t,c_worker_threads,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_zipf_factor,c_run_for_seconds,c_fs,c_cm_split,c_cm_merge,c_su_merge,c_backoff_strategy,c_cm_update_tracker_pct,c_restarts_threshold,cm_threads_pro_page,space_usage_gib,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,cool_pct_should,evicted_mib,rounds,touches,unswizzled,cpus,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx,cycle,instr,L1-miss,br-miss,task,IPC,CPU,GHz,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,dt_researchy_0,dt_researchy_1,dt_researchy_2
50,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78671,100,0,0,0,0,0,0,0,0,81.5745,0,18446744073709551545,0,123642,0,0,119.932,0,0,0,0,0,223750603,1391.66,2292.07,1.68138,0.570274,538.439,1.647,119.932,2.58462,0,contention,0,9505997,0,0,0,0,0
51,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78673,100,0,0,0,0,0,0,0,0,81.5744,0,18446744073709551545,0,123793,0,0,119.923,0,0,0,1,0,224187548,1388.91,2286.53,1.67993,0.570442,537.355,1.64628,119.923,2.58472,0,contention,0,9586776,0,0,1,0,0
52,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78673,100,0,0,0,0,0,0,0,0,81.5744,0,18446744073709551545,0,123605,0,0,119.929,0,0,0,0,0,225016540,1381.71,2283.03,1.68463,0.571054,535.478,1.65233,119.929,2.58032,0,contention,0,9731772,0,0,0,0,0
53,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78673,100,0,0,0,0,0,0,0,0,81.5744,0,18446744073709551545,0,123372,0,0,119.928,0,0,0,0,0,224581412,1382.46,2284.98,1.70263,0.577329,536.411,1.65284,119.928,2.57724,0,contention,0,9913623,0,0,0,0,0
54,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78673,100,0,0,0,0,0,0,0,0,81.5744,0,18446744073709551545,0,123521,0,0,119.933,0,0,0,0,0,224771243,1383.09,2285.84,1.69783,0.576634,536,1.6527,119.933,2.5804,0,contention,0,10004206,0,0,0,0,0
55,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78673,100,0,0,0,0,0,0,0,0,81.5744,0,18446744073709551545,0,123883,0,0,119.922,0,0,0,0,0,223378189,1395.94,2289.05,1.70943,0.579377,539.217,1.6398,119.922,2.58882,0,contention,0,10270892,0,0,0,0,0
56,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78673,100,0,0,0,0,0,0,0,0,81.5744,0,18446744073709551545,0,123262,0,0,119.932,0,0,0,0,0,225579248,1376.08,2281.97,1.68446,0.563069,534.071,1.65831,119.932,2.57658,0,contention,0,9644846,0,0,0,0,0
57,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78673,100,0,0,0,0,0,0,0,0,81.5744,0,18446744073709551545,0,123479,0,0,119.918,0,0,0,0,0,226926387,1368.01,2278.11,1.66946,0.559313,531.583,1.66527,119.918,2.57347,0,contention,0,9507847,0,0,0,0,0
58,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78673,100,0,0,0,0,0,0,0,0,81.5744,0,18446744073709551545,0,123614,0,0,119.937,0,0,0,0,0,226688439,1372.41,2280.23,1.68052,0.559386,531.457,1.66149,119.937,2.58235,0,contention,0,9618252,0,0,0,0,0
59,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78673,100,0,0,0,0,0,0,0,0,81.5744,0,18446744073709551545,0,123456,0,0,119.934,0,0,0,0,0,227426895,1366.69,2280.34,1.66232,0.556782,529.707,1.66852,119.934,2.58008,0,contention,0,9556627,0,0,0,0,0
0,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,2190982,0,0,1.29947,0,0,0,116795,0,511,485.378,943.057,24.9159,4.37378,1805.87,1.94293,1.29947,0.268777,0,contention,0,511,0,0,0,0,0
1,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,172706,0,0,118.339,0,0,0,0,0,46161848,4668.22,3229.22,7.67113,2.40245,2582.18,0.691746,118.339,1.80786,0,contention,0,20191551,0,0,0,0,0
2,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,172975,0,0,119.905,0,0,0,0,0,43854503,5327.1,3402.5,8.29781,2.72966,2752.08,0.638715,119.905,1.93567,0,contention,0,22899952,0,0,0,0,0
3,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,159635,0,0,119.95,0,0,0,0,0,65465665,5336.87,3383.24,8.14423,2.67557,1839.84,0.633936,119.95,2.90073,0,contention,0,33696631,0,0,0,0,0
4,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,154469,0,0,119.938,0,0,0,0,0,70199499,5214.42,3341.4,7.99591,2.60293,1715.68,0.6408,119.938,3.03927,0,contention,0,34983260,0,0,0,0,0
5,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,154375,0,0,119.909,0,0,0,0,0,71711798,5100.68,3324.46,7.84486,2.53682,1681.55,0.651768,119.909,3.03332,0,contention,0,34973876,0,0,0,0,0
6,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,153624,0,0,119.942,0,0,0,0,0,72257902,5045.57,3323.05,7.88317,2.54788,1666.81,0.658608,119.942,3.02709,0,contention,0,35131201,0,0,0,0,0
7,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,153651,0,0,119.92,0,0,0,0,0,70834407,5159.59,3341.81,8.00124,2.60106,1700.17,0.647688,119.92,3.03475,0,contention,0,34943307,0,0,0,0,0
8,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,155709,0,0,119.94,0,0,0,0,0,70316247,5216.68,3338.63,7.96656,2.60192,1712.8,0.639991,119.94,3.0457,0,contention,0,35460291,0,0,0,0,0
9,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,154790,0,0,119.922,0,0,0,0,0,70295797,5205.38,3335.47,7.89883,2.58566,1715.9,0.640774,119.922,3.03362,0,contention,0,35011650,0,0,0,0,0
10,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,154102,0,0,119.935,0,0,0,0,0,69858604,5248.96,3359.49,7.97673,2.61007,1723.88,0.640029,119.935,3.04484,0,contention,0,34905986,0,0,0,0,0
11,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,158846,0,0,116.26,0,0,0,0,0,74047889,4956.05,3229.11,7.64297,2.4921,1635.8,0.651548,116.26,3.02974,0,contention,0,36243965,0,0,0,0,0
12,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,154360,0,0,119.942,0,0,0,0,0,69275227,5301.25,3370.58,7.95676,2.62044,1738.5,0.63581,119.942,3.04932,0,contention,0,34959609,0,0,0,0,0
13,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,155021,0,0,119.936,0,0,0,0,0,70823815,5161.06,3324.69,7.91359,2.599,1700.55,0.644187,119.936,3.03494,0,contention,0,35378708,0,0,0,0,0
14,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,154210,0,0,119.927,0,0,0,0,0,70117762,5218.32,3352.37,8.01139,2.6283,1717.54,0.642424,119.927,3.03825,0,contention,0,35163928,0,0,0,0,0
15,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,153766,0,0,119.92,0,0,0,0,0,70374162,5189.42,3350.78,8.00486,2.62272,1711.23,0.645694,119.92,3.03257,0,contention,0,35155220,0,0,0,0,0
16,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,155410,0,0,119.936,0,0,0,0,0,66054864,5592.44,3427.16,8.19939,2.74872,1823.39,0.612821,119.936,3.06705,0,contention,0,35043310,0,0,0,0,0
17,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,156011,0,0,119.94,0,0,0,0,0,65699004,5636.68,3428.78,8.19446,2.74866,1833.44,0.608298,119.94,3.07438,0,contention,0,34922459,0,0,0,0,0
18,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,154450,0,0,119.926,0,0,0,0,0,69110724,5306.19,3372.21,8.03797,2.65448,1745.33,0.635524,119.926,3.04022,0,contention,0,34925305,0,0,0,0,0
19,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,155112,0,0,119.913,0,0,0,0,0,67172802,5489.8,3409.89,8.17654,2.71832,1792.61,0.621133,119.913,3.06246,0,contention,0,35047576,0,0,0,0,0
20,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,156442,0,0,119.934,0,0,0,0,0,64105003,5793.12,3459.84,8.29676,2.80591,1878.78,0.597233,119.934,3.08344,0,contention,0,34971880,0,0,0,0,0
21,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,156318,0,0,119.939,0,0,0,0,0,64584172,5745.25,3452.99,8.27305,2.79381,1865.06,0.601016,119.939,3.08047,0,contention,0,35068489,0,0,0,0,0
22,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,154348,0,0,119.94,0,0,0,0,0,67483692,5439.06,3398.38,8.13503,2.70801,1784.84,0.62481,119.94,3.04737,0,contention,0,34876839,0,0,0,0,0
23,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,154042,0,0,119.929,0,0,0,0,0,68557215,5338.25,3375.62,8.05267,2.66991,1759.15,0.632347,119.929,3.03456,0,contention,0,34731460,0,0,0,0,0
24,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,155273,0,0,119.945,0,0,0,0,0,67261176,5474.3,3386.41,8.10531,2.69898,1794.82,0.618602,119.945,3.05005,0,contention,0,34665936,0,0,0,0,0
25,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,154189,0,0,119.932,0,0,0,0,0,67170682,5460.77,3405.19,8.14471,2.71471,1793.03,0.623573,119.932,3.04555,0,contention,0,34932897,0,0,0,0,0
26,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,154966,0,0,119.926,0,0,0,0,0,68314744,5378.22,3385.4,8.09326,2.69185,1771.71,0.629464,119.926,3.03562,0,contention,0,35173611,0,0,0,0,0
27,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,154024,0,0,119.944,0,0,0,0,0,68593715,5342.63,3383.95,8.09068,2.6797,1755.93,0.633387,119.944,3.04262,0,contention,0,34973665,0,0,0,0,0
28,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,154003,0,0,119.938,0,0,0,0,0,68084376,5384.9,3388.92,8.10147,2.68885,1769.15,0.629338,119.938,3.04377,0,contention,0,34843057,0,0,0,0,0
29,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,157748,0,0,119.903,0,0,0,0,0,61318025,6102.78,3499.16,8.37751,2.87246,1964.97,0.573372,119.903,3.10578,0,contention,0,34548460,0,0,0,0,0
30,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,161655,0,0,119.929,0,0,0,0,0,55599436,6855.89,3619.87,8.66673,3.07108,2169.74,0.527994,119.929,3.15978,0,contention,0,34502900,0,0,0,0,0
31,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,160521,0,0,119.945,0,0,0,0,0,56469112,6723.82,3605.93,8.64344,3.05213,2133.2,0.536291,119.945,3.15198,0,contention,0,34627758,0,0,0,0,0
32,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,158385,0,0,119.919,0,0,0,0,0,62397901,5967.15,3461.64,8.30228,2.84768,1933.04,0.580117,119.919,3.08693,0,contention,0,34961300,0,0,0,0,0
33,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,155065,0,0,119.924,0,0,0,0,0,65855221,5589.38,3428.23,8.21024,2.75862,1831.57,0.613347,119.924,3.05169,0,contention,0,34912123,0,0,0,0,0
34,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,156655,0,0,119.931,0,0,0,0,0,63025114,5896.49,3475.92,8.32375,2.83751,1912.72,0.589489,119.931,3.08278,0,contention,0,34799938,0,0,0,0,0
35,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,160125,0,0,119.936,0,0,0,0,0,56214516,6741.81,3604.97,8.6282,3.0487,2142.47,0.534718,119.936,3.14674,0,contention,0,34440206,0,0,0,0,0
36,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,156588,0,0,119.938,0,0,0,0,0,63141778,5879.13,3462.04,8.27792,2.82101,1907.55,0.58887,119.938,3.08203,0,contention,0,34729474,0,0,0,0,0
37,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,157681,0,0,119.923,0,0,0,0,0,61718765,6037.96,3487.41,8.34299,2.86417,1954.64,0.577581,119.923,3.08904,0,contention,0,34757805,0,0,0,0,0
38,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,158360,0,0,119.935,0,0,0,0,0,60410874,6203.81,3522.83,8.42456,2.91338,1996.95,0.56785,119.935,3.10663,0,contention,0,34723146,0,0,0,0,0
39,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,159523,0,0,119.95,0,0,0,0,0,58209525,6487.42,3561.84,8.5143,2.97395,2069.39,0.549038,119.95,3.13495,0,contention,0,34509077,0,0,0,0,0
40,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,156035,0,0,119.929,0,0,0,0,0,63544640,5834.73,3457.31,8.26713,2.80212,1895.2,0.59254,119.929,3.07868,0,contention,0,34548586,0,0,0,0,0
41,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,162028,0,0,119.925,0,0,0,0,0,53082663,7209.9,3675.21,8.80009,3.15595,2268.8,0.509745,119.925,3.17785,0,contention,0,34317636,0,0,0,0,0
42,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,155754,0,0,119.92,0,0,0,0,0,64177026,5758.26,3453.35,8.26798,2.80024,1879.49,0.599721,119.92,3.06374,0,contention,0,34783581,0,0,0,0,0
43,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,153338,0,0,119.929,0,0,0,0,0,69204328,5274.81,3373.77,8.03225,2.65437,1740.26,0.6396,119.929,3.03105,0,contention,0,34959667,0,0,0,0,0
44,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,156088,0,0,119.93,0,0,0,0,0,66171140,5587.83,3404.36,7.99601,2.68072,1819.87,0.609245,119.93,3.07045,0,contention,0,34818704,0,0,0,0,0
45,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,157226,0,0,119.929,0,0,0,0,0,63170016,5904.99,3468.23,8.18547,2.77908,1906.29,0.587339,119.929,3.09764,0,contention,0,34752279,0,0,0,0,0
46,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,155804,0,0,119.921,0,0,0,0,0,64750499,5707.76,3438.99,8.22145,2.76874,1863,0.602512,119.921,3.06374,0,contention,0,34665389,0,0,0,0,0
47,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,156742,0,0,119.938,0,0,0,0,0,63718750,5829.51,3453.92,8.24625,2.78848,1893.19,0.592489,119.938,3.0792,0,contention,0,34565692,0,0,0,0,0
48,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,163082,0,0,119.932,0,0,0,0,0,52352414,7342.82,3696.28,8.83117,3.17578,2304.05,0.503386,119.932,3.18692,0,contention,0,34334657,0,0,0,0,0
49,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,163138,0,0,119.92,0,0,0,0,0,52295889,7350.86,3698.77,8.84102,3.17718,2306.29,0.503175,119.92,3.18731,0,contention,0,34358575,0,0,0,0,0
50,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,159132,0,0,119.949,0,0,0,0,0,58917649,6401.88,3544.29,8.46655,2.93477,2044.32,0.553632,119.949,3.13155,0,contention,0,34430275,0,0,0,0,0
51,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,159368,0,0,119.937,0,0,0,0,0,57967144,6510.15,3560.53,8.50664,2.97148,2077.7,0.546919,119.937,3.13335,0,contention,0,34313604,0,0,0,0,0
52,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,154735,0,0,119.898,0,0,0,0,0,65901964,5574.6,3393.17,8.09668,2.69308,1829.84,0.608684,119.898,3.04649,0,contention,0,33875484,0,0,0,0,0
53,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,164201,0,0,119.921,0,0,0,0,0,49853561,7749.1,3762.76,9.01537,3.3107,2419.37,0.485573,119.921,3.20294,0,contention,0,34257419,0,0,0,0,0
54,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,156771,0,0,119.915,0,0,0,0,0,63868427,5818.5,3463.08,8.28015,2.80221,1888.21,0.595185,119.915,3.08149,0,contention,0,34908116,0,0,0,0,0
55,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,165288,0,0,119.918,0,0,0,0,0,50020616,7747.16,3758.74,9.00139,3.29814,2411.41,0.485177,119.918,3.21271,0,contention,0,34603479,0,0,0,0,0
56,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,159187,0,0,119.93,0,0,0,0,0,61160478,6121.8,3497.3,8.36133,2.87845,1969.4,0.571286,119.93,3.10845,0,contention,0,35081143,0,0,0,0,0
57,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,160812,0,0,119.941,0,0,0,0,0,56192266,6766.68,3612.26,8.64163,3.05252,2143.68,0.53383,119.941,3.15657,0,contention,0,34733370,0,0,0,0,0
58,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,161404,0,0,119.927,0,0,0,0,0,54852868,6946.53,3645.18,8.71404,3.10898,2199.3,0.524749,119.927,3.15852,0,contention,0,34714087,0,0,0,0,0
59,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,163053,0,0,119.928,0,0,0,0,0,52713205,7288.59,3701.98,8.85102,3.19745,2288.59,0.507915,119.928,3.18475,0,contention,0,34774261,0,0,0,0,0
0,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,2149567,0,0,2.35908,0,0,0,116795,0,540,253.028,142.876,15.8426,3.15556,2838.47,0.564665,2.35908,0.0891422,0,contention,0,258,0,0,0,0,0
1,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,4,1.78468,100,0,0,0,0,0,0,0,0,81.5954,0,18446744073709551545,0,173429,0,0,113.532,0,0,0,166,0,52141969,3974.03,3190.96,6.15571,2.26825,2192.36,0.802952,113.532,1.81267,0,contention,0,23043639,0,0,166,0,0
2,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,4,1.78545,100,0,0,0,0,0,0,0,0,81.5876,0,18446744073709551545,0,160925,0,0,119.809,0,0,0,50,0,145490209,1578.86,2338.94,2.18598,0.652456,828.478,1.48141,119.809,1.90574,0,contention,0,11198734,0,0,50,0,0
3,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,4,1.78564,100,0,0,0,0,0,0,0,0,81.5855,0,18446744073709551545,0,139800,0,0,119.905,0,0,0,13,0,218605542,1487.52,2295.72,1.72761,0.55083,551.557,1.54332,119.905,2.69694,0,contention,0,12210214,0,0,13,0,0
4,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,4,1.78569,100,0,0,0,0,0,0,0,0,81.5851,0,18446744073709551545,0,134112,0,0,119.894,0,0,0,3,0,230301109,1456.91,2283.65,1.6009,0.538151,523.495,1.56746,119.894,2.78305,0,contention,0,12245728,0,0,3,0,0
5,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,4,1.78572,100,0,0,0,0,0,0,0,0,81.5847,0,18446744073709551545,0,133557,0,0,119.897,0,0,0,2,0,231681399,1449.15,2280.49,1.59431,0.53843,520.398,1.57367,119.897,2.7847,0,contention,0,11922642,0,0,2,0,0
6,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,4,1.78575,100,0,0,0,0,0,0,0,0,81.5844,0,18446744073709551545,0,132747,0,0,119.873,0,0,0,2,0,231739937,1444.13,2281.46,1.60902,0.547536,520.15,1.57981,119.873,2.77638,0,contention,0,12145382,0,0,2,0,0
7,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,4,1.7858,100,0,0,0,0,0,0,0,0,81.5839,0,18446744073709551545,0,132408,0,0,119.906,0,0,0,3,0,235937537,1416.01,2270.22,1.56592,0.51653,511.009,1.60325,119.906,2.77101,0,contention,0,11253785,0,0,3,0,0
8,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,4,1.7858,100,0,0,0,0,0,0,0,0,81.5839,0,18446744073709551545,0,133281,0,0,119.915,0,0,0,0,0,235442204,1421.22,2262.34,1.5724,0.523346,512.185,1.59183,119.915,2.77482,0,contention,0,11341585,0,0,0,0,0
9,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,4,1.7858,100,0,0,0,0,0,0,0,0,81.5839,0,18446744073709551545,0,132259,0,0,119.907,0,0,0,0,0,238120378,1401.81,2264.19,1.5281,0.498186,506.446,1.61519,119.907,2.76793,0,contention,0,10680359,0,0,0,0,0
10,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,4,1.7858,100,0,0,0,0,0,0,0,0,81.5839,0,18446744073709551545,0,132001,0,0,119.915,0,0,0,0,0,237839817,1401.09,2261.79,1.53035,0.501218,507.141,1.61431,119.915,2.76272,0,contention,0,10506523,0,0,0,0,0
11,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,4,1.7858,100,0,0,0,0,0,0,0,0,81.5839,0,18446744073709551545,0,133025,0,0,119.913,0,0,0,0,0,237878491,1403.05,2250.36,1.53236,0.51002,506.952,1.6039,119.913,2.76763,0,contention,0,10821184,0,0,0,0,0
12,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,4,1.7858,100,0,0,0,0,0,0,0,0,81.5839,0,18446744073709551545,0,132634,0,0,119.91,0,0,0,0,0,236295863,1414.13,2267.12,1.54092,0.518233,511.508,1.60319,119.91,2.76463,0,contention,0,11004666,0,0,0,0,0
13,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,4,1.78581,100,0,0,0,0,0,0,0,0,81.5838,0,18446744073709551545,0,133116,0,0,119.899,0,0,0,1,0,236208792,1415.08,2260.84,1.5635,0.514805,510.46,1.59767,119.899,2.77217,0,contention,0,11305741,0,0,1,0,0
