t,c_worker_threads,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_zipf_factor,c_run_for_seconds,c_fs,c_cm_split,c_cm_merge,c_su_merge,c_backoff_strategy,c_cm_update_tracker_pct,c_restarts_threshold,cm_threads_pro_page,space_usage_gib,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,cool_pct_should,evicted_mib,rounds,touches,unswizzled,cpus,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx,cycle,instr,L1-miss,br-miss,task,IPC,CPU,GHz,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,dt_researchy_0,dt_researchy_1,dt_researchy_2
0,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,2067217,0,0,3.38306,0,0,0,116795,0,1475,555.955,1613.74,17.9159,3.49898,2056.84,2.90265,3.38306,0.270296,0,contention,0,539,0,0,0,0,0
1,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78253,100,0,0,0,0,0,0,0,0,81.6176,0,18446744073709551545,0,171341,0,0,118.474,0,0,0,25,0,142834847,1526.1,2253.32,2.25208,0.543265,835.124,1.47652,118.474,1.82739,0,contention,0,1894652,0,0,25,0,0
2,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78259,100,0,0,0,0,0,0,0,0,81.617,0,18446744073709551545,0,171314,0,0,119.889,0,0,0,4,0,162529855,1436.04,2223.84,1.7969,0.485334,742.137,1.54859,119.889,1.93501,0,contention,0,1042861,0,0,4,0,0
3,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78267,100,0,0,0,0,0,0,0,0,81.6162,0,18446744073709551545,0,150529,0,0,119.923,0,0,0,5,0,218390191,1523.99,2241.89,1.51598,0.487496,552.145,1.47106,119.923,2.76013,0,contention,0,3242118,0,0,5,0,0
4,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78281,100,0,0,0,0,0,0,0,0,81.6148,0,18446744073709551545,0,144133,0,0,119.914,0,0,0,9,0,245852219,1381.89,2218.26,1.14777,0.436006,490.518,1.60524,119.914,2.8172,0,contention,0,2411516,0,0,9,0,0
5,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78284,100,0,0,0,0,0,0,0,0,81.6145,0,18446744073709551545,0,141112,0,0,119.893,0,0,0,2,0,266391955,1248.54,2207.78,0.892265,0.400095,452.628,1.76828,119.893,2.75843,0,contention,0,894495,0,0,2,0,0
6,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78284,100,0,0,0,0,0,0,0,0,81.6145,0,18446744073709551545,0,142005,0,0,119.902,0,0,0,0,0,272873342,1215.56,2187.81,0.845371,0.400926,446.095,1.79984,119.902,2.72489,0,contention,0,701453,0,0,0,0,0
7,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78288,100,0,0,0,0,0,0,0,0,81.614,0,18446744073709551545,0,139517,0,0,119.912,0,0,0,3,0,273445067,1203.79,2210.03,0.785393,0.410237,440.908,1.83589,119.912,2.73026,0,contention,0,792883,0,0,3,0,0
8,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78288,100,0,0,0,0,0,0,0,0,81.614,0,18446744073709551545,0,139280,0,0,119.911,0,0,0,0,0,275331876,1191.83,2203.66,0.764029,0.420442,437.857,1.84897,119.911,2.72196,0,contention,0,683057,0,0,0,0,0
9,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78291,100,0,0,0,0,0,0,0,0,81.6137,0,18446744073709551545,0,138423,0,0,119.925,0,0,0,2,0,278554992,1173.8,2199.21,0.737263,0.416902,432.825,1.87359,119.925,2.71194,0,contention,0,624442,0,0,2,0,0
10,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78291,100,0,0,0,0,0,0,0,0,81.6137,0,18446744073709551545,0,137913,0,0,119.926,0,0,0,0,0,281491186,1157.2,2196.46,0.68471,0.418898,428.309,1.89808,119.926,2.70178,0,contention,0,677310,0,0,0,0,0
11,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78291,100,0,0,0,0,0,0,0,0,81.6137,0,18446744073709551545,0,138430,0,0,119.923,0,0,0,0,0,279796361,1168.53,2198.67,0.681654,0.43078,430.931,1.88157,119.923,2.71164,0,contention,0,860245,0,0,0,0,0
12,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78293,100,0,0,0,0,0,0,0,0,81.6135,0,18446744073709551545,0,137961,0,0,119.922,0,0,0,1,0,280870351,1159.94,2200.05,0.686732,0.425648,429.291,1.89668,119.922,2.702,0,contention,0,737003,0,0,1,0,0
13,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78293,100,0,0,0,0,0,0,0,0,81.6135,0,18446744073709551545,0,137972,0,0,119.928,0,0,0,0,0,284040435,1143.73,2200.25,0.644985,0.417069,424.498,1.92375,119.928,2.69432,0,contention,0,621497,0,0,0,0,0
14,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78294,100,0,0,0,0,0,0,0,0,81.6134,0,18446744073709551545,0,137280,0,0,119.93,0,0,0,1,0,283931280,1141.98,2209.44,0.618057,0.422883,424.65,1.93474,119.93,2.68923,0,contention,0,608269,0,0,1,0,0
15,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78294,100,0,0,0,0,0,0,0,0,81.6134,0,18446744073709551545,0,137929,0,0,119.923,0,0,0,0,0,283658687,1147.22,2210.66,0.621658,0.42635,426.199,1.92697,119.923,2.69175,0,contention,0,612530,0,0,0,0,0
16,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78294,100,0,0,0,0,0,0,0,0,81.6134,0,18446744073709551545,0,137565,0,0,119.924,0,0,0,0,0,282743298,1147.5,2210.75,0.633534,0.432288,426.429,1.92658,119.924,2.69095,0,contention,0,667305,0,0,0,0,0
17,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78294,100,0,0,0,0,0,0,0,0,81.6134,0,18446744073709551545,0,137255,0,0,119.924,0,0,0,0,0,283998000,1137.81,2205.39,0.643005,0.425432,424.558,1.93828,119.924,2.67998,0,contention,0,667661,0,0,0,0,0
18,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78296,100,0,0,0,0,0,0,0,0,81.6132,0,18446744073709551545,0,138044,0,0,119.923,0,0,0,1,0,285777209,1131.16,2187.81,0.614967,0.424334,422.01,1.93412,119.923,2.68042,0,contention,0,699430,0,0,1,0,0
19,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78296,100,0,0,0,0,0,0,0,0,81.6132,0,18446744073709551545,0,136625,0,0,119.925,0,0,0,0,0,285857655,1129.05,2189.67,0.594967,0.430443,421.892,1.93938,119.925,2.67617,0,contention,0,646591,0,0,0,0,0
20,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78296,100,0,0,0,0,0,0,0,0,81.6132,0,18446744073709551545,0,136305,0,0,119.925,0,0,0,0,0,286022358,1126.27,2191.02,0.593116,0.43009,421.679,1.94537,119.925,2.67092,0,contention,0,799424,0,0,0,0,0
21,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78296,100,0,0,0,0,0,0,0,0,81.6132,0,18446744073709551545,0,136365,0,0,119.926,0,0,0,0,0,284560240,1132.27,2191.71,0.587899,0.435547,423.872,1.93567,119.926,2.67126,0,contention,0,959819,0,0,0,0,0
22,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78296,100,0,0,0,0,0,0,0,0,81.6132,0,18446744073709551545,0,136537,0,0,119.919,0,0,0,0,0,284716901,1132.94,2192.06,0.59098,0.437201,423.534,1.93484,119.919,2.67498,0,contention,0,997158,0,0,0,0,0
23,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78299,100,0,0,0,0,0,0,0,0,81.6129,0,18446744073709551545,0,137306,0,0,119.905,0,0,0,2,0,287615130,1119.89,2180.19,0.581959,0.433043,419.147,1.94678,119.905,2.67184,0,contention,0,1103103,0,0,2,0,0
24,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78299,100,0,0,0,0,0,0,0,0,81.6129,0,18446744073709551545,0,135812,0,0,119.92,0,0,0,0,0,287609326,1115.55,2201.3,0.535117,0.452073,419.221,1.97329,119.92,2.66101,0,contention,0,1106377,0,0,0,0,0
25,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78299,100,0,0,0,0,0,0,0,0,81.6129,0,18446744073709551545,0,135845,0,0,119.918,0,0,0,0,0,287356425,1117.08,2199.47,0.531638,0.45229,419.61,1.96894,119.918,2.66219,0,contention,0,820158,0,0,0,0,0
26,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.783,100,0,0,0,0,0,0,0,0,81.6127,0,18446744073709551545,0,131767,0,0,119.915,0,0,0,1,0,288983885,1105.94,2199.37,0.530557,0.444174,417.214,1.98869,119.915,2.65078,0,contention,0,766307,0,0,1,0,0
27,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78302,100,0,0,0,0,0,0,0,0,81.6126,0,18446744073709551545,0,126915,0,0,119.921,0,0,0,1,0,289739610,1102.74,2195.45,0.52069,0.450096,416.257,1.9909,119.921,2.64919,0,contention,0,623124,0,0,1,0,0
28,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78302,100,0,0,0,0,0,0,0,0,81.6126,0,18446744073709551545,0,126644,0,0,119.923,0,0,0,0,0,293629708,1084.57,2199.58,0.46956,0.439453,410.739,2.02807,119.923,2.64053,0,contention,0,432205,0,0,0,0,0
29,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78302,100,0,0,0,0,0,0,0,0,81.6126,0,18446744073709551545,0,126687,0,0,119.921,0,0,0,0,0,293833944,1084.44,2200.07,0.461563,0.437848,410.488,2.02876,119.921,2.64184,0,contention,0,497228,0,0,0,0,0
30,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78302,100,0,0,0,0,0,0,0,0,81.6126,0,18446744073709551545,0,126597,0,0,119.927,0,0,0,0,0,293538583,1083.59,2199.7,0.45839,0.436647,410.881,2.03002,119.927,2.63723,0,contention,0,326150,0,0,0,0,0
31,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78302,100,0,0,0,0,0,0,0,0,81.6126,0,18446744073709551545,0,126329,0,0,119.922,0,0,0,0,0,292727456,1086.25,2199.18,0.463283,0.43869,411.999,2.02456,119.922,2.63653,0,contention,0,338463,0,0,0,0,0
32,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78304,100,0,0,0,0,0,0,0,0,81.6124,0,18446744073709551545,0,127062,0,0,119.924,0,0,0,1,0,295104175,1076.53,2184.83,0.459573,0.43591,408.753,2.02952,119.924,2.63369,0,contention,0,332003,0,0,1,0,0
33,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78305,100,0,0,0,0,0,0,0,0,81.6123,0,18446744073709551545,0,125643,0,0,119.926,0,0,0,1,0,297456626,1063.08,2195.96,0.415187,0.435902,405.529,2.06566,119.926,2.62145,0,contention,0,268034,0,0,1,0,0
34,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78305,100,0,0,0,0,0,0,0,0,81.6123,0,18446744073709551545,0,125561,0,0,119.927,0,0,0,0,0,298481906,1059.14,2195.45,0.402427,0.432375,404.127,2.07285,119.927,2.62082,0,contention,0,269120,0,0,0,0,0
35,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78305,100,0,0,0,0,0,0,0,0,81.6123,0,18446744073709551545,0,125409,0,0,119.926,0,0,0,0,0,298200937,1059.52,2196.29,0.400595,0.433636,404.532,2.07292,119.926,2.61912,0,contention,0,265447,0,0,0,0,0
36,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78307,100,0,0,0,0,0,0,0,0,81.6121,0,18446744073709551545,0,125241,0,0,119.919,0,0,0,1,0,300142832,1050.58,2193.48,0.398256,0.43989,401.863,2.08788,119.919,2.61426,0,contention,0,244339,0,0,1,0,0
37,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78307,100,0,0,0,0,0,0,0,0,81.6121,0,18446744073709551545,0,125163,0,0,119.926,0,0,0,0,0,299890229,1050.76,2192.47,0.402997,0.445556,402.226,2.08656,119.926,2.61236,0,contention,0,229416,0,0,0,0,0
38,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78307,100,0,0,0,0,0,0,0,0,81.6121,0,18446744073709551545,0,125224,0,0,119.927,0,0,0,0,0,300261039,1049.8,2191.56,0.398997,0.443993,401.733,2.0876,119.927,2.61318,0,contention,0,225672,0,0,0,0,0
39,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78307,100,0,0,0,0,0,0,0,0,81.6121,0,18446744073709551545,0,125578,0,0,119.923,0,0,0,0,0,301405800,1044.77,2183.58,0.395779,0.44307,400.045,2.09001,119.923,2.61163,0,contention,0,228457,0,0,0,0,0
40,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78307,100,0,0,0,0,0,0,0,0,81.6121,0,18446744073709551545,0,125228,0,0,119.916,0,0,0,0,0,299822061,1051.69,2193.37,0.405422,0.444995,403.098,2.08556,119.916,2.60902,0,contention,0,229494,0,0,0,0,0
41,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78307,100,0,0,0,0,0,0,0,0,81.6121,0,18446744073709551545,0,124816,0,0,119.916,0,0,0,0,0,299880787,1047.95,2193.02,0.404498,0.440227,402.153,2.09267,119.916,2.60586,0,contention,0,230285,0,0,0,0,0
42,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78307,100,0,0,0,0,0,0,0,0,81.6121,0,18446744073709551545,0,124908,0,0,119.928,0,0,0,0,0,299990958,1047.53,2189.76,0.393949,0.444426,401.944,2.09039,119.928,2.60617,0,contention,0,228103,0,0,0,0,0
43,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78307,100,0,0,0,0,0,0,0,0,81.6121,0,18446744073709551545,0,125326,0,0,119.929,0,0,0,0,0,300805360,1045.38,2184.34,0.390207,0.442943,400.891,2.08953,119.929,2.60763,0,contention,0,249334,0,0,0,0,0
44,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78307,100,0,0,0,0,0,0,0,0,81.6121,0,18446744073709551545,0,124678,0,0,119.927,0,0,0,0,0,299280018,1049.2,2193.06,0.387861,0.444817,402.94,2.09023,119.927,2.60386,0,contention,0,246526,0,0,0,0,0
45,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78307,100,0,0,0,0,0,0,0,0,81.6121,0,18446744073709551545,0,125073,0,0,119.912,0,0,0,0,0,300916658,1042.38,2184.57,0.385406,0.435005,400.733,2.09574,119.912,2.6012,0,contention,0,251215,0,0,0,0,0
46,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78307,100,0,0,0,0,0,0,0,0,81.6121,0,18446744073709551545,0,125405,0,0,119.927,0,0,0,0,0,301093803,1041.82,2175.95,0.384565,0.440197,400.479,2.0886,119.927,2.60144,0,contention,0,287750,0,0,0,0,0
47,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78307,100,0,0,0,0,0,0,0,0,81.6121,0,18446744073709551545,0,124898,0,0,119.928,0,0,0,0,0,300046481,1045.74,2185.7,0.381137,0.443827,401.868,2.09009,119.928,2.60221,0,contention,0,256991,0,0,0,0,0
48,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78308,100,0,0,0,0,0,0,0,0,81.612,0,18446744073709551545,0,125330,0,0,119.928,0,0,0,1,0,302931213,1033.56,2178.62,0.342695,0.439714,398.057,2.10788,119.928,2.59651,0,contention,0,221767,0,0,1,0,0
49,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78308,100,0,0,0,0,0,0,0,0,81.612,0,18446744073709551545,0,124255,0,0,119.928,0,0,0,0,0,300285838,1042.65,2196.05,0.34693,0.445168,401.564,2.10622,119.928,2.59647,0,contention,0,266430,0,0,0,0,0
50,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78308,100,0,0,0,0,0,0,0,0,81.612,0,18446744073709551545,0,124270,0,0,119.91,0,0,0,0,0,300635343,1041.11,2195.99,0.348129,0.440203,401.05,2.10928,119.91,2.59596,0,contention,0,176237,0,0,0,0,0
51,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78308,100,0,0,0,0,0,0,0,0,81.612,0,18446744073709551545,0,124340,0,0,119.926,0,0,0,0,0,300113266,1043.44,2197.62,0.350044,0.44504,401.844,2.10614,119.926,2.59662,0,contention,0,363025,0,0,0,0,0
52,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78308,100,0,0,0,0,0,0,0,0,81.612,0,18446744073709551545,0,124257,0,0,119.906,0,0,0,0,0,299460613,1045.4,2197.57,0.348264,0.446127,402.632,2.10213,119.906,2.59642,0,contention,0,558431,0,0,0,0,0
53,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78308,100,0,0,0,0,0,0,0,0,81.612,0,18446744073709551545,0,124279,0,0,119.929,0,0,0,0,0,298908882,1047.43,2198.82,0.344572,0.450566,403.442,2.09924,119.929,2.59624,0,contention,0,570441,0,0,0,0,0
54,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78308,100,0,0,0,0,0,0,0,0,81.612,0,18446744073709551545,0,124323,0,0,119.929,0,0,0,0,0,299025615,1046.91,2198.69,0.348261,0.450498,403.286,2.10017,119.929,2.59595,0,contention,0,528890,0,0,0,0,0
55,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.7831,100,0,0,0,0,0,0,0,0,81.6118,0,18446744073709551545,0,124518,0,0,119.928,0,0,0,1,0,299179633,1048.52,2199.98,0.276288,0.449606,403.995,2.09818,119.928,2.59538,0,contention,0,521124,0,0,1,0,0
56,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.7831,100,0,0,0,0,0,0,0,0,81.6118,0,18446744073709551545,0,124212,0,0,119.925,0,0,0,0,0,299889142,1043.28,2197.06,0.253549,0.443902,402.096,2.10592,119.925,2.5946,0,contention,0,173753,0,0,0,0,0
57,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.7831,100,0,0,0,0,0,0,0,0,81.6118,0,18446744073709551545,0,123948,0,0,119.928,0,0,0,0,0,300309416,1041.3,2195.81,0.254403,0.442031,401.537,2.10872,119.928,2.59329,0,contention,0,144606,0,0,0,0,0
58,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.7831,100,0,0,0,0,0,0,0,0,81.6118,0,18446744073709551545,0,123907,0,0,119.917,0,0,0,0,0,300778451,1038.74,2195.59,0.257,0.436505,400.857,2.11371,119.917,2.59129,0,contention,0,162774,0,0,0,0,0
59,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.7831,100,0,0,0,0,0,0,0,0,81.6118,0,18446744073709551545,0,124006,0,0,119.919,0,0,0,0,0,299602205,1043.5,2196.94,0.255123,0.443457,402.458,2.10536,119.919,2.59282,0,contention,0,161893,0,0,0,0,0
0,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,2296763,0,0,1.25555,0,0,0,116795,0,1418,164.127,329.441,8.45416,1.61283,615.767,2.00723,1.25555,0.266541,0,contention,0,375,0,0,0,0,0
1,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,169705,0,0,118.712,0,0,0,0,0,119035618,1823.78,2317.3,3.48813,0.65732,1003.99,1.2706,118.712,1.81653,0,contention,0,4244234,0,0,0,0,0
2,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,167990,0,0,119.904,0,0,0,0,0,129186850,1804.54,2318.71,3.47003,0.67873,932.495,1.28493,119.904,1.93517,0,contention,0,5045914,0,0,0,0,0
3,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,139043,0,0,119.933,0,0,0,0,0,182843857,1756.02,2309.58,3.41195,0.661619,658.668,1.31524,119.933,2.66601,0,contention,0,6283302,0,0,0,0,0
4,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,135979,0,0,119.934,0,0,0,0,0,187112884,1747.96,2296.36,3.38243,0.645208,643.688,1.31374,119.934,2.71553,0,contention,0,6361938,0,0,0,0,0
5,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,134968,0,0,119.929,0,0,0,0,0,186542896,1750.26,2305.35,3.39342,0.64551,645.641,1.31714,119.929,2.71089,0,contention,0,6101720,0,0,0,0,0
6,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,134956,0,0,119.927,0,0,0,0,0,186840595,1746.08,2303.51,3.38693,0.640919,644.637,1.31925,119.927,2.70862,0,contention,0,5988418,0,0,0,0,0
7,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,135584,0,0,119.93,0,0,0,0,0,185233363,1767,2308.01,3.40977,0.653626,650.258,1.30617,119.93,2.71739,0,contention,0,6234793,0,0,0,0,0
8,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,135186,0,0,119.925,0,0,0,0,0,186183180,1754.77,2308.49,3.38524,0.643483,646.902,1.31555,119.925,2.71257,0,contention,0,6376959,0,0,0,0,0
9,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,134417,0,0,119.925,0,0,0,0,0,186205156,1751.29,2304.95,3.3826,0.64964,646.822,1.31614,119.925,2.70753,0,contention,0,6128581,0,0,0,0,0
10,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,133852,0,0,119.919,0,0,0,0,0,187266835,1740.6,2302,3.37065,0.640827,643.143,1.32253,119.919,2.70639,0,contention,0,5948054,0,0,0,0,0
11,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,133838,0,0,119.931,0,0,0,0,0,188517346,1723.73,2295.45,3.3496,0.633799,638.884,1.33167,119.931,2.69804,0,contention,0,5915687,0,0,0,0,0
12,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,133971,0,0,119.921,0,0,0,0,0,187263214,1741.24,2302.24,3.36607,0.642823,643.158,1.32219,119.921,2.70733,0,contention,0,5963562,0,0,0,0,0
13,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,133685,0,0,119.933,0,0,0,0,0,187076606,1740.01,2301.77,3.37375,0.643637,643.836,1.32285,119.933,2.70257,0,contention,0,5934755,0,0,0,0,0
14,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,133560,0,0,119.929,0,0,0,0,0,186633888,1742.96,2302.82,3.37504,0.645768,645.37,1.32121,119.929,2.70071,0,contention,0,6010924,0,0,0,0,0
15,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,133157,0,0,119.929,0,0,0,0,0,188391110,1720.76,2298.87,3.34068,0.630277,639.351,1.33596,119.929,2.69142,0,contention,0,5769786,0,0,0,0,0
16,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,165717,0,0,119.868,0,0,0,0,0,189106468,1704.22,2298.36,3.32326,0.638352,636.592,1.34863,119.868,2.6771,0,contention,0,5761689,0,0,0,0,0
17,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,133150,0,0,119.932,0,0,0,0,0,189116714,1715.22,2291.7,3.32682,0.638346,636.847,1.33609,119.932,2.6933,0,contention,0,5942824,0,0,0,0,0
18,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,133687,0,0,119.934,0,0,0,0,0,188176851,1724.11,2294.56,3.34167,0.64137,640.103,1.33087,119.934,2.69349,0,contention,0,5893120,0,0,0,0,0
19,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,133835,0,0,119.927,0,0,0,0,0,188575024,1719.34,2295.99,3.33898,0.648257,638.582,1.33539,119.927,2.69243,0,contention,0,5969145,0,0,0,0,0
20,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,134761,0,0,119.908,0,0,0,0,0,187916109,1724.11,2300.23,3.34982,0.650287,640.729,1.33416,119.908,2.69085,0,contention,0,5781087,0,0,0,0,0
21,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,134867,0,0,119.929,0,0,0,0,0,187380061,1728.53,2302.56,3.35842,0.656098,642.665,1.33209,119.929,2.68962,0,contention,0,5942465,0,0,0,0,0
22,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,136776,0,0,119.924,0,0,0,0,0,190215762,1706.41,2275.4,3.31124,0.639974,633.796,1.33344,119.924,2.69237,0,contention,0,5860461,0,0,0,0,0
23,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,134525,0,0,119.922,0,0,0,0,0,188727033,1717.36,2287.33,3.31838,0.634909,639.035,1.33189,119.922,2.68743,0,contention,0,5646858,0,0,0,0,0
24,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,134697,0,0,119.922,0,0,0,0,0,187957390,1721.11,2296.97,3.33025,0.640459,641.646,1.33459,119.922,2.68234,0,contention,0,5575736,0,0,0,0,0
