t,c_worker_threads,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_zipf_factor,c_fs,c_cm_split,c_backoff_strategy,c_cm_update_tracker_pct,c_restarts_threshold,tpcc_warehouse_count,tpcc_warehouse_affinity,space_usage_gib,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,evicted_mib,rounds,unswizzled,cpus,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx,cycle,instr,L1-miss,br-miss,task,IPC,CPU,GHz,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,dt_researchy_0,dt_researchy_1,dt_researchy_2
7,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,20.8381,100,0,0,0,0,0,0,0,0,89.2554,0,0,3385198,0,59.939,0,0,0,151896,0,2240417,82549.1,70631.1,800.519,364.937,26809,0.855625,59.939,3.07915,4,history,0,0,0,0,0,0,0
8,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,23.1,100,0,0,0,0,0,0,0,0,88.0892,0,0,3388735,0,59.9386,0,0,0,151078,0,2229285,83038.7,70618.5,801.951,364.439,26942.8,0.850428,59.9386,3.08203,10,stock,0,683,0,1987,0,0,0
8,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,23.1,100,0,0,0,0,0,0,0,0,88.0892,0,0,3388735,0,59.9386,0,0,0,151078,0,2229285,83038.7,70618.5,801.951,364.439,26942.8,0.850428,59.9386,3.08203,9,item,0,0,0,0,0,0,0
8,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,23.1,100,0,0,0,0,0,0,0,0,88.0892,0,0,3388735,0,59.9386,0,0,0,151078,0,2229285,83038.7,70618.5,801.951,364.439,26942.8,0.850428,59.9386,3.08203,8,orderline,0,33662,44258,131,0,0,0
8,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,23.1,100,0,0,0,0,0,0,0,0,88.0892,0,0,3388735,0,59.9386,0,0,0,151078,0,2229285,83038.7,70618.5,801.951,364.439,26942.8,0.850428,59.9386,3.08203,7,order_wdc,0,0,46,3,0,0,0
8,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,23.1,100,0,0,0,0,0,0,0,0,88.0892,0,0,3388735,0,59.9386,0,0,0,151078,0,2229285,83038.7,70618.5,801.951,364.439,26942.8,0.850428,59.9386,3.08203,6,order,0,183,157,386,0,0,0
8,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,23.1,100,0,0,0,0,0,0,0,0,88.0892,0,0,3388735,0,59.9386,0,0,0,151078,0,2229285,83038.7,70618.5,801.951,364.439,26942.8,0.850428,59.9386,3.08203,5,neworder,0,0,1431,455,0,0,0
8,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,23.1,100,0,0,0,0,0,0,0,0,88.0892,0,0,3388735,0,59.9386,0,0,0,151078,0,2229285,83038.7,70618.5,801.951,364.439,26942.8,0.850428,59.9386,3.08203,1,district,0,304833,0,205880,0,0,0
8,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,23.1,100,0,0,0,0,0,0,0,0,88.0892,0,0,3388735,0,59.9386,0,0,0,151078,0,2229285,83038.7,70618.5,801.951,364.439,26942.8,0.850428,59.9386,3.08203,0,warehouse,0,3092637,0,1438760,0,0,0
8,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,23.1,100,0,0,0,0,0,0,0,0,88.0892,0,0,3388735,0,59.9386,0,0,0,151078,0,2229285,83038.7,70618.5,801.951,364.439,26942.8,0.850428,59.9386,3.08203,2,customer,0,70,0,33,0,0,0
8,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,23.1,100,0,0,0,0,0,0,0,0,88.0892,0,0,3388735,0,59.9386,0,0,0,151078,0,2229285,83038.7,70618.5,801.951,364.439,26942.8,0.850428,59.9386,3.08203,3,customerwdl,0,0,0,0,0,0,0
8,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,23.1,100,0,0,0,0,0,0,0,0,88.0892,0,0,3388735,0,59.9386,0,0,0,151078,0,2229285,83038.7,70618.5,801.951,364.439,26942.8,0.850428,59.9386,3.08203,4,history,0,0,0,0,0,0,0
9,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,25.3746,100,0,0,0,0,0,0,0,0,86.9164,0,0,3382602,0,59.9387,0,0,0,151931,0,2242804,82392.5,70687.4,804.105,365.417,26782.8,0.857936,59.9387,3.07632,10,stock,0,671,0,1991,0,0,0
9,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,25.3746,100,0,0,0,0,0,0,0,0,86.9164,0,0,3382602,0,59.9387,0,0,0,151931,0,2242804,82392.5,70687.4,804.105,365.417,26782.8,0.857936,59.9387,3.07632,9,item,0,0,0,0,0,0,0
9,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,25.3746,100,0,0,0,0,0,0,0,0,86.9164,0,0,3382602,0,59.9387,0,0,0,151931,0,2242804,82392.5,70687.4,804.105,365.417,26782.8,0.857936,59.9387,3.07632,8,orderline,0,33260,44702,119,0,0,0
9,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,25.3746,100,0,0,0,0,0,0,0,0,86.9164,0,0,3382602,0,59.9387,0,0,0,151931,0,2242804,82392.5,70687.4,804.105,365.417,26782.8,0.857936,59.9387,3.07632,7,order_wdc,0,0,38,3,0,0,0
9,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,25.3746,100,0,0,0,0,0,0,0,0,86.9164,0,0,3382602,0,59.9387,0,0,0,151931,0,2242804,82392.5,70687.4,804.105,365.417,26782.8,0.857936,59.9387,3.07632,6,order,0,206,94,343,0,0,0
9,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,25.3746,100,0,0,0,0,0,0,0,0,86.9164,0,0,3382602,0,59.9387,0,0,0,151931,0,2242804,82392.5,70687.4,804.105,365.417,26782.8,0.857936,59.9387,3.07632,5,neworder,0,0,1428,420,0,0,0
9,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,25.3746,100,0,0,0,0,0,0,0,0,86.9164,0,0,3382602,0,59.9387,0,0,0,151931,0,2242804,82392.5,70687.4,804.105,365.417,26782.8,0.857936,59.9387,3.07632,1,district,0,310956,0,210551,0,0,0
9,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,25.3746,100,0,0,0,0,0,0,0,0,86.9164,0,0,3382602,0,59.9387,0,0,0,151931,0,2242804,82392.5,70687.4,804.105,365.417,26782.8,0.857936,59.9387,3.07632,0,warehouse,0,2981531,0,1410816,0,0,0
9,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,25.3746,100,0,0,0,0,0,0,0,0,86.9164,0,0,3382602,0,59.9387,0,0,0,151931,0,2242804,82392.5,70687.4,804.105,365.417,26782.8,0.857936,59.9387,3.07632,2,customer,0,68,0,41,0,0,0
9,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,25.3746,100,0,0,0,0,0,0,0,0,86.9164,0,0,3382602,0,59.9387,0,0,0,151931,0,2242804,82392.5,70687.4,804.105,365.417,26782.8,0.857936,59.9387,3.07632,3,customerwdl,0,0,0,0,0,0,0
9,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,25.3746,100,0,0,0,0,0,0,0,0,86.9164,0,0,3382602,0,59.9387,0,0,0,151931,0,2242804,82392.5,70687.4,804.105,365.417,26782.8,0.857936,59.9387,3.07632,4,history,0,0,1,0,0,0,0
10,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,27.638,100,0,0,0,0,0,0,0,0,85.7492,0,0,3382236,0,59.9383,0,0,0,151186,0,2233875,82714.1,70666.6,805.109,365.435,26888.6,0.854348,59.9383,3.07618,10,stock,0,663,0,1900,0,0,0
10,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,27.638,100,0,0,0,0,0,0,0,0,85.7492,0,0,3382236,0,59.9383,0,0,0,151186,0,2233875,82714.1,70666.6,805.109,365.435,26888.6,0.854348,59.9383,3.07618,9,item,0,0,0,0,0,0,0
10,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,27.638,100,0,0,0,0,0,0,0,0,85.7492,0,0,3382236,0,59.9383,0,0,0,151186,0,2233875,82714.1,70666.6,805.109,365.435,26888.6,0.854348,59.9383,3.07618,8,orderline,0,33014,44909,132,0,0,0
10,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,27.638,100,0,0,0,0,0,0,0,0,85.7492,0,0,3382236,0,59.9383,0,0,0,151186,0,2233875,82714.1,70666.6,805.109,365.435,26888.6,0.854348,59.9383,3.07618,7,order_wdc,0,0,51,2,0,0,0
10,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,27.638,100,0,0,0,0,0,0,0,0,85.7492,0,0,3382236,0,59.9383,0,0,0,151186,0,2233875,82714.1,70666.6,805.109,365.435,26888.6,0.854348,59.9383,3.07618,6,order,0,188,192,367,0,0,0
10,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,27.638,100,0,0,0,0,0,0,0,0,85.7492,0,0,3382236,0,59.9383,0,0,0,151186,0,2233875,82714.1,70666.6,805.109,365.435,26888.6,0.854348,59.9383,3.07618,5,neworder,0,0,1384,480,0,0,0
10,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,27.638,100,0,0,0,0,0,0,0,0,85.7492,0,0,3382236,0,59.9383,0,0,0,151186,0,2233875,82714.1,70666.6,805.109,365.435,26888.6,0.854348,59.9383,3.07618,1,district,0,308007,0,208892,0,0,0
10,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,27.638,100,0,0,0,0,0,0,0,0,85.7492,0,0,3382236,0,59.9383,0,0,0,151186,0,2233875,82714.1,70666.6,805.109,365.435,26888.6,0.854348,59.9383,3.07618,0,warehouse,0,3021484,0,1415939,0,0,0
10,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,27.638,100,0,0,0,0,0,0,0,0,85.7492,0,0,3382236,0,59.9383,0,0,0,151186,0,2233875,82714.1,70666.6,805.109,365.435,26888.6,0.854348,59.9383,3.07618,2,customer,0,52,0,37,0,0,0
10,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,27.638,100,0,0,0,0,0,0,0,0,85.7492,0,0,3382236,0,59.9383,0,0,0,151186,0,2233875,82714.1,70666.6,805.109,365.435,26888.6,0.854348,59.9383,3.07618,3,customerwdl,0,0,0,0,0,0,0
10,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,27.638,100,0,0,0,0,0,0,0,0,85.7492,0,0,3382236,0,59.9383,0,0,0,151186,0,2233875,82714.1,70666.6,805.109,365.435,26888.6,0.854348,59.9383,3.07618,4,history,0,0,1,0,0,0,0
11,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,29.91,100,0,0,0,0,0,0,0,0,84.5777,0,0,3367930,0,59.9375,0,0,0,151778,0,2245227,82021.8,70704.1,806.309,364.815,26751.5,0.862015,59.9375,3.06606,10,stock,0,670,0,1970,0,0,0
11,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,29.91,100,0,0,0,0,0,0,0,0,84.5777,0,0,3367930,0,59.9375,0,0,0,151778,0,2245227,82021.8,70704.1,806.309,364.815,26751.5,0.862015,59.9375,3.06606,9,item,0,0,0,0,0,0,0
11,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,29.91,100,0,0,0,0,0,0,0,0,84.5777,0,0,3367930,0,59.9375,0,0,0,151778,0,2245227,82021.8,70704.1,806.309,364.815,26751.5,0.862015,59.9375,3.06606,8,orderline,0,34086,45212,141,0,0,0
11,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,29.91,100,0,0,0,0,0,0,0,0,84.5777,0,0,3367930,0,59.9375,0,0,0,151778,0,2245227,82021.8,70704.1,806.309,364.815,26751.5,0.862015,59.9375,3.06606,7,order_wdc,0,0,50,3,0,0,0
11,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,29.91,100,0,0,0,0,0,0,0,0,84.5777,0,0,3367930,0,59.9375,0,0,0,151778,0,2245227,82021.8,70704.1,806.309,364.815,26751.5,0.862015,59.9375,3.06606,6,order,0,185,161,372,0,0,0
11,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,29.91,100,0,0,0,0,0,0,0,0,84.5777,0,0,3367930,0,59.9375,0,0,0,151778,0,2245227,82021.8,70704.1,806.309,364.815,26751.5,0.862015,59.9375,3.06606,5,neworder,0,0,1425,476,0,0,0
11,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,29.91,100,0,0,0,0,0,0,0,0,84.5777,0,0,3367930,0,59.9375,0,0,0,151778,0,2245227,82021.8,70704.1,806.309,364.815,26751.5,0.862015,59.9375,3.06606,1,district,0,314429,0,211089,0,0,0
11,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,29.91,100,0,0,0,0,0,0,0,0,84.5777,0,0,3367930,0,59.9375,0,0,0,151778,0,2245227,82021.8,70704.1,806.309,364.815,26751.5,0.862015,59.9375,3.06606,0,warehouse,0,2903665,0,1383589,0,0,0
11,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,29.91,100,0,0,0,0,0,0,0,0,84.5777,0,0,3367930,0,59.9375,0,0,0,151778,0,2245227,82021.8,70704.1,806.309,364.815,26751.5,0.862015,59.9375,3.06606,2,customer,0,58,0,41,0,0,0
11,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,29.91,100,0,0,0,0,0,0,0,0,84.5777,0,0,3367930,0,59.9375,0,0,0,151778,0,2245227,82021.8,70704.1,806.309,364.815,26751.5,0.862015,59.9375,3.06606,3,customerwdl,0,0,0,0,0,0,0
11,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,29.91,100,0,0,0,0,0,0,0,0,84.5777,0,0,3367930,0,59.9375,0,0,0,151778,0,2245227,82021.8,70704.1,806.309,364.815,26751.5,0.862015,59.9375,3.06606,4,history,0,0,1,0,0,0,0
12,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,32.2034,100,0,0,0,0,0,0,0,0,83.3952,0,0,3365490,0,59.9373,0,0,0,153200,0,2262350,81292.6,70754.2,806.785,365.029,26549.7,0.870365,59.9373,3.0619,10,stock,0,686,0,1956,0,0,0
12,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,32.2034,100,0,0,0,0,0,0,0,0,83.3952,0,0,3365490,0,59.9373,0,0,0,153200,0,2262350,81292.6,70754.2,806.785,365.029,26549.7,0.870365,59.9373,3.0619,9,item,0,0,0,0,0,0,0
12,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,32.2034,100,0,0,0,0,0,0,0,0,83.3952,0,0,3365490,0,59.9373,0,0,0,153200,0,2262350,81292.6,70754.2,806.785,365.029,26549.7,0.870365,59.9373,3.0619,8,orderline,0,33529,45978,145,0,0,0
12,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,32.2034,100,0,0,0,0,0,0,0,0,83.3952,0,0,3365490,0,59.9373,0,0,0,153200,0,2262350,81292.6,70754.2,806.785,365.029,26549.7,0.870365,59.9373,3.0619,7,order_wdc,0,0,32,2,0,0,0
12,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,32.2034,100,0,0,0,0,0,0,0,0,83.3952,0,0,3365490,0,59.9373,0,0,0,153200,0,2262350,81292.6,70754.2,806.785,365.029,26549.7,0.870365,59.9373,3.0619,6,order,0,212,135,386,0,0,0
12,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,32.2034,100,0,0,0,0,0,0,0,0,83.3952,0,0,3365490,0,59.9373,0,0,0,153200,0,2262350,81292.6,70754.2,806.785,365.029,26549.7,0.870365,59.9373,3.0619,5,neworder,0,0,1389,441,0,0,0
12,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,32.2034,100,0,0,0,0,0,0,0,0,83.3952,0,0,3365490,0,59.9373,0,0,0,153200,0,2262350,81292.6,70754.2,806.785,365.029,26549.7,0.870365,59.9373,3.0619,1,district,0,318596,0,216288,0,0,0
12,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,32.2034,100,0,0,0,0,0,0,0,0,83.3952,0,0,3365490,0,59.9373,0,0,0,153200,0,2262350,81292.6,70754.2,806.785,365.029,26549.7,0.870365,59.9373,3.0619,0,warehouse,0,2812113,0,1364128,0,0,0
12,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,32.2034,100,0,0,0,0,0,0,0,0,83.3952,0,0,3365490,0,59.9373,0,0,0,153200,0,2262350,81292.6,70754.2,806.785,365.029,26549.7,0.870365,59.9373,3.0619,2,customer,0,54,0,39,0,0,0
12,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,32.2034,100,0,0,0,0,0,0,0,0,83.3952,0,0,3365490,0,59.9373,0,0,0,153200,0,2262350,81292.6,70754.2,806.785,365.029,26549.7,0.870365,59.9373,3.0619,3,customerwdl,0,0,0,0,0,0,0
12,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,32.2034,100,0,0,0,0,0,0,0,0,83.3952,0,0,3365490,0,59.9373,0,0,0,153200,0,2262350,81292.6,70754.2,806.785,365.029,26549.7,0.870365,59.9373,3.0619,4,history,0,0,3,0,0,0,0
13,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,34.5019,100,0,0,0,0,0,0,0,0,82.21,0,0,3359373,0,59.9378,0,0,0,153521,0,2268124,80950.6,70790.3,807.943,364.483,26481.9,0.874488,59.9378,3.05682,10,stock,0,668,0,1996,0,0,0
13,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,34.5019,100,0,0,0,0,0,0,0,0,82.21,0,0,3359373,0,59.9378,0,0,0,153521,0,2268124,80950.6,70790.3,807.943,364.483,26481.9,0.874488,59.9378,3.05682,9,item,0,0,0,0,0,0,0
13,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,34.5019,100,0,0,0,0,0,0,0,0,82.21,0,0,3359373,0,59.9378,0,0,0,153521,0,2268124,80950.6,70790.3,807.943,364.483,26481.9,0.874488,59.9378,3.05682,8,orderline,0,36057,46350,118,0,0,0
13,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,34.5019,100,0,0,0,0,0,0,0,0,82.21,0,0,3359373,0,59.9378,0,0,0,153521,0,2268124,80950.6,70790.3,807.943,364.483,26481.9,0.874488,59.9378,3.05682,7,order_wdc,0,0,36,3,0,0,0
13,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,34.5019,100,0,0,0,0,0,0,0,0,82.21,0,0,3359373,0,59.9378,0,0,0,153521,0,2268124,80950.6,70790.3,807.943,364.483,26481.9,0.874488,59.9378,3.05682,6,order,0,209,136,384,0,0,0
13,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,34.5019,100,0,0,0,0,0,0,0,0,82.21,0,0,3359373,0,59.9378,0,0,0,153521,0,2268124,80950.6,70790.3,807.943,364.483,26481.9,0.874488,59.9378,3.05682,5,neworder,0,0,1405,427,0,0,0
13,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,34.5019,100,0,0,0,0,0,0,0,0,82.21,0,0,3359373,0,59.9378,0,0,0,153521,0,2268124,80950.6,70790.3,807.943,364.483,26481.9,0.874488,59.9378,3.05682,1,district,0,322681,0,216872,0,0,0
13,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,34.5019,100,0,0,0,0,0,0,0,0,82.21,0,0,3359373,0,59.9378,0,0,0,153521,0,2268124,80950.6,70790.3,807.943,364.483,26481.9,0.874488,59.9378,3.05682,0,warehouse,0,2748738,0,1357791,0,0,0
13,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,34.5019,100,0,0,0,0,0,0,0,0,82.21,0,0,3359373,0,59.9378,0,0,0,153521,0,2268124,80950.6,70790.3,807.943,364.483,26481.9,0.874488,59.9378,3.05682,2,customer,0,63,0,33,0,0,0
13,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,34.5019,100,0,0,0,0,0,0,0,0,82.21,0,0,3359373,0,59.9378,0,0,0,153521,0,2268124,80950.6,70790.3,807.943,364.483,26481.9,0.874488,59.9378,3.05682,3,customerwdl,0,0,0,0,0,0,0
13,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,34.5019,100,0,0,0,0,0,0,0,0,82.21,0,0,3359373,0,59.9378,0,0,0,153521,0,2268124,80950.6,70790.3,807.943,364.483,26481.9,0.874488,59.9378,3.05682,4,history,0,0,2,0,0,0,0
14,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,36.7868,100,0,0,0,0,0,0,0,0,81.0319,0,0,3364580,0,59.9375,0,0,0,152647,0,2256903,81422.1,70899,807.912,364.577,26615.9,0.87076,59.9375,3.05915,10,stock,0,716,0,2009,0,0,0
14,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,36.7868,100,0,0,0,0,0,0,0,0,81.0319,0,0,3364580,0,59.9375,0,0,0,152647,0,2256903,81422.1,70899,807.912,364.577,26615.9,0.87076,59.9375,3.05915,9,item,0,0,0,0,0,0,0
14,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,36.7868,100,0,0,0,0,0,0,0,0,81.0319,0,0,3364580,0,59.9375,0,0,0,152647,0,2256903,81422.1,70899,807.912,364.577,26615.9,0.87076,59.9375,3.05915,8,orderline,0,35355,44838,125,0,0,0
14,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,36.7868,100,0,0,0,0,0,0,0,0,81.0319,0,0,3364580,0,59.9375,0,0,0,152647,0,2256903,81422.1,70899,807.912,364.577,26615.9,0.87076,59.9375,3.05915,7,order_wdc,0,0,48,3,0,0,0
14,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,36.7868,100,0,0,0,0,0,0,0,0,81.0319,0,0,3364580,0,59.9375,0,0,0,152647,0,2256903,81422.1,70899,807.912,364.577,26615.9,0.87076,59.9375,3.05915,6,order,0,215,136,413,0,0,0
14,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,36.7868,100,0,0,0,0,0,0,0,0,81.0319,0,0,3364580,0,59.9375,0,0,0,152647,0,2256903,81422.1,70899,807.912,364.577,26615.9,0.87076,59.9375,3.05915,5,neworder,0,0,1477,456,0,0,0
14,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,36.7868,100,0,0,0,0,0,0,0,0,81.0319,0,0,3364580,0,59.9375,0,0,0,152647,0,2256903,81422.1,70899,807.912,364.577,26615.9,0.87076,59.9375,3.05915,1,district,0,315047,0,214068,0,0,0
14,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,36.7868,100,0,0,0,0,0,0,0,0,81.0319,0,0,3364580,0,59.9375,0,0,0,152647,0,2256903,81422.1,70899,807.912,364.577,26615.9,0.87076,59.9375,3.05915,0,warehouse,0,2798331,0,1349996,0,0,0
14,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,36.7868,100,0,0,0,0,0,0,0,0,81.0319,0,0,3364580,0,59.9375,0,0,0,152647,0,2256903,81422.1,70899,807.912,364.577,26615.9,0.87076,59.9375,3.05915,2,customer,0,71,0,36,0,0,0
14,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,36.7868,100,0,0,0,0,0,0,0,0,81.0319,0,0,3364580,0,59.9375,0,0,0,152647,0,2256903,81422.1,70899,807.912,364.577,26615.9,0.87076,59.9375,3.05915,3,customerwdl,0,0,0,0,0,0,0
14,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,36.7868,100,0,0,0,0,0,0,0,0,81.0319,0,0,3364580,0,59.9375,0,0,0,152647,0,2256903,81422.1,70899,807.912,364.577,26615.9,0.87076,59.9375,3.05915,4,history,0,0,0,0,0,0,0
15,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,39.089,100,0,0,0,0,0,0,0,0,79.8448,0,0,3356830,0,59.937,0,0,0,153771,0,2266914,80922.6,70923.8,808.751,364.779,26494.4,0.87644,59.937,3.05432,10,stock,0,691,0,2028,0,0,0
15,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,39.089,100,0,0,0,0,0,0,0,0,79.8448,0,0,3356830,0,59.937,0,0,0,153771,0,2266914,80922.6,70923.8,808.751,364.779,26494.4,0.87644,59.937,3.05432,9,item,0,0,0,0,0,0,0
15,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,39.089,100,0,0,0,0,0,0,0,0,79.8448,0,0,3356830,0,59.937,0,0,0,153771,0,2266914,80922.6,70923.8,808.751,364.779,26494.4,0.87644,59.937,3.05432,8,orderline,0,34297,46205,139,0,0,0
15,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,39.089,100,0,0,0,0,0,0,0,0,79.8448,0,0,3356830,0,59.937,0,0,0,153771,0,2266914,80922.6,70923.8,808.751,364.779,26494.4,0.87644,59.937,3.05432,7,order_wdc,0,0,24,3,0,0,0
15,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,39.089,100,0,0,0,0,0,0,0,0,79.8448,0,0,3356830,0,59.937,0,0,0,153771,0,2266914,80922.6,70923.8,808.751,364.779,26494.4,0.87644,59.937,3.05432,6,order,0,185,139,356,0,0,0
15,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,39.089,100,0,0,0,0,0,0,0,0,79.8448,0,0,3356830,0,59.937,0,0,0,153771,0,2266914,80922.6,70923.8,808.751,364.779,26494.4,0.87644,59.937,3.05432,5,neworder,0,0,1359,399,0,0,0
15,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,39.089,100,0,0,0,0,0,0,0,0,79.8448,0,0,3356830,0,59.937,0,0,0,153771,0,2266914,80922.6,70923.8,808.751,364.779,26494.4,0.87644,59.937,3.05432,1,district,0,320850,0,215816,0,0,0
15,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,39.089,100,0,0,0,0,0,0,0,0,79.8448,0,0,3356830,0,59.937,0,0,0,153771,0,2266914,80922.6,70923.8,808.751,364.779,26494.4,0.87644,59.937,3.05432,0,warehouse,0,2730631,0,1348221,0,0,0
15,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,39.089,100,0,0,0,0,0,0,0,0,79.8448,0,0,3356830,0,59.937,0,0,0,153771,0,2266914,80922.6,70923.8,808.751,364.779,26494.4,0.87644,59.937,3.05432,2,customer,0,60,0,38,0,0,0
15,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,39.089,100,0,0,0,0,0,0,0,0,79.8448,0,0,3356830,0,59.937,0,0,0,153771,0,2266914,80922.6,70923.8,808.751,364.779,26494.4,0.87644,59.937,3.05432,3,customerwdl,0,0,0,0,0,0,0
15,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,39.089,100,0,0,0,0,0,0,0,0,79.8448,0,0,3356830,0,59.937,0,0,0,153771,0,2266914,80922.6,70923.8,808.751,364.779,26494.4,0.87644,59.937,3.05432,4,history,0,0,0,0,0,0,0
16,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,41.3966,100,0,0,0,0,0,0,0,0,78.655,0,0,3340329,0,59.9367,0,0,0,154147,0,2276321,80213.4,71064.4,811.727,365.32,26384.1,0.885942,59.9367,3.04022,10,stock,0,713,0,1970,0,0,0
16,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,41.3966,100,0,0,0,0,0,0,0,0,78.655,0,0,3340329,0,59.9367,0,0,0,154147,0,2276321,80213.4,71064.4,811.727,365.32,26384.1,0.885942,59.9367,3.04022,9,item,0,0,0,0,0,0,0
16,60,1,20,4,6,200,0,0,0,0,0,1,100,30,0,41.3966,100,0,0,0,0,0,0,0,0,78.655,0,0,3340329,0,59.9367,0,0,0,154147,0,2276321,80213.4,71064.4,811.727,365.32,26384.1,0.885942,59.9367,3.04022,8,orderline,0,34417,45957,114,0,0,0
