t,tpcc_warehouse_count,tpcc_warehouse_affinity,c_tag,c_mutex,c_worker_threads,c_pin_threads,c_smt,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_run_for_seconds,c_fs,c_bstar,c_bulk_insert,c_backoff_strategy,c_cm_split,c_cm_update_on,c_cm_period,c_cm_slowpath_threshold,c_su_kwaymerge,c_su_merge,c_su_target_pct,c_zipf_factor,c_backoff,c_hash,space_usage_gib,consumed_pages,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,cool_pct_should,evicted_mib,rounds,touches,unswizzled,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx
5,100,0,cloud-GenuineIntel,0,10,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,13768261853145374811,20.33,1332407,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,73.79,0.00,0,0.00,0,0,0,-nan,0,0.00,27689,0.00,413527
6,100,0,cloud-GenuineIntel,0,10,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,13768261853145374811,20.74,1358962,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,73.27,0.00,0,0.00,0,0,0,-nan,0,0.00,27187,0.00,406317
7,100,0,cloud-GenuineIntel,0,10,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,13768261853145374811,21.14,1385660,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,72.74,0.00,0,0.00,0,0,0,-nan,0,0.00,27358,0.00,406613
8,100,0,cloud-GenuineIntel,0,10,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,13768261853145374811,21.55,1412061,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,72.23,0.00,0,0.00,0,0,0,-nan,0,0.00,27066,0.00,404375
9,100,0,cloud-GenuineIntel,0,10,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,13768261853145374811,21.95,1438668,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,71.70,0.00,0,0.00,0,0,0,-nan,0,0.00,27251,0.00,405825
0,100,0,cloud-GenuineIntel,1,10,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,3270447712753995551,18.25,1195860,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.48,0.00,0,0.00,0,0,0,-nan,0,0.00,1195860,0.00,0
1,100,0,cloud-GenuineIntel,1,10,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,3270447712753995551,18.64,1221817,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,75.97,0.00,0,0.00,0,0,0,-nan,0,0.00,26014,0.00,410850
2,100,0,cloud-GenuineIntel,1,10,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,3270447712753995551,19.03,1247277,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,75.47,0.00,0,0.00,0,0,0,-nan,0,0.00,25861,0.00,394230
3,100,0,cloud-GenuineIntel,1,10,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,3270447712753995551,19.42,1273036,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,74.96,0.00,0,0.00,0,0,0,-nan,0,0.00,26450,0.00,387682
4,100,0,cloud-GenuineIntel,1,10,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,3270447712753995551,19.81,1298031,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,74.47,0.00,0,0.00,0,0,0,-nan,0,0.00,25584,0.00,384187
5,100,0,cloud-GenuineIntel,1,10,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,3270447712753995551,20.19,1323219,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,73.97,0.00,0,0.00,0,0,0,-nan,0,0.00,25785,0.00,382588
6,100,0,cloud-GenuineIntel,1,10,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,3270447712753995551,20.57,1348043,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,73.48,0.00,0,0.00,0,0,0,-nan,0,0.00,25455,0.00,380162
7,100,0,cloud-GenuineIntel,1,10,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,3270447712753995551,20.95,1372856,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,73.00,0.00,0,0.00,0,0,0,-nan,0,0.00,25431,0.00,380789
8,100,0,cloud-GenuineIntel,1,10,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,3270447712753995551,21.33,1397624,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,72.51,0.00,0,0.00,0,0,0,-nan,0,0.00,25384,0.00,378852
9,100,0,cloud-GenuineIntel,1,10,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,3270447712753995551,21.70,1422401,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,72.02,0.00,0,0.00,0,0,0,-nan,0,0.00,25429,0.00,379374
0,100,0,cloud-GenuineIntel,0,10,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,14057338281896831296,18.27,1197216,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.45,0.00,0,0.00,0,0,0,-nan,0,0.00,1197216,0.00,0
1,100,0,cloud-GenuineIntel,0,10,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,14057338281896831296,18.71,1225856,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,75.89,0.00,0,0.00,0,0,0,-nan,0,0.00,28736,0.00,456537
2,100,0,cloud-GenuineIntel,0,10,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,14057338281896831296,19.12,1253271,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,75.35,0.00,0,0.00,0,0,0,-nan,0,0.00,27879,0.00,417925
3,100,0,cloud-GenuineIntel,0,10,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,14057338281896831296,19.53,1280011,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,74.82,0.00,0,0.00,0,0,0,-nan,0,0.00,27517,0.00,412066
4,100,0,cloud-GenuineIntel,0,10,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,14057338281896831296,19.95,1307236,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,74.29,0.00,0,0.00,0,0,0,-nan,0,0.00,27845,0.00,414351
5,100,0,cloud-GenuineIntel,0,10,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,14057338281896831296,20.36,1334240,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,73.76,0.00,0,0.00,0,0,0,-nan,0,0.00,27662,0.00,412803
6,100,0,cloud-GenuineIntel,0,10,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,14057338281896831296,20.77,1360994,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,73.23,0.00,0,0.00,0,0,0,-nan,0,0.00,27396,0.00,410174
7,100,0,cloud-GenuineIntel,0,10,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,14057338281896831296,21.18,1387862,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,72.70,0.00,0,0.00,0,0,0,-nan,0,0.00,27568,0.00,410108
8,100,0,cloud-GenuineIntel,0,10,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,14057338281896831296,21.59,1414619,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,72.18,0.00,0,0.00,0,0,0,-nan,0,0.00,27395,0.00,408508
9,100,0,cloud-GenuineIntel,0,10,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,14057338281896831296,22.00,1441476,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,71.65,0.00,0,0.00,0,0,0,-nan,0,0.00,27506,0.00,410285
0,100,0,cloud-GenuineIntel,1,10,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,11601236681847687984,18.24,1195547,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.48,0.00,0,0.00,0,0,0,-nan,0,0.00,1195547,0.00,0
1,100,0,cloud-GenuineIntel,1,10,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,11601236681847687984,18.66,1222766,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,75.95,0.00,0,0.00,0,0,0,-nan,0,0.00,27272,0.00,431247
2,100,0,cloud-GenuineIntel,1,10,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,11601236681847687984,19.04,1247897,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,75.45,0.00,0,0.00,0,0,0,-nan,0,0.00,25502,0.00,387398
3,100,0,cloud-GenuineIntel,1,10,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,11601236681847687984,19.42,1272960,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,74.96,0.00,0,0.00,0,0,0,-nan,0,0.00,25757,0.00,379895
4,100,0,cloud-GenuineIntel,1,10,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,11601236681847687984,19.80,1297724,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,74.47,0.00,0,0.00,0,0,0,-nan,0,0.00,25348,0.00,380128
5,100,0,cloud-GenuineIntel,1,10,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,11601236681847687984,20.18,1322733,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,73.98,0.00,0,0.00,0,0,0,-nan,0,0.00,25617,0.00,379310
6,100,0,cloud-GenuineIntel,1,10,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,11601236681847687984,20.56,1347340,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,73.50,0.00,0,0.00,0,0,0,-nan,0,0.00,25231,0.00,377379
7,100,0,cloud-GenuineIntel,1,10,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,11601236681847687984,20.93,1371710,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,73.02,0.00,0,0.00,0,0,0,-nan,0,0.00,24979,0.00,374274
8,100,0,cloud-GenuineIntel,1,10,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,11601236681847687984,21.30,1396179,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,72.54,0.00,0,0.00,0,0,0,-nan,0,0.00,25069,0.00,373201
9,100,0,cloud-GenuineIntel,1,10,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,11601236681847687984,21.67,1420475,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,72.06,0.00,0,0.00,0,0,0,-nan,0,0.00,24927,0.00,372289
0,100,0,cloud-GenuineIntel,0,16,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,7149884427667060592,18.27,1197333,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.45,0.00,0,0.00,0,0,0,-nan,0,0.00,1197333,0.00,0
1,100,0,cloud-GenuineIntel,0,16,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,7149884427667060592,18.92,1239753,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,75.61,0.00,0,0.00,0,0,0,-nan,0,0.00,42585,0.00,663599
2,100,0,cloud-GenuineIntel,0,16,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,7149884427667060592,19.63,1286688,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,74.69,0.00,0,0.00,0,0,0,-nan,0,0.00,48173,0.00,721286
3,100,0,cloud-GenuineIntel,0,16,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,7149884427667060592,20.29,1329998,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,73.84,0.00,0,0.00,0,0,0,-nan,0,0.00,44374,0.00,657255
4,100,0,cloud-GenuineIntel,0,16,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,7149884427667060592,20.94,1372082,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,73.01,0.00,0,0.00,0,0,0,-nan,0,0.00,43142,0.00,646610
5,100,0,cloud-GenuineIntel,0,16,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,7149884427667060592,21.58,1414187,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,72.18,0.00,0,0.00,0,0,0,-nan,0,0.00,43140,0.00,645740
6,100,0,cloud-GenuineIntel,0,16,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,7149884427667060592,22.22,1455981,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,71.36,0.00,0,0.00,0,0,0,-nan,0,0.00,42826,0.00,640100
7,100,0,cloud-GenuineIntel,0,16,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,7149884427667060592,22.86,1497916,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,70.54,0.00,0,0.00,0,0,0,-nan,0,0.00,43014,0.00,641990
8,100,0,cloud-GenuineIntel,0,16,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,7149884427667060592,23.49,1539720,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,69.71,0.00,0,0.00,0,0,0,-nan,0,0.00,42813,0.00,640443
9,100,0,cloud-GenuineIntel,0,16,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,7149884427667060592,24.13,1581438,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,68.89,0.00,0,0.00,0,0,0,-nan,0,0.00,42745,0.00,638193
0,100,0,cloud-GenuineIntel,1,16,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,12391931831897285466,18.24,1195588,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.48,0.00,0,0.00,0,0,0,-nan,0,0.00,1195588,0.00,0
1,100,0,cloud-GenuineIntel,1,16,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,12391931831897285466,18.87,1236770,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,75.67,0.00,0,0.00,0,0,0,-nan,0,0.00,41331,0.00,643803
2,100,0,cloud-GenuineIntel,1,16,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,12391931831897285466,19.48,1276513,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,74.89,0.00,0,0.00,0,0,0,-nan,0,0.00,40845,0.00,611011
3,100,0,cloud-GenuineIntel,1,16,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,12391931831897285466,20.08,1315756,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,74.12,0.00,0,0.00,0,0,0,-nan,0,0.00,40145,0.00,598534
4,100,0,cloud-GenuineIntel,1,16,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,12391931831897285466,20.66,1354088,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,73.37,0.00,0,0.00,0,0,0,-nan,0,0.00,39282,0.00,587952
5,100,0,cloud-GenuineIntel,1,16,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,12391931831897285466,21.25,1392547,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,72.61,0.00,0,0.00,0,0,0,-nan,0,0.00,39431,0.00,589153
6,100,0,cloud-GenuineIntel,1,16,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,12391931831897285466,21.84,1431182,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,71.85,0.00,0,0.00,0,0,0,-nan,0,0.00,39593,0.00,590858
7,100,0,cloud-GenuineIntel,1,16,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,12391931831897285466,22.43,1469792,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,71.09,0.00,0,0.00,0,0,0,-nan,0,0.00,39558,0.00,590793
8,100,0,cloud-GenuineIntel,1,16,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,12391931831897285466,23.02,1508322,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,70.33,0.00,0,0.00,0,0,0,-nan,0,0.00,39479,0.00,589156
9,100,0,cloud-GenuineIntel,1,16,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,12391931831897285466,23.60,1546829,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,69.57,0.00,0,0.00,0,0,0,-nan,0,0.00,39459,0.00,587726
0,100,0,cloud-GenuineIntel,0,16,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,13582102198345672129,18.25,1195864,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.48,0.00,0,0.00,0,0,0,-nan,0,0.00,1195864,0.00,0
1,100,0,cloud-GenuineIntel,0,16,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,13582102198345672129,18.90,1238745,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,75.63,0.00,0,0.00,0,0,0,-nan,0,0.00,43127,0.00,672073
2,100,0,cloud-GenuineIntel,0,16,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,13582102198345672129,19.60,1284567,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,74.73,0.00,0,0.00,0,0,0,-nan,0,0.00,46997,0.00,705298
3,100,0,cloud-GenuineIntel,0,16,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,13582102198345672129,20.27,1328113,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,73.88,0.00,0,0.00,0,0,0,-nan,0,0.00,44579,0.00,661693
4,100,0,cloud-GenuineIntel,0,16,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,13582102198345672129,20.91,1370627,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,73.04,0.00,0,0.00,0,0,0,-nan,0,0.00,43583,0.00,652870
5,100,0,cloud-GenuineIntel,0,16,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,13582102198345672129,21.56,1413227,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,72.20,0.00,0,0.00,0,0,0,-nan,0,0.00,43664,0.00,652020
6,100,0,cloud-GenuineIntel,0,16,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,13582102198345672129,22.21,1455507,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,71.37,0.00,0,0.00,0,0,0,-nan,0,0.00,43330,0.00,645670
7,100,0,cloud-GenuineIntel,0,16,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,13582102198345672129,22.86,1498064,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,70.53,0.00,0,0.00,0,0,0,-nan,0,0.00,43623,0.00,650804
8,100,0,cloud-GenuineIntel,0,16,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,13582102198345672129,23.50,1540305,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,69.70,0.00,0,0.00,0,0,0,-nan,0,0.00,43287,0.00,647236
9,100,0,cloud-GenuineIntel,0,16,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,13582102198345672129,24.15,1582890,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,68.87,0.00,0,0.00,0,0,0,-nan,0,0.00,43610,0.00,650859
0,100,0,cloud-GenuineIntel,1,16,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,14608967950076576014,18.25,1196057,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.47,0.00,0,0.00,0,0,0,-nan,0,0.00,1196057,0.00,0
1,100,0,cloud-GenuineIntel,1,16,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,14608967950076576014,18.89,1238094,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,75.65,0.00,0,0.00,0,0,0,-nan,0,0.00,42242,0.00,658441
2,100,0,cloud-GenuineIntel,1,16,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,14608967950076576014,19.51,1278828,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,74.85,0.00,0,0.00,0,0,0,-nan,0,0.00,41814,0.00,625329
3,100,0,cloud-GenuineIntel,1,16,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,14608967950076576014,20.13,1318937,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,74.06,0.00,0,0.00,0,0,0,-nan,0,0.00,41008,0.00,611397
4,100,0,cloud-GenuineIntel,1,16,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,14608967950076576014,20.72,1358028,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,73.29,0.00,0,0.00,0,0,0,-nan,0,0.00,40060,0.00,598805
5,100,0,cloud-GenuineIntel,1,16,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,14608967950076576014,21.32,1397124,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,72.52,0.00,0,0.00,0,0,0,-nan,0,0.00,40079,0.00,596895
6,100,0,cloud-GenuineIntel,1,16,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,14608967950076576014,21.91,1435878,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,71.76,0.00,0,0.00,0,0,0,-nan,0,0.00,39694,0.00,592435
7,100,0,cloud-GenuineIntel,1,16,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,14608967950076576014,22.50,1474358,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,71.00,0.00,0,0.00,0,0,0,-nan,0,0.00,39451,0.00,589737
8,100,0,cloud-GenuineIntel,1,16,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,14608967950076576014,23.09,1512979,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,70.24,0.00,0,0.00,0,0,0,-nan,0,0.00,39560,0.00,588824
9,100,0,cloud-GenuineIntel,1,16,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,14608967950076576014,23.67,1551411,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,69.48,0.00,0,0.00,0,0,0,-nan,0,0.00,39383,0.00,587312
0,100,0,cloud-GenuineIntel,0,20,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,11863247060151369373,18.26,1196735,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.46,0.00,0,0.00,0,0,0,-nan,0,0.00,1196735,0.00,0
1,100,0,cloud-GenuineIntel,0,20,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,11863247060151369373,19.12,1253147,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,75.35,0.00,0,0.00,0,0,0,-nan,0,0.00,56899,0.00,876643
2,100,0,cloud-GenuineIntel,0,20,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,11863247060151369373,19.97,1308976,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,74.25,0.00,0,0.00,0,0,0,-nan,0,0.00,57273,0.00,854042
3,100,0,cloud-GenuineIntel,0,20,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,11863247060151369373,20.80,1363204,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,73.19,0.00,0,0.00,0,0,0,-nan,0,0.00,55575,0.00,831328
4,100,0,cloud-GenuineIntel,0,20,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,11863247060151369373,21.62,1416720,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,72.13,0.00,0,0.00,0,0,0,-nan,0,0.00,54858,0.00,820758
5,100,0,cloud-GenuineIntel,0,20,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,11863247060151369373,22.42,1469342,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,71.10,0.00,0,0.00,0,0,0,-nan,0,0.00,53866,0.00,805285
6,100,0,cloud-GenuineIntel,0,20,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,11863247060151369373,23.22,1521594,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,70.07,0.00,0,0.00,0,0,0,-nan,0,0.00,53565,0.00,799940
7,100,0,cloud-GenuineIntel,0,20,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,11863247060151369373,24.01,1573611,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,69.05,0.00,0,0.00,0,0,0,-nan,0,0.00,53339,0.00,798326
8,100,0,cloud-GenuineIntel,0,20,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,11863247060151369373,24.81,1625719,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,68.02,0.00,0,0.00,0,0,0,-nan,0,0.00,53391,0.00,796814
9,100,0,cloud-GenuineIntel,0,20,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,11863247060151369373,25.60,1677728,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,67.00,0.00,0,0.00,0,0,0,-nan,0,0.00,53267,0.00,795904
