t,c_worker_threads,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_zipf_factor,c_fs,c_cm_split,latest_read_ratio,latest_window_gib,latest_window_ms,latest_window_offset_gib,space_usage_gib,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,evicted_mib,rounds,unswizzled,cpus,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx,cycle,instr,L1-miss,br-miss,task,IPC,CPU,GHz,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,dt_researchy_0,dt_researchy_1,dt_researchy_2
10,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2736428,0,119.92,0,0,0,0,0,8860306,45518.2,6941.46,27.4551,11.5099,13618.3,0.152498,119.92,3.34243,0,latest,0,13234030,0,0,0,0,0
11,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2758964,0,119.924,0,0,0,0,0,6413567,62896.9,8619.61,30.5064,14.0142,18808.6,0.137043,119.924,3.34406,0,latest,0,14121531,0,0,0,0,0
12,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2767160,0,119.926,0,0,0,0,0,6088834,66234.7,9169.75,31.2904,14.4235,19813.6,0.138443,119.926,3.34289,0,latest,0,14258552,0,0,0,0,0
13,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2746802,0,119.923,0,0,0,0,0,6270217,64315.8,8826.61,31.2475,14.0811,19243.6,0.137239,119.923,3.3422,0,latest,0,13932099,0,0,0,0,0
14,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2750292,0,119.923,0,0,0,0,0,8680650,46449.5,6868.05,27.9228,11.6377,13897.6,0.147861,119.923,3.34227,0,latest,0,13317507,0,0,0,0,0
15,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2748877,0,119.926,0,0,0,0,0,6592723,61343.3,8519.43,30.5587,13.827,18352.8,0.138881,119.926,3.34244,0,latest,0,14168067,0,0,0,0,0
16,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2745959,0,119.92,0,0,0,0,0,6220144,64813.2,8840.17,31.3564,14.1902,19394.5,0.136395,119.92,3.34184,0,latest,0,14068834,0,0,0,0,0
17,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2753401,0,119.924,0,0,0,0,0,4853107,83101.6,10813.7,34.9467,16.4949,24864,0.130126,119.924,3.34224,0,latest,0,14062065,0,0,0,0,0
18,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2754925,0,119.919,0,0,0,0,0,4915722,82025.1,10818.4,34.9438,16.1566,24545.5,0.131892,119.919,3.34176,0,latest,0,14035069,0,0,0,0,0
19,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2754449,0,119.919,0,0,0,0,0,5738707,70280.3,9610.18,32.6082,15.0516,21031.1,0.136741,119.919,3.34174,0,latest,0,14147805,0,0,0,0,0
20,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2766793,0,119.926,0,0,0,0,0,6195433,65201.4,8977.32,31.5202,14.4169,19581.5,0.137686,119.926,3.32974,0,latest,0,14185958,0,0,0,0,0
21,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2760296,0,119.926,0,0,0,0,0,4993661,80795.5,10563.3,34.358,16.2356,24172.3,0.130742,119.926,3.34249,0,latest,0,14029859,0,0,0,0,0
22,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2766591,0,119.918,0,0,0,0,0,4960415,81268.3,10626.9,34.0631,16.0299,24318.6,0.130763,119.918,3.34182,0,latest,0,14061942,0,0,0,0,0
23,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2754866,0,119.922,0,0,0,0,0,5389681,74814.7,9986.19,33.5172,15.3207,22388.6,0.133479,119.922,3.34165,0,latest,0,14035984,0,0,0,0,0
24,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2754611,0,119.926,0,0,0,0,0,6699554,60186.7,8502.66,31.4096,13.6404,18009.2,0.141272,119.926,3.34199,0,latest,0,14218024,0,0,0,0,0
25,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2752715,0,119.916,0,0,0,0,0,6614225,61080.5,8532.41,32.5147,13.72,18275.7,0.139691,119.916,3.34217,0,latest,0,14149765,0,0,0,0,0
26,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2743651,0,119.918,0,0,0,0,0,6267347,64320,8795.69,31.8701,14.1007,19251.5,0.136749,119.918,3.34103,0,latest,0,13918537,0,0,0,0,0
27,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2775935,0,119.924,0,0,0,0,0,5401076,74666.4,9209.54,33.1615,15.2435,22339.7,0.123342,119.924,3.34231,0,latest,0,13960090,0,0,0,0,0
28,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2756720,0,119.922,0,0,0,0,0,4789465,84183.9,8896.26,34.7958,16.6914,25191.7,0.105677,119.922,3.34173,0,latest,0,14059112,0,0,0,0,0
29,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2756441,0,119.921,0,0,0,0,0,5526025,72976.8,7860.9,32.9322,15.3543,21834.9,0.107718,119.921,3.34221,0,latest,0,14211023,0,0,0,0,0
30,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2754789,0,119.925,0,0,0,0,0,6204299,65005.8,7198.02,31.2251,14.2993,19442.3,0.110729,119.925,3.34353,0,latest,0,14235048,0,0,0,0,0
31,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2746917,0,119.915,0,0,0,0,0,5891762,68438.6,7567.16,32.0064,14.7201,20473.8,0.110569,119.915,3.34275,0,latest,0,14256549,0,0,0,0,0
32,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2756613,0,119.924,0,0,0,0,0,5133323,78561.3,8567.07,33.8428,16.0499,23504.9,0.109049,119.924,3.34233,0,latest,0,14272182,0,0,0,0,0
33,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2759598,0,119.921,0,0,0,0,0,4816141,83730.4,9030.92,34.2323,16.5104,25052.2,0.107857,119.921,3.34224,0,latest,0,14229132,0,0,0,0,0
34,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2758537,0,119.922,0,0,0,0,0,5041608,79978.8,8588.79,33.42,15.7936,23931.9,0.107388,119.922,3.34193,0,latest,0,14139818,0,0,0,0,0
35,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2759199,0,119.92,0,0,0,0,0,4833214,83454.3,8786.42,33.7835,16.1519,24969.4,0.105284,119.92,3.34226,0,latest,0,14116325,0,0,0,0,0
36,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2771900,0,119.924,0,0,0,0,0,5244048,76899.2,8091.79,32.5003,15.3812,23003.5,0.105226,119.924,3.34294,0,latest,0,14246722,0,0,0,0,0
37,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2779079,0,119.922,0,0,0,0,0,5979126,67435.3,7315.42,31.1721,14.261,20173.6,0.10848,119.922,3.34276,0,latest,0,14166440,0,0,0,0,0
38,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2754246,0,119.915,0,0,0,0,0,6407924,62930.3,6961.96,30.1587,13.7779,18825.8,0.11063,119.915,3.34277,0,latest,0,14109366,0,0,0,0,0
39,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2755432,0,119.922,0,0,0,0,0,6404057,62977.3,7036.12,29.9796,13.772,18841.5,0.111725,119.922,3.34248,0,latest,0,14239312,0,0,0,0,0
40,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2755712,0,119.908,0,0,0,0,0,6057908,66564.5,7396.63,30.6942,14.1913,19919.3,0.11112,119.908,3.3417,0,latest,0,14205882,0,0,0,0,0
41,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2780813,0,119.92,0,0,0,0,0,5250394,76861.8,8291.59,32.0767,15.4235,22984.9,0.107877,119.92,3.34401,0,latest,0,14288081,0,0,0,0,0
42,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2760850,0,119.926,0,0,0,0,0,7269721,55491.1,6417.96,28.6711,12.5955,16596.5,0.115657,119.926,3.34355,0,latest,0,13623597,0,0,0,0,0
43,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2749817,0,119.919,0,0,0,0,0,7591193,53120.3,6189.45,28.0527,12.4004,15895.3,0.116517,119.919,3.34188,0,latest,0,13859367,0,0,0,0,0
44,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2748328,0,119.917,0,0,0,0,0,6453693,62487.1,7102.12,29.5206,13.6992,18688.1,0.113657,119.917,3.34369,0,latest,0,14197811,0,0,0,0,0
45,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2747517,0,119.925,0,0,0,0,0,5807631,69425.6,7628.76,30.8157,14.614,20769.2,0.109884,119.925,3.34271,0,latest,0,14143455,0,0,0,0,0
46,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2746037,0,119.923,0,0,0,0,0,5412096,74421.6,8052.49,32.0103,15.3263,22297.2,0.108201,119.923,3.33771,0,latest,0,14154399,0,0,0,0,0
47,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2748494,0,119.918,0,0,0,0,0,5300845,75910.9,8336.36,32.4745,15.5011,22766.9,0.109818,119.918,3.33426,0,latest,0,14211357,0,0,0,0,0
48,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2752174,0,119.917,0,0,0,0,0,5195678,77181.1,8424.73,32.685,15.694,23216.7,0.109155,119.917,3.32438,0,latest,0,14135679,0,0,0,0,0
49,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2751910,0,119.923,0,0,0,0,0,4930253,81689.6,8811.55,33.3276,16.0652,24478.2,0.107866,119.923,3.33724,0,latest,0,14166418,0,0,0,0,0
50,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2750330,0,119.924,0,0,0,0,0,4762601,84730.1,8994.68,33.8101,16.3164,25351.5,0.106157,119.924,3.34222,0,latest,0,14102715,0,0,0,0,0
51,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2776943,0,119.919,0,0,0,0,0,4706014,85737.5,9227.06,33.8071,16.2508,25642.9,0.10762,119.919,3.34352,0,latest,0,14125928,0,0,0,0,0
52,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2748153,0,119.915,0,0,0,0,0,5860889,68810.1,7649.45,31.67,14.2423,20588,0.111168,119.915,3.34224,0,latest,0,13907462,0,0,0,0,0
53,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2744270,0,119.918,0,0,0,0,0,6360008,63420.6,7116.21,30.4278,13.7702,18975.9,0.112207,119.918,3.34216,0,latest,0,14126509,0,0,0,0,0
54,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2750280,0,119.92,0,0,0,0,0,6058441,66568.6,7524.81,30.5488,14.1468,19917,0.113038,119.92,3.3423,0,latest,0,14166846,0,0,0,0,0
55,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2751259,0,119.92,0,0,0,0,0,5684410,70935.3,7925.26,31.6284,14.7401,21226.5,0.111725,119.92,3.34182,0,latest,0,14200290,0,0,0,0,0
56,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2752488,0,119.922,0,0,0,0,0,6323584,63782.4,7341.24,29.9448,13.9247,19083,0.115098,119.922,3.34237,0,latest,0,14340545,0,0,0,0,0
57,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2754952,0,119.924,0,0,0,0,0,5393091,74809.4,8388.91,32.0741,15.2046,22375.2,0.112137,119.924,3.34341,0,latest,0,14234550,0,0,0,0,0
58,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2747637,0,119.915,0,0,0,0,0,5007316,80531.7,8829.13,33.015,15.9068,24095.1,0.109635,119.915,3.34225,0,latest,0,14187506,0,0,0,0,0
59,120,1,1,4,6,101,50,0.8,0,0,0,1,1000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2752791,0,119.916,0,0,0,0,0,4856904,83026.1,8944.13,33.2634,16.2017,24845.7,0.107727,119.916,3.34166,0,latest,0,14037637,0,0,0,0,0
0,120,1,1,4,6,102,50,0.8,0,0,0,1,1000,0.1,53.0228,100,0,0,0,0,0,0,0,0,46.3923,0,0,1491834,0,2.28253,0,0,0,3474905,0,326,2288.99,1073.11,60.8834,9.57362,3068.94,0.468813,2.28253,0.745857,0,latest,0,2,719636,0,0,0,0
1,120,1,1,4,6,102,50,0.8,0,0,0,1,1000,0.1,53.0228,100,0,0,0,0,0,0,0,0,46.3923,0,0,2729398,0,119.426,0,0,0,0,0,6574474,58997.2,8412.02,29.55,13.6046,18277.3,0.142583,119.426,3.22789,0,latest,0,13700430,0,0,0,0,0
2,120,1,1,4,6,102,50,0.8,0,0,0,1,1000,0.1,53.0228,100,0,0,0,0,0,0,0,0,46.3923,0,0,2746302,0,119.918,0,0,0,0,0,6229327,64738.1,9053.3,30.8126,14.592,19369.4,0.139845,119.918,3.34228,0,latest,0,14094700,0,0,0,0,0
3,120,1,1,4,6,102,50,0.8,0,0,0,1,1000,0.1,53.0228,100,0,0,0,0,0,0,0,0,46.3923,0,0,2745146,0,119.919,0,0,0,0,0,5987597,67337.2,9168.45,31.3045,14.8815,20147.3,0.136157,119.919,3.34224,0,latest,0,14128303,0,0,0,0,0
4,120,1,1,4,6,102,50,0.8,0,0,0,1,1000,0.1,53.0228,100,0,0,0,0,0,0,0,0,46.3923,0,0,2745092,0,119.919,0,0,0,0,0,4804107,83928.8,11056,34.0288,16.4509,25110.2,0.13173,119.919,3.34242,0,latest,0,14062893,0,0,0,0,0
5,120,1,1,4,6,102,50,0.8,0,0,0,1,1000,0.1,53.0228,100,0,0,0,0,0,0,0,0,46.3923,0,0,2739376,0,119.916,0,0,0,0,0,5355224,75285.2,9959.47,33.1785,15.6607,22522.4,0.13229,119.916,3.34268,0,latest,0,14104916,0,0,0,0,0
6,120,1,1,4,6,102,50,0.8,0,0,0,1,1000,0.1,53.0228,100,0,0,0,0,0,0,0,0,46.3923,0,0,2739660,0,119.914,0,0,0,0,0,6560187,61469.6,8519.75,29.6051,13.8983,18393.2,0.138601,119.914,3.34198,0,latest,0,14098982,0,0,0,0,0
7,120,1,1,4,6,102,50,0.8,0,0,0,1,1000,0.1,53.0228,100,0,0,0,0,0,0,0,0,46.3923,0,0,2745832,0,119.917,0,0,0,0,0,5024558,80264,10651.8,33.6327,16.322,24014.4,0.132709,119.917,3.34232,0,latest,0,14119503,0,0,0,0,0
8,120,1,1,4,6,102,50,0.8,0,0,0,1,1000,0.1,53.0228,100,0,0,0,0,0,0,0,0,46.3923,0,0,2746467,0,119.914,0,0,0,0,0,5611059,71881,9809.86,32.4647,15.0437,21504.8,0.136474,119.914,3.34256,0,latest,0,14113117,0,0,0,0,0
9,120,1,1,4,6,102,50,0.8,0,0,0,1,1000,0.1,53.0228,100,0,0,0,0,0,0,0,0,46.3923,0,0,2746101,0,119.925,0,0,0,0,0,4880782,82629.2,10990.1,33.328,16.5028,24720.1,0.133005,119.925,3.34259,0,latest,0,14085681,0,0,0,0,0
10,120,1,1,4,6,102,50,0.8,0,0,0,1,1000,0.1,53.0228,100,0,0,0,0,0,0,0,0,46.3923,0,0,2743345,0,119.923,0,0,0,0,0,5364922,75183.9,10127.1,31.9768,15.3914,22485.8,0.134697,119.923,3.34362,0,latest,0,14074154,0,0,0,0,0
11,120,1,1,4,6,102,50,0.8,0,0,0,1,1000,0.1,53.0228,100,0,0,0,0,0,0,0,0,46.3923,0,0,2732621,0,119.915,0,0,0,0,0,6199250,65049.7,8890.73,30.6373,14.2044,19457.5,0.136676,119.915,3.34317,0,latest,0,13989477,0,0,0,0,0
12,120,1,1,4,6,102,50,0.8,0,0,0,1,1000,0.1,53.0228,100,0,0,0,0,0,0,0,0,46.3923,0,0,2755919,0,119.921,0,0,0,0,0,4971950,81162.4,10815.1,33.5533,16.2337,24267.7,0.133252,119.921,3.34446,0,latest,0,14139658,0,0,0,0,0
13,120,1,1,4,6,102,50,0.8,0,0,0,1,1000,0.1,53.0228,100,0,0,0,0,0,0,0,0,46.3923,0,0,2745378,0,119.923,0,0,0,0,0,5618845,71766.2,9689.31,31.9384,15.4693,21470.4,0.135012,119.923,3.34256,0,latest,0,14169329,0,0,0,0,0
14,120,1,1,4,6,102,50,0.8,0,0,0,1,1000,0.1,53.0228,100,0,0,0,0,0,0,0,0,46.3923,0,0,2746509,0,119.912,0,0,0,0,0,4752438,84853.5,11021,34.4238,16.9767,25390.8,0.129883,119.912,3.3419,0,latest,0,14116585,0,0,0,0,0
15,120,1,1,4,6,102,50,0.8,0,0,0,1,1000,0.1,53.0228,100,0,0,0,0,0,0,0,0,46.3923,0,0,2742062,0,119.922,0,0,0,0,0,5375022,75096.2,9915.33,32.4218,15.8206,22463.1,0.132035,119.922,3.34309,0,latest,0,14077273,0,0,0,0,0
16,120,1,1,4,6,102,50,0.8,0,0,0,1,1000,0.1,53.0228,100,0,0,0,0,0,0,0,0,46.3923,0,0,2755916,0,119.927,0,0,0,0,0,6530389,61784.2,8618.17,29.5373,13.7855,18478.1,0.139488,119.927,3.34364,0,latest,0,14160613,0,0,0,0,0
17,120,1,1,4,6,102,50,0.8,0,0,0,1,1000,0.1,53.0228,100,0,0,0,0,0,0,0,0,46.3923,0,0,2745383,0,119.922,0,0,0,0,0,6066204,66500.5,9216.56,30.9628,14.5699,19891.5,0.138594,119.922,3.34317,0,latest,0,14178424,0,0,0,0,0
18,120,1,1,4,6,102,50,0.8,0,0,0,1,1000,0.1,53.0228,100,0,0,0,0,0,0,0,0,46.3923,0,0,2742949,0,119.923,0,0,0,0,0,5628205,71637.4,9659.43,33.2716,15.3518,21432.3,0.134838,119.923,3.3425,0,latest,0,14112030,0,0,0,0,0
19,120,1,1,4,6,102,50,0.8,0,0,0,1,1000,0.1,53.0228,100,0,0,0,0,0,0,0,0,46.3923,0,0,2742520,0,119.918,0,0,0,0,0,5679605,70996.1,9728.24,32.0741,15.2028,21244.9,0.137025,119.918,3.34179,0,latest,0,14170600,0,0,0,0,0
20,120,1,1,4,6,102,50,0.8,0,0,0,1,1000,0.1,53.0228,100,0,0,0,0,0,0,0,0,46.3923,0,0,2744716,0,119.925,0,0,0,0,0,6142241,65657.5,8913.03,31.1475,14.4384,19642.2,0.13575,119.925,3.34268,0,latest,0,14159316,0,0,0,0,0
21,120,1,1,4,6,102,50,0.8,0,0,0,1,1000,0.1,53.0228,100,0,0,0,0,0,0,0,0,46.3923,0,0,2741026,0,119.922,0,0,0,0,0,4947393,81496.5,10747.4,34.1369,16.3177,24381.6,0.131876,119.922,3.34254,0,latest,0,14012239,0,0,0,0,0
22,120,1,1,4,6,102,50,0.8,0,0,0,1,1000,0.1,53.0228,100,0,0,0,0,0,0,0,0,46.3923,0,0,2736170,0,119.921,0,0,0,0,0,4822631,83601.3,11037.3,33.8511,16.7069,25010.8,0.132023,119.921,3.34261,0,latest,0,14086865,0,0,0,0,0
23,120,1,1,4,6,102,50,0.8,0,0,0,1,1000,0.1,53.0228,100,0,0,0,0,0,0,0,0,46.3923,0,0,2741997,0,119.92,0,0,0,0,0,5290198,76208,10094,33.3146,15.925,22802.4,0.132454,119.92,3.3421,0,latest,0,14015575,0,0,0,0,0
24,120,1,1,4,6,102,50,0.8,0,0,0,1,1000,0.1,53.0228,100,0,0,0,0,0,0,0,0,46.3923,0,0,2745545,0,119.921,0,0,0,0,0,6151121,65558.2,9008.39,31.8973,14.4367,19616.4,0.137411,119.921,3.342,0,latest,0,14069001,0,0,0,0,0
25,120,1,1,4,6,102,50,0.8,0,0,0,1,1000,0.1,53.0228,100,0,0,0,0,0,0,0,0,46.3923,0,0,2750279,0,119.922,0,0,0,0,0,5568155,72555.1,9764.64,33.7989,15.5144,21714.1,0.134583,119.922,3.34137,0,latest,0,14159310,0,0,0,0,0
26,120,1,1,4,6,102,50,0.8,0,0,0,1,1000,0.1,53.0228,100,0,0,0,0,0,0,0,0,46.3923,0,0,2744559,0,119.92,0,0,0,0,0,5938954,67921.8,9284.76,32.5702,14.8001,20319.1,0.136698,119.92,3.34275,0,latest,0,14100557,0,0,0,0,0
27,120,1,1,4,6,102,50,0.8,0,0,0,1,1000,0.1,53.0228,100,0,0,0,0,0,0,0,0,46.3923,0,0,2752865,0,119.925,0,0,0,0,0,4909995,82161.7,10849.4,34.5305,16.3216,24575.9,0.132049,119.925,3.34318,0,latest,0,14130108,0,0,0,0,0
28,120,1,1,4,6,102,50,0.8,0,0,0,1,1000,0.1,53.0228,100,0,0,0,0,0,0,0,0,46.3923,0,0,2744391,0,119.922,0,0,0,0,0,5139217,78470.9,10490.8,34.0685,16.0785,23477.4,0.133691,119.922,3.34241,0,latest,0,14086391,0,0,0,0,0
29,120,1,1,4,6,102,50,0.8,0,0,0,1,1000,0.1,53.0228,100,0,0,0,0,0,0,0,0,46.3923,0,0,2743670,0,119.918,0,0,0,0,0,5739926,70255.8,9477.32,33.1532,15.1676,21026.2,0.134897,119.918,3.34135,0,latest,0,14150839,0,0,0,0,0
30,120,1,1,4,6,102,50,0.8,0,0,0,1,1000,0.1,53.0228,100,0,0,0,0,0,0,0,0,46.3923,0,0,2746415,0,119.924,0,0,0,0,0,6449657,62534.5,8681.76,31.2476,14.1641,18703,0.138831,119.924,3.34355,0,latest,0,14241962,0,0,0,0,0
31,120,1,1,4,6,102,50,0.8,0,0,0,1,1000,0.1,53.0228,100,0,0,0,0,0,0,0,0,46.3923,0,0,2743878,0,119.918,0,0,0,0,0,5481186,73564,9926.59,33.2601,15.4973,22012.6,0.134938,119.918,3.3419,0,latest,0,14178156,0,0,0,0,0
32,120,1,1,4,6,102,50,0.8,0,0,0,1,1000,0.1,53.0228,100,0,0,0,0,0,0,0,0,46.3923,0,0,2744423,0,119.927,0,0,0,0,0,6552558,61554.4,8671.8,31.3092,13.8842,18408.9,0.14088,119.927,3.34374,0,latest,0,13807861,0,0,0,0,0
33,120,1,1,4,6,102,50,0.8,0,0,0,1,1000,0.1,53.0228,100,0,0,0,0,0,0,0,0,46.3923,0,0,2736117,0,119.917,0,0,0,0,0,8017412,50285.6,7341.89,29.3996,12.4957,15044.8,0.146004,119.917,3.34239,0,latest,0,13638119,0,0,0,0,0
34,120,1,1,4,6,102,50,0.8,0,0,0,1,1000,0.1,53.0228,100,0,0,0,0,0,0,0,0,46.3923,0,0,2745796,0,119.922,0,0,0,0,0,6565911,61414.3,7856.09,30.8686,14.0836,18376.9,0.12792,119.922,3.34192,0,latest,0,14189001,0,0,0,0,0
35,120,1,1,4,6,102,50,0.8,0,0,0,1,1000,0.1,53.0228,100,0,0,0,0,0,0,0,0,46.3923,0,0,2747722,0,119.922,0,0,0,0,0,5729992,70385,7807.87,32.3886,15.1779,21048.9,0.110931,119.922,3.34388,0,latest,0,14181700,0,0,0,0,0
36,120,1,1,4,6,102,50,0.8,0,0,0,1,1000,0.1,53.0228,100,0,0,0,0,0,0,0,0,46.3923,0,0,2748411,0,119.921,0,0,0,0,0,5124645,78683.6,8427.96,34.1251,16.2474,23546.5,0.107112,119.921,3.34162,0,latest,0,14234163,0,0,0,0,0
37,120,1,1,4,6,102,50,0.8,0,0,0,1,1000,0.1,53.0228,100,0,0,0,0,0,0,0,0,46.3923,0,0,2771749,0,119.918,0,0,0,0,0,5121068,78731.4,8363.17,33.9722,16.1546,23559.4,0.106224,119.918,3.34182,0,latest,0,14347589,0,0,0,0,0
38,120,1,1,4,6,102,50,0.8,0,0,0,1,1000,0.1,53.0228,100,0,0,0,0,0,0,0,0,46.3923,0,0,2741646,0,119.918,0,0,0,0,0,5597331,72024.7,7882.06,32.1668,15.1288,21550.8,0.109436,119.918,3.3421,0,latest,0,14169474,0,0,0,0,0
39,120,1,1,4,6,102,50,0.8,0,0,0,1,1000,0.1,53.0228,100,0,0,0,0,0,0,0,0,46.3923,0,0,2748935,0,119.92,0,0,0,0,0,6293128,64079.6,7070.63,30.5566,14.1505,19174.2,0.110341,119.92,3.34197,0,latest,0,14169683,0,0,0,0,0
