t,c_worker_threads,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_zipf_factor,c_fs,c_contention_management,latest_read_ratio,latest_window_gib,latest_window_ms,latest_window_offset_gib,space_usage_gib,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,evicted_mib,rounds,unswizzled,cpus,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx,cycle,instr,L1-miss,br-miss,task,IPC,CPU,GHz,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,dt_researchy_0,dt_researchy_1,dt_researchy_2
1,56,1,1,4,6,201,150,0.5,0,1,0,10,1000,0.1,159.185,100,0,0,0,0,0,0,0,0,18.3285,0,0,3205758,0,55.8612,0,0,0,0,0,45044075,2345.85,2016.96,33.9442,11.664,1243.59,0.859797,55.8612,1.88635,0,latest,0,917,0,0,0,0,0
2,56,1,1,4,6,201,150,0.5,0,1,0,10,1000,0.1,159.185,100,0,0,0,0,0,0,0,0,18.3285,0,0,3223747,0,55.9394,0,0,0,0,0,52568054,2648.73,2008.82,31.3108,11.6125,1066.54,0.758407,55.9394,2.48348,0,latest,0,1115,0,0,0,0,0
3,56,1,1,4,6,201,150,0.5,0,1,0,10,1000,0.1,159.185,100,0,0,0,0,0,0,0,0,18.3285,0,0,3303723,0,55.9436,0,0,0,0,0,58546474,3032.31,2003.51,29.5884,11.606,957.631,0.660721,55.9436,3.16647,0,latest,0,1333,0,0,0,0,0
4,56,1,1,4,6,201,150,0.5,0,1,0,10,1000,0.1,159.185,100,0,0,0,0,0,0,0,0,18.3285,0,0,3296526,0,55.9437,0,0,0,0,0,58711968,2989.74,1997.87,29.4792,11.5887,954.997,0.668244,55.9437,3.13062,0,latest,0,1339,0,0,0,0,0
5,56,1,1,4,6,201,150,0.5,0,1,0,10,1000,0.1,159.185,100,0,0,0,0,0,0,0,0,18.3285,0,0,3313289,0,55.9428,0,0,0,1,0,58843853,2967.09,1992.33,29.408,11.5705,952.813,0.671476,55.9428,3.11403,0,latest,0,1296,0,0,1,0,0
6,56,1,1,4,6,201,150,0.5,0,1,0,10,1000,0.1,159.185,100,0,0,0,0,0,0,0,0,18.3285,0,0,3514297,0,55.943,0,0,0,1,0,59203534,2892.61,1987.16,29.2659,11.559,946.886,0.686978,55.943,3.05486,0,latest,0,1374,0,0,1,0,0
7,56,1,1,4,6,201,150,0.5,0,1,0,10,1000,0.1,159.185,100,0,0,0,0,0,0,0,0,18.3285,0,0,3493699,0,55.9426,0,0,0,0,0,59628024,2811.22,1981.7,29.0696,11.5331,940.153,0.704926,55.9426,2.99018,0,latest,0,1350,0,0,0,0,0
8,56,1,1,4,6,201,150,0.5,0,1,0,10,1000,0.1,159.185,100,0,0,0,0,0,0,0,0,18.3285,0,0,3479686,0,55.9422,0,0,0,0,0,60360651,2797.57,1976.27,28.9893,11.5216,928.66,0.706424,55.9422,3.01247,0,latest,0,1329,0,0,0,0,0
9,56,1,1,4,6,201,150,0.5,0,1,0,10,1000,0.1,159.185,100,0,0,0,0,0,0,0,0,18.3285,0,0,3444776,0,55.9426,0,0,0,0,0,61149190,2801.94,1970.82,28.9027,11.509,916.667,0.703378,55.9426,3.05666,0,latest,0,1325,0,0,0,0,0
10,56,1,1,4,6,201,150,0.5,0,1,0,10,1000,0.1,159.185,100,0,0,0,0,0,0,0,0,18.3285,0,0,3436578,0,55.9419,0,0,0,1,0,61433179,2816.49,1965.42,28.8559,11.5025,912.382,0.697826,55.9419,3.08696,0,latest,0,1472,0,0,1,0,0
11,56,1,1,4,6,201,150,0.5,0,1,0,10,1000,0.1,159.185,100,0,0,0,0,0,0,0,0,18.3285,0,0,3431072,0,55.9421,0,0,0,0,0,61599319,2826.69,1960.08,28.8465,11.4811,909.831,0.693417,55.9421,3.10683,0,latest,0,1373,0,0,0,0,0
12,56,1,1,4,6,201,150,0.5,0,1,0,10,1000,0.1,159.185,100,0,0,0,0,0,0,0,0,18.3285,0,0,3432272,0,55.9423,0,0,0,0,0,61695019,2822.04,1954.66,28.8109,11.4559,908.451,0.692641,55.9423,3.10643,0,latest,0,1360,0,0,0,0,0
13,56,1,1,4,6,201,150,0.5,0,1,0,10,1000,0.1,159.185,100,0,0,0,0,0,0,0,0,18.3285,0,0,3442085,0,55.9431,0,0,0,1,0,61432501,2809.99,1949.43,28.7821,11.437,912.336,0.693749,55.9431,3.07999,0,latest,0,1351,0,0,1,0,0
14,56,1,1,4,6,201,150,0.5,0,1,0,10,1000,0.1,159.185,100,0,0,0,0,0,0,0,0,18.3285,0,0,3442055,0,55.9434,0,0,0,0,0,61175994,2798.65,1944.05,28.7483,11.4309,916.229,0.69464,55.9434,3.05453,0,latest,0,1347,0,0,0,0,0
15,56,1,1,4,6,201,150,0.5,0,1,0,10,1000,0.1,159.185,100,0,0,0,0,0,0,0,0,18.3285,0,0,3441109,0,55.9435,0,0,0,0,0,61403190,2794.34,1938.83,28.7316,11.4231,912.812,0.693844,55.9435,3.06124,0,latest,0,1356,0,0,0,0,0
16,56,1,1,4,6,201,150,0.5,0,1,0,10,1000,0.1,159.185,100,0,0,0,0,0,0,0,0,18.3285,0,0,3440108,0,55.9431,0,0,0,0,0,61465522,2795.52,1933.55,28.7054,11.41,911.884,0.69166,55.9431,3.06566,0,latest,0,1360,0,0,0,0,0
17,56,1,1,4,6,201,150,0.5,0,1,0,10,1000,0.1,159.185,100,0,0,0,0,0,0,0,0,18.3285,0,0,3438237,0,55.9436,0,0,0,0,0,61436246,2792.49,1928.41,28.6578,11.4004,912.327,0.690569,55.9436,3.06084,0,latest,0,1448,0,0,0,0,0
18,56,1,1,4,6,201,150,0.5,0,1,0,10,1000,0.1,159.185,100,0,0,0,0,0,0,0,0,18.3285,0,0,3440331,0,55.943,0,0,0,0,0,61573595,2791.62,1923.28,28.5829,11.3926,910.304,0.688946,55.943,3.0667,0,latest,0,1348,0,0,0,0,0
19,56,1,1,4,6,201,150,0.5,0,1,0,10,1000,0.1,159.185,100,0,0,0,0,0,0,0,0,18.3285,0,0,3446265,0,55.9432,0,0,0,0,0,61532004,2781.6,1918.09,28.5439,11.395,910.906,0.689563,55.9432,3.05367,0,latest,0,1368,0,0,0,0,0
20,56,1,1,4,6,201,150,0.5,0,1,0,10,1000,0.1,159.185,100,0,0,0,0,0,0,0,0,18.3284,0,0,3438383,0,55.943,0,0,0,1,0,61742515,2790.3,1913.05,28.5047,11.3768,907.781,0.685607,55.943,3.07376,0,latest,0,1409,0,0,1,0,0
21,56,1,1,4,6,201,150,0.5,0,1,0,10,1000,0.1,159.185,100,0,0,0,0,0,0,0,0,18.3284,0,0,3431487,0,55.9437,0,0,0,0,0,61936947,2796.52,1907.91,28.4727,11.3601,904.975,0.682243,55.9437,3.09016,0,latest,0,1355,0,0,0,0,0
22,56,1,1,4,6,201,150,0.5,0,1,0,10,1000,0.1,159.185,100,0,0,0,0,0,0,0,0,18.3284,0,0,3427543,0,55.9435,0,0,0,0,0,61939344,2802.66,1902.95,28.416,11.3401,904.958,0.67898,55.9435,3.09701,0,latest,0,1468,0,0,0,0,0
23,56,1,1,4,6,201,150,0.5,0,1,0,10,1000,0.1,159.185,100,0,0,0,0,0,0,0,0,18.3284,0,0,3437754,0,55.9436,0,0,0,0,0,62016990,2794.69,1897.91,28.3662,11.324,903.808,0.679111,55.9436,3.09213,0,latest,0,1392,0,0,0,0,0
24,56,1,1,4,6,201,150,0.5,0,1,0,10,1000,0.1,159.185,100,0,0,0,0,0,0,0,0,18.3284,0,0,3436971,0,55.9432,0,0,0,0,0,62221998,2800.27,1892.99,28.3397,11.3093,900.905,0.676002,55.9432,3.10828,0,latest,0,1376,0,0,0,0,0
25,56,1,1,4,6,201,150,0.5,0,1,0,10,1000,0.1,159.185,100,0,0,0,0,0,0,0,0,18.3284,0,0,3432324,0,55.9438,0,0,0,0,0,62079348,2790.9,1888.08,28.271,11.2961,902.946,0.676513,55.9438,3.09089,0,latest,0,1481,0,0,0,0,0
26,56,1,1,4,6,201,150,0.5,0,1,0,10,1000,0.1,159.185,100,0,0,0,0,0,0,0,0,18.3284,0,0,3436704,0,55.9435,0,0,0,0,0,62110848,2788.66,1883.15,28.2338,11.2913,902.496,0.675289,55.9435,3.08994,0,latest,0,1439,0,0,0,0,0
27,56,1,1,4,6,201,150,0.5,0,1,0,10,1000,0.1,159.185,100,0,0,0,0,0,0,0,0,18.3284,0,0,3430304,0,55.9434,0,0,0,1,0,62227566,2792.5,1878.34,28.1578,11.2874,900.82,0.672639,55.9434,3.09995,0,latest,0,1386,0,0,1,0,0
28,56,1,1,4,6,201,150,0.5,0,1,0,10,1000,0.1,159.185,100,0,0,0,0,0,0,0,0,18.3284,0,0,3435946,0,55.9439,0,0,0,0,0,62161852,2786.3,1873.51,28.1059,11.2884,901.774,0.672399,55.9439,3.0898,0,latest,0,1429,0,0,0,0,0
29,56,1,1,4,6,201,150,0.5,0,1,0,10,1000,0.1,159.185,100,0,0,0,0,0,0,0,0,18.3284,0,0,3434607,0,55.9436,0,0,0,0,0,62206099,2786.26,1868.68,28.0325,11.2765,901.115,0.670677,55.9436,3.09201,0,latest,0,1422,0,0,0,0,0
0,56,1,1,4,6,202,150,0.5,0,0,0,10,1000,0.1,159.138,100,0,0,0,0,0,0,0,0,18.7571,0,0,7973817,0,3.13677,0,0,0,10429241,0,540,1755.74,1077.66,54.9333,12.5056,3468.89,0.613793,3.13677,0.506137,0,latest,0,0,419106,0,0,0,0
1,56,1,1,4,6,202,150,0.5,0,0,0,10,1000,0.1,159.138,100,0,0,0,0,0,0,0,0,18.7571,0,0,3451393,0,55.8867,0,0,0,0,0,45608462,2256.09,2049.84,32.5415,11.8064,1228.68,0.908583,55.8867,1.83619,0,latest,0,846,0,0,0,0,0
2,56,1,1,4,6,202,150,0.5,0,0,0,10,1000,0.1,159.138,100,0,0,0,0,0,0,0,0,18.7571,0,0,3038150,0,55.924,0,0,0,0,0,50745758,2704.35,2041.51,30.3104,11.7878,1104.45,0.754896,55.924,2.44861,0,latest,0,1050,0,0,0,0,0
3,56,1,1,4,6,202,150,0.5,0,0,0,10,1000,0.1,159.138,100,0,0,0,0,0,0,0,0,18.7571,0,0,2842387,0,55.9118,0,0,0,0,0,54631902,3025.98,2036.18,29.5984,11.7763,1025.63,0.672897,55.9118,2.95038,0,latest,0,1208,0,0,0,0,0
4,56,1,1,4,6,202,150,0.5,0,0,0,10,1000,0.1,159.138,100,0,0,0,0,0,0,0,0,18.7571,0,0,3216922,0,55.9438,0,0,0,0,0,58236970,2928.31,2030.86,29.2892,11.7548,962.528,0.693527,55.9438,3.04231,0,latest,0,1337,0,0,0,0,0
5,56,1,1,4,6,202,150,0.5,0,0,0,10,1000,0.1,159.138,100,0,0,0,0,0,0,0,0,18.7571,0,0,3335516,0,55.9426,0,0,0,0,0,59495317,2864.48,2025.34,29.1477,11.7402,942.168,0.707053,55.9426,3.04031,0,latest,0,1284,0,0,0,0,0
6,56,1,1,4,6,202,150,0.5,0,0,0,10,1000,0.1,159.138,100,0,0,0,0,0,0,0,0,18.7571,0,0,3413452,0,55.9416,0,0,0,0,0,59961596,2839.33,2019.8,29.0498,11.7344,934.882,0.711365,55.9416,3.03711,0,latest,0,1308,0,0,0,0,0
7,56,1,1,4,6,202,150,0.5,0,0,0,10,1000,0.1,159.138,100,0,0,0,0,0,0,0,0,18.7571,0,0,3427433,0,55.942,0,0,0,0,0,60642664,2830.26,2014.19,28.9539,11.7182,924.32,0.711661,55.942,3.062,0,latest,0,1293,0,0,0,0,0
8,56,1,1,4,6,202,150,0.5,0,0,0,10,1000,0.1,159.138,100,0,0,0,0,0,0,0,0,18.7571,0,0,3421359,0,55.9417,0,0,0,0,0,60852262,2835.31,2008.63,28.9014,11.7087,921.137,0.708435,55.9417,3.07805,0,latest,0,1330,0,0,0,0,0
9,56,1,1,4,6,202,150,0.5,0,0,0,10,1000,0.1,159.138,100,0,0,0,0,0,0,0,0,18.7571,0,0,3413229,0,55.9422,0,0,0,0,0,61060879,2838.87,2003.08,28.85,11.6935,917.978,0.70559,55.9422,3.09253,0,latest,0,1377,0,0,0,0,0
10,56,1,1,4,6,202,150,0.5,0,0,0,10,1000,0.1,159.138,100,0,0,0,0,0,0,0,0,18.7571,0,0,3412286,0,55.9412,0,0,0,0,0,61127268,2837.03,1997.59,28.7908,11.6928,917.04,0.704113,55.9412,3.09369,0,latest,0,1334,0,0,0,0,0
11,56,1,1,4,6,202,150,0.5,0,0,0,10,1000,0.1,159.138,100,0,0,0,0,0,0,0,0,18.7571,0,0,3411747,0,55.9421,0,0,0,0,0,61126686,2830.53,1992.02,28.7637,11.6942,916.995,0.703762,55.9421,3.08675,0,latest,0,1336,0,0,0,0,0
12,56,1,1,4,6,202,150,0.5,0,0,0,10,1000,0.1,159.138,100,0,0,0,0,0,0,0,0,18.7571,0,0,3425267,0,55.9417,0,0,0,0,0,60911467,2811.69,1986.52,28.7721,11.6843,920.205,0.706523,55.9417,3.0555,0,latest,0,1276,0,0,0,0,0
13,56,1,1,4,6,202,150,0.5,0,0,0,10,1000,0.1,159.138,100,0,0,0,0,0,0,0,0,18.7571,0,0,3434268,0,55.9426,0,0,0,0,0,60845359,2801.23,1981.16,28.7426,11.6719,921.124,0.707245,55.9426,3.0411,0,latest,0,1304,0,0,0,0,0
14,56,1,1,4,6,202,150,0.5,0,0,0,10,1000,0.1,159.138,100,0,0,0,0,0,0,0,0,18.7571,0,0,3422799,0,55.9427,0,0,0,0,0,61275407,2809.35,1975.75,28.6884,11.6678,914.716,0.703277,55.9427,3.07128,0,latest,0,1378,0,0,0,0,0
15,56,1,1,4,6,202,150,0.5,0,0,0,10,1000,0.1,159.138,100,0,0,0,0,0,0,0,0,18.7571,0,0,3404966,0,55.9427,0,0,0,0,0,61477613,2814.6,1970.31,28.6419,11.6542,911.698,0.700033,55.9427,3.08721,0,latest,0,1384,0,0,0,0,0
16,56,1,1,4,6,202,150,0.5,0,0,0,10,1000,0.1,159.138,100,0,0,0,0,0,0,0,0,18.7571,0,0,3407487,0,55.9426,0,0,0,0,0,61521011,2812.9,1964.87,28.5827,11.6538,911.039,0.698523,55.9426,3.08757,0,latest,0,1342,0,0,0,0,0
17,56,1,1,4,6,202,150,0.5,0,0,0,10,1000,0.1,159.138,100,0,0,0,0,0,0,0,0,18.7571,0,0,3415263,0,55.9428,0,0,0,0,0,61499775,2800.12,1959.57,28.5212,11.653,911.367,0.699816,55.9428,3.07244,0,latest,0,1357,0,0,0,0,0
18,56,1,1,4,6,202,150,0.5,0,0,0,10,1000,0.1,159.138,100,0,0,0,0,0,0,0,0,18.7571,0,0,3423033,0,55.9429,0,0,0,0,0,61494911,2787.85,1954.25,28.5098,11.6447,911.473,0.70099,55.9429,3.05862,0,latest,0,1351,0,0,0,0,0
19,56,1,1,4,6,202,150,0.5,0,0,0,10,1000,0.1,159.138,100,0,0,0,0,0,0,0,0,18.7571,0,0,3426407,0,55.9439,0,0,0,0,0,61530093,2776.75,1948.82,28.4862,11.6382,910.942,0.701836,55.9439,3.04822,0,latest,0,1386,0,0,0,0,0
20,56,1,1,4,6,202,150,0.5,0,0,0,10,1000,0.1,159.138,100,0,0,0,0,0,0,0,0,18.7571,0,0,3424225,0,55.9431,0,0,0,0,0,61526294,2771.27,1943.52,28.4192,11.6336,911.004,0.701313,55.9431,3.04199,0,latest,0,1353,0,0,0,0,0
21,56,1,1,4,6,202,150,0.5,0,0,0,10,1000,0.1,159.138,100,0,0,0,0,0,0,0,0,18.7571,0,0,3426579,0,55.9435,0,0,0,0,0,61490110,2765.4,1938.23,28.3806,11.6337,911.546,0.700886,55.9435,3.03375,0,latest,0,1376,0,0,0,0,0
22,56,1,1,4,6,202,150,0.5,0,0,0,10,1000,0.1,159.138,100,0,0,0,0,0,0,0,0,18.7571,0,0,3422297,0,55.9428,0,0,0,0,0,61815112,2779.64,1933.01,28.3103,11.6332,906.781,0.695419,55.9428,3.06539,0,latest,0,1420,0,0,0,0,0
23,56,1,1,4,6,202,150,0.5,0,0,0,10,1000,0.1,159.138,100,0,0,0,0,0,0,0,0,18.7571,0,0,3424340,0,55.9429,0,0,0,0,0,61789058,2773.9,1927.66,28.2588,11.625,907.162,0.694927,55.9429,3.05777,0,latest,0,1393,0,0,0,0,0
24,56,1,1,4,6,202,150,0.5,0,0,0,10,1000,0.1,159.138,100,0,0,0,0,0,0,0,0,18.7571,0,0,3436635,0,55.9422,0,0,0,0,0,61368392,2747.34,1922.6,28.2474,11.6119,913.386,0.699805,55.9422,3.00787,0,latest,0,1359,0,0,0,0,0
25,56,1,1,4,6,202,150,0.5,0,0,0,10,1000,0.1,159.138,100,0,0,0,0,0,0,0,0,18.7571,0,0,3442909,0,55.9433,0,0,0,0,0,61366917,2738.75,1917.46,28.2164,11.5851,913.43,0.700121,55.9433,2.99832,0,latest,0,1407,0,0,0,0,0
26,56,1,1,4,6,202,150,0.5,0,0,0,10,1000,0.1,159.138,100,0,0,0,0,0,0,0,0,18.7571,0,0,3426792,0,55.9431,0,0,0,0,0,61659889,2754.02,1912.37,28.1904,11.5716,909.126,0.694391,55.9431,3.0293,0,latest,0,1375,0,0,0,0,0
27,56,1,1,4,6,202,150,0.5,0,0,0,10,1000,0.1,159.138,100,0,0,0,0,0,0,0,0,18.7571,0,0,3427743,0,55.9434,0,0,0,0,0,62024608,2768.2,1907.08,28.1851,11.5595,903.741,0.688925,55.9434,3.06305,0,latest,0,1380,0,0,0,0,0
28,56,1,1,4,6,202,150,0.5,0,0,0,10,1000,0.1,159.138,100,0,0,0,0,0,0,0,0,18.7571,0,0,3410939,0,55.9423,0,0,0,0,0,62221235,2780.58,1902.05,28.061,11.5453,900.889,0.684048,55.9423,3.08648,0,latest,0,1429,0,0,0,0,0
29,56,1,1,4,6,202,150,0.5,0,0,0,10,1000,0.1,159.138,100,0,0,0,0,0,0,0,0,18.7571,0,0,3406773,0,55.9432,0,0,0,0,0,62283302,2780.31,1896.87,28.0054,11.5255,899.995,0.682253,55.9432,3.08925,0,latest,0,1397,0,0,0,0,0
0,56,1,1,4,6,202,150,0.5,0,1,0,10,1000,0.1,159.208,100,0,0,0,0,0,0,0,0,18.7211,0,0,14949679,0,1.88293,0,0,0,10433859,0,136,2434.89,1516.99,125.316,20.3309,5750.35,0.62302,1.88293,0.423434,0,latest,0,0,392910,0,0,0,0
1,56,1,1,4,6,202,150,0.5,0,1,0,10,1000,0.1,159.208,100,0,0,0,0,0,0,0,0,18.7211,0,0,3449922,0,55.8593,0,0,0,0,0,47915726,2154.1,1980.29,30.7736,11.5321,1168.87,0.919314,55.8593,1.8429,0,latest,0,947,0,0,0,0,0
2,56,1,1,4,6,202,150,0.5,0,1,0,10,1000,0.1,159.208,100,0,0,0,0,0,0,0,0,18.7211,0,0,3408449,0,55.9392,0,0,0,0,0,55865633,2496.05,1972.36,28.7917,11.501,1003.45,0.790192,55.9392,2.48748,0,latest,0,1124,0,0,0,0,0
3,56,1,1,4,6,202,150,0.5,0,1,0,10,1000,0.1,159.208,100,0,0,0,0,0,0,0,0,18.7211,0,0,3218880,0,55.9413,0,0,0,0,0,61279661,2813.4,1967.06,28.0116,11.5058,914.767,0.699174,55.9413,3.07554,0,latest,0,1390,0,0,0,0,0
4,56,1,1,4,6,202,150,0.5,0,1,0,10,1000,0.1,159.208,100,0,0,0,0,0,0,0,0,18.7211,0,0,3399857,0,55.9412,0,0,0,0,0,61467734,2810.53,1961.54,27.984,11.515,911.844,0.697926,55.9412,3.08225,0,latest,0,1333,0,0,0,0,0
5,56,1,1,4,6,202,150,0.5,0,1,0,10,1000,0.1,159.208,100,0,0,0,0,0,0,0,0,18.7211,0,0,3439593,0,55.9413,0,0,0,1,0,61507439,2807.08,1956.12,28.0017,11.521,911.18,0.696852,55.9413,3.0807,0,latest,0,1329,0,0,1,0,0
6,56,1,1,4,6,202,150,0.5,0,1,0,10,1000,0.1,159.208,100,0,0,0,0,0,0,0,0,18.7211,0,0,3430012,0,55.9415,0,0,0,0,0,61407172,2807.16,1950.59,27.9854,11.5274,912.687,0.694861,55.9415,3.07571,0,latest,0,1369,0,0,0,0,0
7,56,1,1,4,6,202,150,0.5,0,1,0,10,1000,0.1,159.208,100,0,0,0,0,0,0,0,0,18.7211,0,0,3430255,0,55.9411,0,0,0,1,0,61488142,2806.34,1945.01,27.9604,11.5366,911.491,0.693078,55.9411,3.07885,0,latest,0,1368,0,0,1,0,0
8,56,1,1,4,6,202,150,0.5,0,1,0,10,1000,0.1,159.208,100,0,0,0,0,0,0,0,0,18.7211,0,0,3437776,0,55.9411,0,0,0,0,0,61370643,2799.44,1939.52,27.9594,11.5571,913.246,0.692822,55.9411,3.06538,0,latest,0,1396,0,0,0,0,0
9,56,1,1,4,6,202,150,0.5,0,1,0,10,1000,0.1,159.208,100,0,0,0,0,0,0,0,0,18.7211,0,0,3445592,0,55.942,0,0,0,0,0,61209697,2790.95,1933.9,27.9385,11.562,915.671,0.69292,55.942,3.04798,0,latest,0,1357,0,0,0,0,0
10,56,1,1,4,6,202,150,0.5,0,1,0,10,1000,0.1,159.208,100,0,0,0,0,0,0,0,0,18.7211,0,0,3458209,0,55.9419,0,0,0,0,0,60901643,2771.5,1928.44,27.9349,11.5639,920.318,0.695811,55.9419,3.01146,0,latest,0,1314,0,0,0,0,0
11,56,1,1,4,6,202,150,0.5,0,1,0,10,1000,0.1,159.208,100,0,0,0,0,0,0,0,0,18.7211,0,0,3448834,0,55.941,0,0,0,0,0,61318332,2785.77,1922.84,27.9053,11.5681,914.148,0.690237,55.941,3.04739,0,latest,0,1371,0,0,0,0,0
12,56,1,1,4,6,202,150,0.5,0,1,0,10,1000,0.1,159.208,100,0,0,0,0,0,0,0,0,18.7211,0,0,3435879,0,55.941,0,0,0,1,0,61672065,2811.17,1917.26,27.8761,11.5794,908.892,0.682017,55.941,3.09296,0,latest,0,1364,0,0,1,0,0
13,56,1,1,4,6,202,150,0.5,0,1,0,10,1000,0.1,159.208,100,0,0,0,0,0,0,0,0,18.7211,0,0,3432870,0,55.941,0,0,0,0,0,61736668,2814.06,1911.84,27.8477,11.5802,907.961,0.679387,55.941,3.09932,0,latest,0,1415,0,0,0,0,0
14,56,1,1,4,6,202,150,0.5,0,1,0,10,1000,0.1,159.208,100,0,0,0,0,0,0,0,0,18.7211,0,0,3431601,0,55.9416,0,0,0,1,0,61667191,2808.64,1906.42,27.812,11.587,909.025,0.678772,55.9416,3.08973,0,latest,0,1379,0,0,1,0,0
15,56,1,1,4,6,202,150,0.5,0,1,0,10,1000,0.1,159.208,100,0,0,0,0,0,0,0,0,18.7211,0,0,3439678,0,55.9418,0,0,0,0,0,61499327,2801.22,1901.2,27.7712,11.5993,911.431,0.678705,55.9418,3.07343,0,latest,0,1439,0,0,0,0,0
16,56,1,1,4,6,202,150,0.5,0,1,0,10,1000,0.1,159.208,100,0,0,0,0,0,0,0,0,18.7211,0,0,3438133,0,55.9421,0,0,0,0,0,61467036,2800.94,1895.83,27.7499,11.6123,911.924,0.676858,55.9421,3.07146,0,latest,0,1397,0,0,0,0,0
17,56,1,1,4,6,202,150,0.5,0,1,0,10,1000,0.1,159.208,100,0,0,0,0,0,0,0,0,18.7211,0,0,3444720,0,55.9421,0,0,0,0,0,61514901,2799.62,1890.51,27.7268,11.6024,911.206,0.675271,55.9421,3.07244,0,latest,0,1396,0,0,0,0,0
18,56,1,1,4,6,202,150,0.5,0,1,0,10,1000,0.1,159.208,100,0,0,0,0,0,0,0,0,18.7211,0,0,3439066,0,55.9422,0,0,0,0,0,61695084,2804.79,1885.15,27.7056,11.5858,908.543,0.672119,55.9422,3.08713,0,latest,0,1426,0,0,0,0,0
19,56,1,1,4,6,202,150,0.5,0,1,0,10,1000,0.1,159.208,100,0,0,0,0,0,0,0,0,18.7211,0,0,3433742,0,55.9421,0,0,0,0,0,61715555,2805.07,1879.84,27.6768,11.5761,908.262,0.670159,55.9421,3.0884,0,latest,0,1374,0,0,0,0,0
20,56,1,1,4,6,202,150,0.5,0,1,0,10,1000,0.1,159.208,100,0,0,0,0,0,0,0,0,18.7211,0,0,3436009,0,55.9422,0,0,0,0,0,61667702,2797.61,1874.5,27.692,11.5669,908.932,0.670035,55.9422,3.07791,0,latest,0,1353,0,0,0,0,0
21,56,1,1,4,6,202,150,0.5,0,1,0,10,1000,0.1,159.208,100,0,0,0,0,0,0,0,0,18.7211,0,0,3439863,0,55.9427,0,0,0,0,0,61602965,2790.85,1869.25,27.6736,11.5513,909.794,0.66978,55.9427,3.06756,0,latest,0,1438,0,0,0,0,0
22,56,1,1,4,6,202,150,0.5,0,1,0,10,1000,0.1,159.208,100,0,0,0,0,0,0,0,0,18.7211,0,0,3445307,0,55.942,0,0,0,1,0,61847719,2796.39,1864.02,27.6284,11.5433,906.211,0.66658,55.942,3.08581,0,latest,0,1415,0,0,1,0,0
23,56,1,1,4,6,202,150,0.5,0,1,0,10,1000,0.1,159.208,100,0,0,0,0,0,0,0,0,18.7211,0,0,3449889,0,55.9423,0,0,0,0,0,61494502,2772.65,1858.68,27.5855,11.5439,911.444,0.670364,55.9423,3.04204,0,latest,0,1453,0,0,0,0,0
24,56,1,1,4,6,202,150,0.5,0,1,0,10,1000,0.1,159.208,100,0,0,0,0,0,0,0,0,18.7211,0,0,3464840,0,55.9423,0,0,0,0,0,61278888,2757.99,1853.45,27.5581,11.5405,914.599,0.67203,55.9423,3.01552,0,latest,0,1303,0,0,0,0,0
25,56,1,1,4,6,202,150,0.5,0,1,0,10,1000,0.1,159.208,100,0,0,0,0,0,0,0,0,18.7211,0,0,3456675,0,55.9421,0,0,0,0,0,61501248,2769.49,1848.3,27.5075,11.5219,911.309,0.667379,55.9421,3.03903,0,latest,0,1401,0,0,0,0,0
26,56,1,1,4,6,202,150,0.5,0,1,0,10,1000,0.1,159.208,100,0,0,0,0,0,0,0,0,18.7211,0,0,3444242,0,55.9407,0,0,0,0,0,61780091,2789.45,1842.99,27.4509,11.5035,907.256,0.660701,55.9407,3.0746,0,latest,0,1320,0,0,0,0,0
27,56,1,1,4,6,202,150,0.5,0,1,0,10,1000,0.1,159.208,100,0,0,0,0,0,0,0,0,18.7211,0,0,3442514,0,55.941,0,0,0,1,0,61992835,2799.11,1837.69,27.4048,11.5042,904.208,0.656526,55.941,3.09565,0,latest,0,1336,0,0,1,0,0
28,56,1,1,4,6,202,150,0.5,0,1,0,10,1000,0.1,159.208,100,0,0,0,0,0,0,0,0,18.7211,0,0,3436208,0,55.9408,0,0,0,0,0,61971151,2798.88,1832.49,27.3567,11.5023,904.499,0.654723,55.9408,3.0944,0,latest,0,1439,0,0,0,0,0
29,56,1,1,4,6,202,150,0.5,0,1,0,10,1000,0.1,159.208,100,0,0,0,0,0,0,0,0,18.7211,0,0,3443176,0,55.9405,0,0,0,0,0,61905900,2790.73,1827.38,27.2854,11.4959,905.464,0.654804,55.9405,3.0821,0,latest,0,1378,0,0,0,0,0
0,56,1,1,4,6,200,150,0.5,0,0,0,10,5000,0.1,159.205,100,0,0,0,0,0,0,0,0,17.91,0,0,8441672,0,2.30857,0,0,0,10433644,0,255,3033.8,1601.28,81.1059,16.4275,4360.65,0.527813,2.30857,0.695723,0,latest,0,0,340265,0,0,0,0
1,56,1,1,4,6,200,150,0.5,0,0,0,10,5000,0.1,159.205,100,0,0,0,0,0,0,0,0,17.91,0,0,3534079,0,55.8762,0,0,0,0,0,46972877,2153.08,2007.82,32.2337,11.6799,1192.89,0.932531,55.8762,1.80492,0,latest,0,894,0,0,0,0,0
