t,c_worker_threads,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_zipf_factor,c_fs,c_cm_split,latest_read_ratio,latest_window_gib,latest_window_ms,latest_window_offset_gib,space_usage_gib,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,evicted_mib,rounds,unswizzled,cpus,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx,cycle,instr,L1-miss,br-miss,task,IPC,CPU,GHz,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,dt_researchy_0,dt_researchy_1,dt_researchy_2
2,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0317,14.4737,11.4091,74.1172,37.3425,1.31357,0.201956,36077,7662,7661,0.806137,0.587097,136.05,2865921,8025,117.473,31.488,443,136.518,0,154.398,4496308,86193,7928.84,48.0119,12.818,26210.3,0.0919893,117.473,3.28851,0,latest,9900,4459128,0,1421088,0,13,0
3,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0317,13.5048,10.6658,75.8293,38.7948,1.73039,0.219122,35801,7307,7308,0.873171,0.318489,138.578,2654464,7841,117.405,31.5847,459,138.11,0,131.885,4595229,85024,7306.29,45.3023,11.5331,25619.6,0.0859321,117.405,3.31871,0,latest,8449,3232567,0,1346394,0,10,0
4,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0317,13.0459,9.66232,77.2918,42.0295,1.29511,0.176045,39126,8163,8163,0.851613,0.256648,133.804,2666546,8850,117.417,29.9541,357,133.819,0,137.127,4657991,83960.2,7242,45.1366,11.5539,25345.7,0.0862551,117.417,3.31261,0,latest,8792,3668591,0,1143490,0,6,0
5,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0317,15.0314,8.85205,76.1165,41.638,2.13346,0.332784,45444,8918,8918,0.940362,0.45177,131.214,2661052,10279,117.421,29.3749,348,131.229,0,122.57,4552198,85958.2,7412.79,46.4828,12.1679,25961.7,0.0862371,117.421,3.31096,0,latest,7853,3684352,0,1376087,0,8,0
6,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0317,17.5566,8.90174,73.5417,39.9238,2.08252,0.36034,52148,10878,10878,1.00708,0.922266,121.962,2660155,11626,117.582,28.4374,324,121.852,1,115.596,4937241,79397.1,6355.72,42.5946,10.9485,23913.7,0.0800498,117.582,3.32015,0,latest,7409,2341755,0,1329303,1,6,0
7,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0317,14.7144,11.0244,74.2613,38.7672,1.86288,0.297839,38394,7676,7676,1.00708,0.996696,112.382,2884026,8440,117.582,30.1693,306,112.351,1,112.366,4846309,80864.9,7023.74,43.8665,11.3393,24362.4,0.0868577,117.582,3.31926,0,latest,7202,3480321,0,1108019,1,7,0
8,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0318,16.8043,9.19884,73.9969,38.0913,1.67269,0.315348,36823,8218,8218,1.00708,1.06577,110.619,2891735,8360,117.617,30.4046,366,110.619,1,110.619,4347171,90156.9,8281.03,48.3057,13.1831,27167.2,0.0918513,117.617,3.31859,0,latest,7090,4676933,0,1493958,1,11,0
9,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0318,15.0985,9.36906,75.5324,39.4352,2.13903,0.359549,35964,7634,7634,1.00708,1.0845,111.992,2849194,8015,117.63,30.6246,491,111.976,0,111.992,4352615,90110.3,8287.09,48.1457,13.0106,27149.3,0.0919661,117.63,3.31907,0,latest,7178,4717300,0,1434329,0,9,0
10,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0318,13.0901,8.27364,78.6362,46.9394,1.70177,0.256647,36960,7574,7574,1.00708,1.11723,111.383,2658350,8058,117.645,27.0038,378,111.399,1,111.352,4947241,79317.9,6329.53,42.3702,10.5491,23875.6,0.0797995,117.645,3.32214,0,latest,7137,2350127,0,1289384,1,3,0
11,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0318,14.8337,9.19833,75.968,40.1131,1.77633,0.27864,36093,7647,7647,1.00692,1.12227,110.479,2743131,7896,117.766,30.4691,329,110.479,0,110.51,4896531,80244.4,6773.25,43.7576,11.4747,24148.8,0.0844078,117.766,3.32291,0,latest,7083,3148548,0,1279831,0,7,0
12,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0318,13.8327,8.84026,77.3271,45.762,1.54582,0.29247,37143,8003,8003,1.00708,1.17781,109.23,2670218,8117,117.856,26.6315,339,109.246,2,109.184,4440239,88547.9,8154.47,47.6133,12.7081,26673.5,0.0920911,117.856,3.31969,0,latest,6998,4504937,0,1566355,2,16,0
13,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0318,16.0335,9.68397,74.2825,39.9439,1.89186,0.350783,39143,8646,8646,1.00708,1.27396,110.229,2672913,8528,117.808,28.8088,353,110.213,1,110.213,4933108,79691,6736.94,43.2959,11.2611,23989,0.0845383,117.808,3.32198,0,latest,7064,3212031,0,1242840,1,3,0
14,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0318,15.6175,9.88307,74.4995,37.6313,2.44305,0.393208,36110,8185,8185,1.00708,1.29677,110.822,2690764,8037,117.684,31.1969,364,110.806,0,110.822,4366708,90102.1,8015.97,47.6759,12.4932,27145.8,0.0889654,117.684,3.31919,0,latest,7104,4133610,0,1537270,0,11,0
15,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0318,16.9032,9.83691,73.2599,37.8359,2.15088,0.401534,39738,9002,9002,1.00692,1.42644,109.324,2700882,8710,117.676,29.8085,360,109.308,1,109.308,4944704,79665.5,6417.93,43.4263,10.9052,23959.2,0.080561,117.676,3.32505,0,latest,7005,2443705,0,1319020,1,1,0
16,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0318,15.2495,9.97347,74.777,38.457,1.79273,0.342092,36348,8630,8630,1.00708,1.46829,109.246,2744500,8120,117.723,30.6094,394,109.246,0,109.246,4701822,83748.4,7132.69,44.711,11.7194,25205.1,0.0851681,117.723,3.32268,0,latest,7002,3274984,0,1458015,0,5,0
17,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0318,12.5051,9.32097,78.1739,43.7468,1.11761,0.225389,33997,8161,8161,1.00708,1.4406,109.028,2908127,7594,117.672,28.8004,414,109.028,0,109.028,4476140,87918.3,8061.08,47.6065,12.9482,26467.7,0.0916883,117.672,3.32172,0,latest,6988,4610720,0,1423605,0,15,0
18,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0318,15.2764,9.60431,75.1193,37.8736,1.86485,0.337692,35474,8248,8248,1.00708,1.43682,108.996,2737756,7684,117.729,31.5165,382,108.981,0,108.996,4439203,88702.5,7868.28,47.9248,12.5042,26744.6,0.0887042,117.729,3.31666,0,latest,6986,3997298,0,1397715,0,16,0
19,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0318,15.5729,9.43864,74.9884,38.0799,1.90229,0.362082,38155,8689,8689,1.00708,1.52935,108.918,2910188,8475,117.779,31.2309,398,108.918,1,108.903,4994701,78943.4,6523.3,43.7669,11.1483,23742.4,0.0826327,117.779,3.325,0,latest,6980,2906151,0,1248084,1,9,0
20,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0318,15.7033,9.92899,74.3677,37.8835,1.98691,0.381724,39129,8473,8473,1.00708,1.5657,108.903,2935072,8112,117.813,30.4784,351,108.903,0,108.903,4567329,86872.4,7986.7,49.9297,12.6207,26160.8,0.0919359,117.813,3.32072,0,latest,6980,4338963,0,1550873,0,5,0
21,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0318,15.6763,9.60448,74.7192,37.7031,1.94983,0.348489,37625,8147,8147,1.00708,1.60205,105.97,2925813,7866,117.76,31.0711,407,105.954,0,105.97,4593725,85773.3,7663.31,49.1126,12.3301,25828.3,0.0893437,117.76,3.3209,0,latest,6792,4138066,0,1379568,0,17,0
22,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0319,14.1457,9.60028,76.254,38.4853,1.63674,0.300728,31924,7592,7592,1.00708,1.56459,107.077,2936554,7371,117.789,31.9045,424,107.062,2,107.046,4848130,81309.8,6962.03,46.3317,11.3284,24468.3,0.0856235,117.789,3.32307,0,latest,6861,3429958,0,1226769,2,2,0
23,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0319,15.2955,10.0862,74.6184,38.3551,1.85483,0.360739,39211,8628,8628,1.00708,1.65696,108.762,2971226,8417,117.72,30.4963,345,108.794,0,108.778,4558577,86405.1,7593.34,48.2156,11.9079,26002.8,0.0878806,117.72,3.32291,0,latest,6972,3624190,0,1468862,0,8,0
24,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0319,17.7193,10.0076,72.273,36.1178,2.04607,0.356445,32824,7850,7850,1.00708,1.6203,102.834,2986265,7126,117.929,30.3529,353,102.834,1,102.818,4526971,87159.2,7829.31,49.4322,12.4985,26231.9,0.0898277,117.929,3.32264,0,latest,6590,4161072,0,1409640,1,9,0
25,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0319,15.7333,10.7055,73.5611,37.5082,1.67594,0.30287,30309,6888,6888,1.00708,1.57404,89.4781,2913722,6181,118.244,30.0362,311,89.4781,0,89.4781,4500478,87866.2,7933.94,50.0521,12.6495,26459.2,0.0902958,118.244,3.32081,0,latest,5735,4313642,0,1530991,0,15,0
26,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0319,13.5566,10.2653,76.178,37.4694,1.52545,0.291507,30801,7215,7215,1.00708,1.48041,102.178,3140210,6677,117.907,32.5977,444,102.194,0,102.178,4521835,87189.8,7681.37,48.5222,12.2623,26268.9,0.0880994,117.907,3.31913,0,latest,6549,4065729,0,1385452,0,10,0
27,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0319,14.4296,10.4317,75.1387,37.0487,1.68125,0.309881,32853,7839,7839,1.00708,1.46782,104.799,2989464,7417,117.924,32.2776,442,104.784,2,104.768,4602309,85709.9,7666.15,47.7236,12.2301,25792.1,0.089443,117.924,3.3231,0,latest,6715,4143461,0,1461510,2,16,0
28,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0319,15.3568,9.67856,74.9646,38.5275,2.42919,0.374211,33161,7930,7930,1.00708,1.44799,104.799,2915623,7376,117.842,30.454,319,104.799,1,104.784,4638050,84997.5,7512.99,47.1894,12.1037,25601.8,0.0883907,117.842,3.31998,0,latest,6716,3997172,0,1324142,1,11,0
29,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0319,17.7251,10.2278,72.0471,36.6357,1.76295,0.333318,32869,7496,7496,1.00708,1.49253,94.3616,2939567,7109,118.137,29.6984,311,94.3616,0,94.3772,5066234,78068.6,6224.34,43.706,10.7342,23516.8,0.0797291,118.137,3.31969,0,latest,6049,2339436,0,1293419,0,4,0
30,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0319,16.9372,9.55051,73.5123,37.7326,1.81528,0.302882,37566,8596,8596,1.00708,1.57419,108.06,2939957,8306,117.801,29.8919,349,108.06,1,108.045,4957916,80061.3,6646.09,44.742,11.2943,24087.3,0.0830125,117.801,3.32379,0,latest,6925,2881295,0,1353919,1,5,0
31,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0319,15.4258,10.3916,74.1825,37.636,1.72873,0.311071,35155,8351,8351,1.00708,1.60063,108.918,2930193,7960,117.969,30.5106,390,108.903,0,108.95,4859621,81181.7,7003.87,45.1499,11.6824,24451.7,0.086274,117.969,3.32009,0,latest,6983,3363228,0,1327384,0,11,0
32,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0319,13.8448,9.74559,76.4096,39.3027,1.4322,0.287769,35522,7978,7978,1.00708,1.62376,109.464,2937311,7942,117.782,31.317,524,109.464,1,109.449,4925848,79992.2,6740.91,44.183,11.2847,24095.7,0.0842696,117.782,3.31977,0,latest,7015,3081128,0,1215334,1,3,0
33,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0319,15.6815,10.1856,74.1328,38.2013,2.16651,0.417648,38116,8938,8938,1.00708,1.72431,109.917,2922834,8523,117.838,29.9986,397,109.901,0,109.917,5024482,78500.4,6400.22,43.2962,10.976,23640.8,0.081531,117.838,3.32054,0,latest,7045,2474567,0,1287749,0,5,0
34,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0319,14.2097,10.388,75.4023,36.7698,2.02338,0.295121,32426,7565,7565,1.00708,1.61511,109.73,3022456,7123,117.854,32.6332,429,109.745,1,109.714,4916925,80256.6,6689.6,44.1731,11.1967,24149.4,0.0833527,117.854,3.32333,0,latest,7032,2975882,0,1258546,1,9,0
35,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0319,16.4956,10.281,73.2235,36.7282,1.68813,0.284332,32448,7687,7687,1.00708,1.54823,107.889,3122714,7186,117.79,30.6479,418,107.904,0,107.889,4645942,84826.5,7542.23,46.1474,12.0336,25535.1,0.0889135,117.79,3.32196,0,latest,6915,3855620,0,1498594,0,7,0
36,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0319,15.414,9.55081,75.0352,38.8213,2.20736,0.406357,35238,8177,8177,1.00708,1.58757,106.048,3138669,7812,117.791,30.258,348,106.048,0,106.048,4533903,86866.8,7762.28,46.8869,12.2144,26153.3,0.0893585,117.791,3.32145,0,latest,6797,3899037,0,1509508,0,7,0
37,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0319,15.2442,9.73116,75.0247,38.4353,2.01409,0.356708,35335,8089,8089,1.00708,1.62518,105.033,3163511,7755,117.891,30.7139,354,104.987,0,105.033,4629881,85196.1,7770.2,46.634,12.536,25641.9,0.0912037,117.891,3.32254,0,latest,6732,4558090,0,1364085,0,12,0
38,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0319,15.6582,10.088,74.2538,37.523,2.28383,0.386058,37897,8699,8699,1.00708,1.67238,109.776,3086097,8231,117.752,30.5968,411,109.761,1,109.761,4754481,82786,7177.29,45.1345,11.9207,24959.7,0.0866969,117.752,3.31679,0,latest,7035,3787744,0,1102629,1,11,0
39,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0319,19.6455,9.90733,70.4472,34.3521,2.40462,0.374111,33629,7842,7842,1.00708,1.58836,109.277,2911046,7237,117.693,30.1629,444,109.262,0,109.293,4722018,83388.8,7192.43,45.1613,11.9293,25099.3,0.0862517,117.693,3.32236,0,latest,7005,3658548,0,1280087,0,8,0
40,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0319,16.4836,10.0912,73.4252,35.9667,2.41095,0.370863,38281,8660,8660,1.00708,1.63242,109.402,2910229,8251,117.819,31.5059,452,109.386,1,109.386,4472574,88171.6,8108.27,47.8044,12.8678,26529.9,0.0919601,117.819,3.32347,0,latest,7011,4518279,0,1505395,1,11,0
41,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.032,16.369,10.2804,73.3506,36.6587,2.21736,0.394339,36947,9046,9046,1.00708,1.71188,109.34,2914238,8408,117.84,30.6905,424,109.324,1,109.324,4535373,86989.8,7887.4,46.7202,12.3625,26167.5,0.0906705,117.84,3.32435,0,latest,7007,4096132,0,1459336,1,13,0
42,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.032,15.6226,10.3411,74.0363,36.9735,1.88085,0.392024,37319,8984,8984,1.00708,1.77215,109.355,3033169,8300,117.691,30.9966,392,109.34,0,109.355,4824689,81646.3,6783.3,43.7231,11.154,24585.8,0.0830815,117.691,3.32088,0,latest,7009,2842812,0,1298717,0,6,0
43,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.032,14.2463,10.1709,75.5827,38.4344,1.47049,0.283792,35672,8570,8570,1.00708,1.76286,107.779,3040954,7722,117.79,30.9557,424,107.764,0,107.779,4726158,83455.3,7182.77,45.0975,11.6603,25106.9,0.0860672,117.79,3.32399,0,latest,6908,3528282,0,1425487,0,10,0
44,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.032,15.2574,10.5075,74.2352,37.6912,1.95177,0.397071,33075,8579,8579,1.00708,1.75059,108.918,2932878,7712,117.775,30.4424,383,108.918,1,108.903,4700108,83821.9,6632.09,45.278,11.8521,25257.6,0.0791212,117.775,3.31868,0,latest,6980,3584856,0,1420896,1,8,0
45,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.032,16.5248,9.84204,73.6331,35.8108,2.2856,0.403714,38458,9071,9071,1.00708,1.8225,108.809,2909611,8366,117.772,31.8934,454,108.778,1,108.794,4819719,81797.9,6055.08,44.3863,11.6331,24618,0.0740249,117.772,3.32269,0,latest,6973,3507263,0,1236749,1,8,0
46,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.032,19.8412,9.86434,70.2945,34.4706,1.82808,0.301934,32437,8064,8064,1.00708,1.74618,108.95,2767625,7276,117.776,29.7131,421,108.95,0,108.95,4619001,85287.8,6430.84,45.9724,12.0001,25683,0.0754017,117.776,3.32079,0,latest,6983,3788495,0,1356735,0,10,0
47,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.032,14.6291,10.4249,74.946,37.0448,1.83214,0.363626,33203,8111,8111,1.00708,1.70008,108.247,3104698,7403,117.818,31.6856,418,108.247,1,108.247,4641035,84918.9,6447.92,45.3724,12.084,25560.9,0.0759304,117.818,3.32222,0,latest,6938,4114051,0,1426723,1,11,0
48,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.032,15.2491,10.1977,74.5532,36.8066,1.82969,0.366789,37321,8693,8693,1.00708,1.76837,108.731,3013873,8276,117.814,31.6786,464,108.731,1,108.731,4971508,79296,5630.8,42.2946,11.0522,23888.4,0.0710099,117.814,3.31944,0,latest,6969,3008933,0,1093759,1,11,0
49,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.032,16.2737,10.1016,73.6248,36.6623,2.62804,0.459038,38135,8803,8803,1.00708,1.81699,108.481,2920596,8171,117.758,30.9076,455,108.497,0,108.497,4951314,79592.7,5594.84,43.522,10.9822,23980,0.0702934,117.758,3.31913,0,latest,6954,2851600,0,1219857,0,5,0
50,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.032,15.8488,10.3421,73.8092,35.0733,2.13233,0.316108,37094,8665,8665,1.00708,1.85806,109.121,2924376,8151,117.78,32.5039,643,109.121,1,109.106,4762547,82822.6,6014.83,44.6479,11.6536,24905.6,0.0726231,117.78,3.32546,0,latest,6993,3601193,0,1266299,1,14,0
51,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.032,17.2751,10.0911,72.6338,36.4585,2.16552,0.351671,33575,8353,8353,1.00708,1.82832,106.547,2926568,7459,117.819,30.0311,452,106.531,0,106.547,4517124,87292.3,6648.98,46.6781,12.7316,26261.7,0.0761691,117.819,3.32394,0,latest,6829,4679615,0,1422188,0,14,0
52,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.032,16.0283,10.2633,73.7085,37.255,2.12913,0.365497,35396,8127,8127,1.00708,1.80142,104.363,2700667,7320,117.935,30.3237,343,104.363,0,104.378,4529014,87107.9,6606.26,45.9721,12.3422,26229.2,0.07584,117.935,3.32102,0,latest,6690,4289516,0,1415878,0,11,0
53,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.032,16.8058,9.93518,73.259,36.0668,2.22018,0.450018,38850,9340,9340,1.00708,1.9465,107.686,2875291,8755,117.837,31.109,383,107.717,1,107.67,4714673,83603.4,5955.34,43.285,11.3545,25178.9,0.0712332,117.837,3.32038,0,latest,6901,3151703,0,1369511,1,6,0
54,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.032,14.99,10.395,74.615,37.4959,1.8936,0.357352,35500,8572,8572,1.00708,1.96334,109.121,2933848,7954,117.719,30.5929,543,109.106,0,109.137,4712274,83582.2,5943.18,43.3152,11.3614,25165.9,0.0711058,117.719,3.32124,0,latest,6995,3243797,0,1334473,0,5,0
55,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.032,13.7737,10.4084,75.8179,38.9649,1.36651,0.299673,34518,8489,8489,1.00708,1.98694,106.718,3263482,7776,117.74,30.3021,487,106.718,0,106.718,4769790,82583.8,5945.03,43.2438,11.5068,24867.4,0.0719878,117.74,3.32097,0,latest,6840,3663891,0,1123069,0,6,0
56,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.032,15.0871,10.4272,74.4856,38.3301,1.69409,0.382061,33933,7998,7998,1.00708,1.97828,103.707,2985968,7388,117.944,29.5605,358,103.707,0,103.707,4486336,87985.4,6762.13,45.5025,12.5998,26479.8,0.0768551,117.944,3.32274,0,latest,6647,4891994,0,1328905,0,11,0
57,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.032,15.4231,10.7281,73.8488,37.7225,1.79649,0.380245,30768,7429,7429,1.00708,1.86814,105.47,2773997,6783,117.812,29.7684,352,105.47,0,105.47,4463656,88252.9,6625.02,46.1713,12.6446,26573.8,0.0750686,117.812,3.32105,0,latest,6760,4312648,0,1530844,0,14,0
58,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.032,16.5049,9.88655,73.6086,36.8854,2.31445,0.440983,35689,8136,8136,1.00708,1.89898,104.269,2700951,7708,117.886,30.4797,402,104.3,0,104.285,4853291,81222.2,5685.38,42.794,11.1936,24483.2,0.0699979,117.886,3.31747,0,latest,6684,2982180,0,1258930,0,7,0
59,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.032,16.8382,9.90633,73.2555,37.0046,2.41533,0.416487,35925,8102,8102,1.00708,1.92636,103.582,2701803,7603,117.987,29.9712,384,103.598,1,103.567,4526426,87189.5,6648.05,45.636,12.4504,26244.1,0.0762483,117.987,3.32226,0,latest,6638,4379492,0,1508956,1,15,0
0,120,1,1,4,6,10,50,0.75,0,1,25,1,5000,0.1,53.0259,23.0189,14.5779,62.4032,10.3793,1.9387,0.130577,12013938,36048,36048,1.00692,0.30716,44403.8,672272,2848368,1.81799,47.3825,423824,44403.8,3475107,0.0468063,0,inf,inf,inf,inf,inf,0.411535,1.81799,1.12218,0,latest,3,0,93935885,0,0,0,0
1,120,1,1,4,6,10,50,0.75,0,1,25,1,5000,0.1,53.0259,13.7671,8.77633,77.4566,42.1896,1.977,0.175863,342176,32497,32497,1.00708,0.82439,1126.36,1682074,76658,96.2819,30.5844,3027,1118.41,1,1126.38,5335029,55737.2,6298.93,46.9297,11.6688,18171.7,0.113011,96.2819,3.06725,0,latest,72194,3617580,0,1165432,1,9,0
2,120,1,1,4,6,10,50,0.75,0,1,25,1,5000,0.1,53.026,96.8594,0.574493,2.56607,0.80429,0,0,0,1,1,1.00708,0.824233,0.0156021,2776757,0,119.919,1.64688,1,0.0156021,1,0,7134659,56317.2,5683.86,34.0083,10.603,16919.6,0.100926,119.919,3.32852,0,latest,0,4129581,0,1369253,1,10,0
3,120,1,1,4,6,10,50,0.75,0,1,25,1,5000,0.1,53.026,100,0,0,0,0,0,0,0,0,1.00708,0.824233,0,2774425,0,119.919,0,0,0,0,0,7192237,56110.6,5652.11,33.9123,10.5544,16791.5,0.100732,119.919,3.34161,0,latest,0,4096058,0,1366641,0,6,0
4,120,1,1,4,6,10,50,0.75,0,1,25,1,5000,0.1,53.026,100,0,0,0,0,0,0,0,0,1.00708,0.824233,0,2792721,0,119.926,0,0,0,0,0,7215330,55943.3,5639.65,33.8945,10.5351,16735.8,0.10081,119.926,3.34273,0,latest,0,4110084,0,1350897,0,10,0
5,120,1,1,4,6,10,50,0.75,0,1,25,1,5000,0.1,53.026,15.8577,9.68145,74.4609,38.4682,1.88239,0.27014,34140,7026,7026,1.00692,0.873328,110.291,2676590,7869,117.499,30.6625,296,110.307,1,110.245,7192842,54561.2,5649.34,34.5893,10.7111,16402.3,0.103541,117.499,3.32643,0,latest,7066,4241123,0,1329550,1,9,0
6,120,1,1,4,6,10,50,0.75,0,1,25,1,5000,0.1,53.026,76.2371,3.18417,20.5787,13.3821,3.34552,0.731497,2729,618,618,1.00708,0.911566,1.24817,2775002,566,119.909,5.92728,0,1.24817,0,1.27937,6489815,62051.8,7157.08,37.3756,13.1666,18594.7,0.115341,119.909,3.33708,0,latest,82,7915712,0,1448577,0,23,0
7,120,1,1,4,6,10,50,0.75,0,1,25,1,5000,0.1,53.026,89.0879,2.10353,8.80855,2.30074,0,0,0,3,3,1.00708,0.911094,0.0468063,2786473,0,119.922,6.12983,1,0.0468063,3,0,6740219,59860.9,6321.11,35.8631,11.9896,17912.7,0.105597,119.922,3.34182,0,latest,0,5651907,0,1535484,3,8,0
8,120,1,1,4,6,10,50,0.75,0,1,25,1,5000,0.1,53.026,100,0,0,0,0,0,0,0,0,1.00708,0.911094,0,2788831,0,119.929,0,0,0,0,0,6992127,57720.9,5846.86,34.9775,11.338,17268.7,0.101295,119.929,3.3425,0,latest,0,4379927,0,1583080,0,9,0
9,120,1,1,4,6,10,50,0.75,0,1,25,1,5000,0.1,53.026,95.2551,0.598461,4.14648,1.02593,0,0,0,1,1,1.00708,0.910936,0.0156021,2788862,0,119.928,2.93531,2,0.0156021,1,0,6965781,57960.7,5860.52,34.9818,11.3399,17343.1,0.101112,119.928,3.342,0,latest,0,4362422,0,1606820,1,8,0
10,120,1,1,4,6,10,50,0.75,0,1,25,1,5000,0.1,53.026,16.0364,9.92296,74.0406,37.704,2.01381,0.304172,33723,6925,6925,1.00708,0.869709,110.9,2671999,7470,117.597,31.0916,390,110.9,0,110.915,7167444,54800.5,5794.09,35.3381,11.3689,16504,0.105731,117.597,3.32043,0,latest,7109,4552961,0,1554717,0,9,0
11,120,1,1,4,6,10,50,0.75,0,1,25,1,5000,0.1,53.026,97.0106,1.20968,1.77976,1.00111,0.431034,0.0556174,245,38,38,1.00708,0.873328,0.0624084,2791613,36,119.909,0.667408,0,0.0624084,0,0.0624084,6724794,59992,6349.13,35.78,11.8275,17946.5,0.105833,119.909,3.34282,0,latest,4,5189317,0,1804029,0,9,0
12,120,1,1,4,6,10,50,0.75,0,1,25,1,5000,0.1,53.026,100,0,0,0,0,0,0,0,0,1.00708,0.873328,0,2803638,0,119.93,0,0,0,0,0,6742564,59877.4,6307.07,35.5631,11.7674,17902.8,0.105333,119.93,3.34458,0,latest,0,5153254,0,1799969,0,8,0
13,120,1,1,4,6,10,50,0.75,0,1,25,1,5000,0.1,53.026,100,0,0,0,0,0,0,0,0,1.00708,0.873328,0,2784156,0,119.926,0,0,0,0,0,6669686,60312.8,6353.73,35.7907,11.8397,18098.2,0.105346,119.926,3.33253,0,latest,0,5095963,0,1789785,0,14,0
14,120,1,1,4,6,10,50,0.75,0,1,25,1,5000,0.1,53.026,97.5453,0.424849,2.02983,0.339879,0,0,0,1,1,1.00708,0.873171,0.0156021,2781011,0,119.927,1.61443,1,0.0156021,1,0,6711176,59935.5,6316.27,35.6631,11.7643,17985.4,0.105384,119.927,3.33245,0,latest,0,5107350,0,1730056,1,9,0
