t,c_worker_threads,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_zipf_factor,c_fs,c_contention_management,c_backoff_strategy,latest_read_ratio,latest_window_gib,latest_window_ms,latest_window_offset_gib,space_usage_gib,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,evicted_mib,rounds,unswizzled,cpus,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx,cycle,instr,L1-miss,br-miss,task,IPC,CPU,GHz,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,dt_researchy_0,dt_researchy_1,dt_researchy_2
9,54,1,1,4,6,201,150,0.75,0,0,2,0,10,100000,0.1,159.202,100,0,0,0,0,0,0,0,0,18.3196,0,0,3537651,0,53.9562,0,0,0,0,0,45123775,3830.93,2508.64,29.8466,9.64366,1197.97,0.654839,53.9562,3.19785,0,latest,0,7861184,0,0,0,0,0
10,54,1,1,4,6,201,150,0.75,0,0,2,0,10,100000,0.1,159.202,100,0,0,0,0,0,0,0,0,18.3196,0,0,3535407,0,53.9559,0,0,0,0,0,45328034,3811.42,2504.39,29.8319,9.64316,1192.6,0.657077,53.9559,3.19588,0,latest,0,7773399,0,0,0,0,0
11,54,1,1,4,6,201,150,0.75,0,0,2,0,10,100000,0.1,159.202,100,0,0,0,0,0,0,0,0,18.3196,0,0,3535434,0,53.9558,0,0,0,0,0,45257441,3818.39,2505.96,29.8303,9.64316,1194.49,0.656287,53.9558,3.19666,0,latest,0,7805453,0,0,0,0,0
12,54,1,1,4,6,201,150,0.75,0,0,2,0,10,100000,0.1,159.202,100,0,0,0,0,0,0,0,0,18.3196,0,0,3535470,0,53.9562,0,0,0,0,0,45329475,3811.46,2504.06,29.8437,9.64138,1192.55,0.656983,53.9562,3.19606,0,latest,0,7766781,0,0,0,0,0
13,54,1,1,4,6,201,150,0.75,0,0,2,0,10,100000,0.1,159.202,100,0,0,0,0,0,0,0,0,18.3196,0,0,3535763,0,53.9555,0,0,0,0,0,45038348,3839.28,2510.58,29.8996,9.64859,1200.2,0.653919,53.9555,3.19886,0,latest,0,7893106,0,0,0,0,0
14,54,1,1,4,6,201,150,0.75,0,0,2,0,10,100000,0.1,159.202,100,0,0,0,0,0,0,0,0,18.3196,0,0,3537077,0,53.9554,0,0,0,0,0,45267431,3818.83,2505.9,29.8452,9.64428,1194.27,0.656195,53.9554,3.19764,0,latest,0,7798474,0,0,0,0,0
15,54,1,1,4,6,201,150,0.75,0,0,2,0,10,100000,0.1,159.202,100,0,0,0,0,0,0,0,0,18.3196,0,0,3537380,0,53.9557,0,0,0,0,0,45249578,3820.54,2506.57,29.8514,9.64623,1194.75,0.656079,53.9557,3.19778,0,latest,0,7815360,0,0,0,0,0
16,54,1,1,4,6,201,150,0.75,0,0,2,0,10,100000,0.1,159.202,100,0,0,0,0,0,0,0,0,18.3196,0,0,3537417,0,53.9558,0,0,0,0,0,45149062,3830.49,2508.03,29.8541,9.64661,1197.32,0.654754,53.9558,3.19921,0,latest,0,7849063,0,0,0,0,0
17,54,1,1,4,6,201,150,0.75,0,0,2,0,10,100000,0.1,159.202,100,0,0,0,0,0,0,0,0,18.3196,0,0,3536872,0,53.9558,0,0,0,0,0,45287423,3817.43,2505.07,29.8224,9.64088,1193.74,0.656219,53.9558,3.19788,0,latest,0,7783064,0,0,0,0,0
18,54,1,1,4,6,201,150,0.75,0,0,2,0,10,100000,0.1,159.202,100,0,0,0,0,0,0,0,0,18.3196,0,0,3537496,0,53.9562,0,0,0,0,0,45298718,3816.86,2504.82,29.8247,9.64115,1193.4,0.656251,53.9562,3.1983,0,latest,0,7776862,0,0,0,0,0
19,54,1,1,4,6,201,150,0.75,0,0,2,0,10,100000,0.1,159.202,100,0,0,0,0,0,0,0,0,18.3196,0,0,3538202,0,53.9559,0,0,0,0,0,45005824,3845.1,2511.25,29.8882,9.64774,1201.22,0.653103,53.9559,3.20099,0,latest,0,7911637,0,0,0,0,0
20,54,1,1,4,6,201,150,0.75,0,0,2,0,10,100000,0.1,159.202,100,0,0,0,0,0,0,0,0,18.3196,0,0,3539480,0,53.9563,0,0,0,0,0,45150023,3831.49,2508.51,29.8547,9.64506,1197.36,0.654708,53.9563,3.19995,0,latest,0,7856516,0,0,0,0,0
21,54,1,1,4,6,201,150,0.75,0,0,2,0,10,100000,0.1,159.202,100,0,0,0,0,0,0,0,0,18.3196,0,0,3541116,0,53.9555,0,0,0,0,0,45034707,3843.43,2509.99,29.8388,9.64763,1200.39,0.65306,53.9555,3.20181,0,latest,0,7869812,0,0,0,0,0
22,54,1,1,4,6,201,150,0.75,0,0,2,0,10,100000,0.1,159.202,100,0,0,0,0,0,0,0,0,18.3196,0,0,3540845,0,53.9559,0,0,0,0,0,44943069,3852.04,2512.56,29.8408,9.64956,1202.86,0.652269,53.9559,3.2024,0,latest,0,7928320,0,0,0,0,0
23,54,1,1,4,6,201,150,0.75,0,0,2,0,10,100000,0.1,159.202,100,0,0,0,0,0,0,0,0,18.3196,0,0,3539368,0,53.9551,0,0,0,0,0,45084036,3837.18,2508.12,29.7253,9.64554,1199.08,0.653636,53.9551,3.20011,0,latest,0,7834164,0,0,0,0,0
24,54,1,1,4,6,201,150,0.75,0,0,2,0,10,100000,0.1,159.202,100,0,0,0,0,0,0,0,0,18.3196,0,0,3538005,0,53.9567,0,0,0,0,0,45165559,3831.73,2506.94,29.7788,9.64376,1196.9,0.654259,53.9567,3.20139,0,latest,0,7812978,0,0,0,0,0
25,54,1,1,4,6,201,150,0.75,0,0,2,0,10,100000,0.1,159.202,100,0,0,0,0,0,0,0,0,18.3196,0,0,3540767,0,53.9562,0,0,0,0,0,45257404,3824.33,2505.89,29.8343,9.64365,1194.44,0.65525,53.9562,3.20177,0,latest,0,7801404,0,0,0,0,0
26,54,1,1,4,6,201,150,0.75,0,0,2,0,10,100000,0.1,159.202,100,0,0,0,0,0,0,0,0,18.3196,0,0,3541573,0,53.9565,0,0,0,0,0,45159988,3833.14,2508.42,29.8387,9.64545,1197.03,0.654404,53.9565,3.20222,0,latest,0,7850609,0,0,0,0,0
27,54,1,1,4,6,201,150,0.75,0,0,2,0,10,100000,0.1,159.202,100,0,0,0,0,0,0,0,0,18.3196,0,0,3540506,0,53.9557,0,0,0,0,0,45189989,3830.96,2507.87,29.8259,9.64478,1196.27,0.654634,53.9557,3.20242,0,latest,0,7844840,0,0,0,0,0
28,54,1,1,4,6,201,150,0.75,0,0,2,0,10,100000,0.1,159.202,100,0,0,0,0,0,0,0,0,18.3196,0,0,3542548,0,53.9562,0,0,0,0,0,45259890,3825.12,2506.5,29.8579,9.64631,1194.36,0.655273,53.9562,3.20264,0,latest,0,7816914,0,0,0,0,0
29,54,1,1,4,6,201,150,0.75,0,0,2,0,10,100000,0.1,159.202,100,0,0,0,0,0,0,0,0,18.3196,0,0,3541839,0,53.9555,0,0,0,0,0,45294658,3821.71,2505.93,29.8529,9.64301,1193.4,0.65571,53.9555,3.20236,0,latest,0,7810022,0,0,0,0,0
0,54,1,1,4,6,202,150,0.75,0,0,0,0,10,100000,0.1,159.191,100,0,0,0,0,0,0,0,0,18.7299,0,0,7551722,0,2.50804,0,0,0,10432740,0,653,511.371,1401.37,53.7489,11.6462,3565.46,2.74042,2.50804,0.143423,0,latest,0,0,365801,0,0,0,0
1,54,1,1,4,6,202,150,0.75,0,0,0,0,10,100000,0.1,159.191,100,0,0,0,0,0,0,0,0,18.7299,0,0,3691079,0,53.8944,0,0,0,0,0,15962858,6124.92,2835.53,26.9098,10.641,3386.58,0.46295,53.8944,1.80859,0,latest,0,5286183,0,0,0,0,0
2,54,1,1,4,6,202,150,0.75,0,0,0,0,10,100000,0.1,159.191,100,0,0,0,0,0,0,0,0,18.7299,0,0,3695666,0,53.9702,0,0,0,0,0,15799312,8631.04,2976.56,25.8218,10.7843,3424.41,0.344868,53.9702,2.52045,0,latest,0,6193033,0,0,0,0,0
3,54,1,1,4,6,202,150,0.75,0,0,0,0,10,100000,0.1,159.191,100,0,0,0,0,0,0,0,0,18.7299,0,0,3695706,0,53.9748,0,0,0,0,0,16212084,10946.2,3099.4,26.0665,10.9469,3337.65,0.283148,53.9748,3.27961,0,latest,0,7216291,0,0,0,0,0
4,54,1,1,4,6,202,150,0.75,0,0,0,0,10,100000,0.1,159.191,100,0,0,0,0,0,0,0,0,18.7299,0,0,3695332,0,53.9744,0,0,0,0,0,16185022,11151.8,3112.33,26.1784,10.9682,3343.17,0.279088,53.9744,3.33568,0,latest,0,7303147,0,0,0,0,0
5,54,1,1,4,6,202,150,0.75,0,0,0,0,10,100000,0.1,159.191,100,0,0,0,0,0,0,0,0,18.7299,0,0,3692276,0,53.975,0,0,0,0,0,16230547,11138.6,3109.71,26.1716,10.9651,3333.65,0.279184,53.975,3.34125,0,latest,0,7302684,0,0,0,0,0
6,54,1,1,4,6,202,150,0.75,0,0,0,0,10,100000,0.1,159.191,100,0,0,0,0,0,0,0,0,18.7299,0,0,3693271,0,53.9749,0,0,0,0,0,16262511,11116.9,3106.58,26.1618,10.9582,3327.32,0.279446,53.9749,3.34112,0,latest,0,7288848,0,0,0,0,0
7,54,1,1,4,6,202,150,0.75,0,0,0,0,10,100000,0.1,159.191,100,0,0,0,0,0,0,0,0,18.7299,0,0,3690945,0,53.9748,0,0,0,0,0,16234573,11136.8,3109.3,26.1747,10.9647,3332.89,0.279191,53.9748,3.3415,0,latest,0,7304328,0,0,0,0,0
8,54,1,1,4,6,202,150,0.75,0,0,0,0,10,100000,0.1,159.191,100,0,0,0,0,0,0,0,0,18.7299,0,0,3694448,0,53.9745,0,0,0,0,0,16234775,11136.7,3108.52,26.1713,10.9614,3332.88,0.279124,53.9745,3.34148,0,latest,0,7288950,0,0,0,0,0
9,54,1,1,4,6,202,150,0.75,0,0,0,0,10,100000,0.1,159.191,100,0,0,0,0,0,0,0,0,18.7299,0,0,3695113,0,53.9748,0,0,0,0,0,16244334,11131.3,3108.25,26.1699,10.9639,3330.96,0.279236,53.9748,3.34175,0,latest,0,7295278,0,0,0,0,0
10,54,1,1,4,6,202,150,0.75,0,0,0,0,10,100000,0.1,159.191,100,0,0,0,0,0,0,0,0,18.7299,0,0,3694675,0,53.9747,0,0,0,0,0,16243611,11132.5,3108.92,26.169,10.9626,3331.08,0.279265,53.9747,3.34202,0,latest,0,7302106,0,0,0,0,0
11,54,1,1,4,6,202,150,0.75,0,0,0,0,10,100000,0.1,159.191,100,0,0,0,0,0,0,0,0,18.7299,0,0,3695856,0,53.9746,0,0,0,0,0,16229557,11141.9,3109.76,26.1711,10.9628,3333.92,0.279104,53.9746,3.342,0,latest,0,7298964,0,0,0,0,0
12,54,1,1,4,6,202,150,0.75,0,0,0,0,10,100000,0.1,159.191,100,0,0,0,0,0,0,0,0,18.7299,0,0,3695915,0,53.9745,0,0,0,0,0,16253129,11125.6,3107.97,26.1609,10.9609,3329.23,0.279354,53.9745,3.34178,0,latest,0,7296046,0,0,0,0,0
13,54,1,1,4,6,202,150,0.75,0,0,0,0,10,100000,0.1,159.191,100,0,0,0,0,0,0,0,0,18.7299,0,0,3692365,0,53.9747,0,0,0,0,0,16276780,11108.6,3105.65,26.155,10.957,3324.27,0.279573,53.9747,3.34166,0,latest,0,7284492,0,0,0,0,0
14,54,1,1,4,6,202,150,0.75,0,0,0,0,10,100000,0.1,159.191,100,0,0,0,0,0,0,0,0,18.7299,0,0,3695344,0,53.9747,0,0,0,0,0,16246877,11128.2,3108.32,26.1719,10.9624,3330.34,0.279318,53.9747,3.34147,0,latest,0,7297712,0,0,0,0,0
15,54,1,1,4,6,202,150,0.75,0,0,0,0,10,100000,0.1,159.191,100,0,0,0,0,0,0,0,0,18.7299,0,0,3694772,0,53.9749,0,0,0,0,0,16230964,11138.6,3108.83,26.167,10.9591,3333.67,0.279104,53.9749,3.34125,0,latest,0,7296931,0,0,0,0,0
16,54,1,1,4,6,202,150,0.75,0,0,0,0,10,100000,0.1,159.191,100,0,0,0,0,0,0,0,0,18.7299,0,0,3691714,0,53.9742,0,0,0,0,0,16256948,11121.5,3107.55,26.1801,10.9619,3328.43,0.279418,53.9742,3.34138,0,latest,0,7294765,0,0,0,0,0
17,54,1,1,4,6,202,150,0.75,0,0,0,0,10,100000,0.1,159.191,100,0,0,0,0,0,0,0,0,18.7299,0,0,3693496,0,53.9746,0,0,0,0,0,16204480,11158.1,3111.52,26.1784,10.9631,3339.05,0.278857,53.9746,3.3417,0,latest,0,7299846,0,0,0,0,0
18,54,1,1,4,6,202,150,0.75,0,0,0,0,10,100000,0.1,159.191,100,0,0,0,0,0,0,0,0,18.7299,0,0,3690584,0,53.9748,0,0,0,0,0,16239682,11135.3,3109.15,26.1759,10.9624,3331.88,0.279216,53.9748,3.34204,0,latest,0,7305127,0,0,0,0,0
19,54,1,1,4,6,202,150,0.75,0,0,0,0,10,100000,0.1,159.191,100,0,0,0,0,0,0,0,0,18.7299,0,0,3694557,0,53.9747,0,0,0,0,0,16261341,11120.9,3107.15,26.1581,10.9592,3327.41,0.279397,53.9747,3.34222,0,latest,0,7296444,0,0,0,0,0
20,54,1,1,4,6,202,150,0.75,0,0,0,0,10,100000,0.1,159.191,100,0,0,0,0,0,0,0,0,18.7299,0,0,3695611,0,53.9745,0,0,0,0,0,16259879,11122.4,3106.64,26.1681,10.9576,3327.68,0.279315,53.9745,3.34237,0,latest,0,7286187,0,0,0,0,0
21,54,1,1,4,6,202,150,0.75,0,0,0,0,10,100000,0.1,159.191,100,0,0,0,0,0,0,0,0,18.7299,0,0,3693959,0,53.9747,0,0,0,0,0,16225654,11146.2,3109.9,26.1743,10.9646,3334.92,0.279008,53.9747,3.34228,0,latest,0,7301528,0,0,0,0,0
22,54,1,1,4,6,202,150,0.75,0,0,0,0,10,100000,0.1,159.191,100,0,0,0,0,0,0,0,0,18.7299,0,0,3695084,0,53.9746,0,0,0,0,0,16262303,11120.6,3107.21,26.1757,10.9624,3327.13,0.279409,53.9746,3.34242,0,latest,0,7292024,0,0,0,0,0
23,54,1,1,4,6,202,150,0.75,0,0,0,0,10,100000,0.1,159.191,100,0,0,0,0,0,0,0,0,18.7299,0,0,3691976,0,53.9746,0,0,0,0,0,16224826,11145.7,3110.34,26.1819,10.9661,3334.86,0.279061,53.9746,3.34219,0,latest,0,7303795,0,0,0,0,0
24,54,1,1,4,6,202,150,0.75,0,0,0,0,10,100000,0.1,159.191,100,0,0,0,0,0,0,0,0,18.7299,0,0,3694574,0,53.9744,0,0,0,0,0,16257947,11123.4,3106.93,26.1718,10.9586,3328.2,0.279315,53.9744,3.34217,0,latest,0,7288141,0,0,0,0,0
25,54,1,1,4,6,202,150,0.75,0,0,0,0,10,100000,0.1,159.191,100,0,0,0,0,0,0,0,0,18.7299,0,0,3693552,0,53.9746,0,0,0,0,0,16211611,11154.7,3111.08,26.1863,10.9628,3337.55,0.278903,53.9746,3.34219,0,latest,0,7301128,0,0,0,0,0
26,54,1,1,4,6,202,150,0.75,0,0,0,0,10,100000,0.1,159.191,100,0,0,0,0,0,0,0,0,18.7299,0,0,3693221,0,53.9745,0,0,0,0,0,16237187,11137,3109.12,26.1846,10.9661,3332.28,0.279169,53.9745,3.34216,0,latest,0,7298571,0,0,0,0,0
27,54,1,1,4,6,202,150,0.75,0,0,0,0,10,100000,0.1,159.191,100,0,0,0,0,0,0,0,0,18.7299,0,0,3691146,0,53.9747,0,0,0,0,0,16219761,11149,3110.58,26.1688,10.9662,3335.92,0.279002,53.9747,3.3421,0,latest,0,7302274,0,0,0,0,0
28,54,1,1,4,6,202,150,0.75,0,0,0,0,10,100000,0.1,159.191,100,0,0,0,0,0,0,0,0,18.7299,0,0,3692414,0,53.9747,0,0,0,0,0,16202989,11160.7,3111.42,26.1731,10.9648,3339.51,0.278783,53.9747,3.34202,0,latest,0,7299356,0,0,0,0,0
29,54,1,1,4,6,202,150,0.75,0,0,0,0,10,100000,0.1,159.191,100,0,0,0,0,0,0,0,0,18.7299,0,0,3690380,0,53.9746,0,0,0,0,0,16284013,11105.2,3105.96,26.159,10.959,3322.88,0.279685,53.9746,3.34204,0,latest,0,7297126,0,0,0,0,0
0,54,1,1,4,6,202,150,0.75,0,0,1,0,10,100000,0.1,159.2,100,0,0,0,0,0,0,0,0,18.7251,0,0,7421352,0,2.49467,0,0,0,10433349,0,505,839.984,1490.89,57.6574,12.7842,3971.57,1.7749,2.49467,0.211499,0,latest,0,0,280773,0,0,0,0
1,54,1,1,4,6,202,150,0.75,0,0,1,0,10,100000,0.1,159.2,100,0,0,0,0,0,0,0,0,18.7251,0,0,3685788,0,53.88,0,0,0,0,0,39672585,2458.56,2434.35,31.5889,9.54754,1361.44,0.990152,53.88,1.80586,0,latest,0,2523186,0,0,0,0,0
2,54,1,1,4,6,202,150,0.75,0,0,1,0,10,100000,0.1,159.2,100,0,0,0,0,0,0,0,0,18.7251,0,0,3669254,0,53.9505,0,0,0,0,0,45187617,2934.5,2474.13,30.4586,9.58107,1196.11,0.843119,53.9505,2.45337,0,latest,0,3874602,0,0,0,0,0
3,54,1,1,4,6,202,150,0.75,0,0,1,0,10,100000,0.1,159.2,100,0,0,0,0,0,0,0,0,18.7251,0,0,3552383,0,53.9547,0,0,0,0,0,47718612,3600.96,2542.88,29.3509,9.68,1132.71,0.706168,53.9547,3.17908,0,latest,0,5785949,0,0,0,0,0
4,54,1,1,4,6,202,150,0.75,0,0,1,0,10,100000,0.1,159.2,100,0,0,0,0,0,0,0,0,18.7251,0,0,3536851,0,53.9552,0,0,0,0,0,47786565,3623.55,2544.62,29.3258,9.68253,1131.08,0.702246,53.9552,3.20363,0,latest,0,5836957,0,0,0,0,0
5,54,1,1,4,6,202,150,0.75,0,0,1,0,10,100000,0.1,159.2,100,0,0,0,0,0,0,0,0,18.7251,0,0,3538915,0,53.955,0,0,0,0,0,47732960,3627.89,2545.1,29.3289,9.68338,1132.38,0.701538,53.955,3.20376,0,latest,0,5851670,0,0,0,0,0
6,54,1,1,4,6,202,150,0.75,0,0,1,0,10,100000,0.1,159.2,100,0,0,0,0,0,0,0,0,18.7251,0,0,3532472,0,53.9551,0,0,0,0,0,47835273,3617.16,2543.52,29.3298,9.68411,1129.94,0.703182,53.9551,3.2012,0,latest,0,5812575,0,0,0,0,0
7,54,1,1,4,6,202,150,0.75,0,0,1,0,10,100000,0.1,159.2,100,0,0,0,0,0,0,0,0,18.7251,0,0,3535718,0,53.9555,0,0,0,0,0,47657615,3631.65,2546.67,29.3446,9.68631,1134.17,0.701244,53.9555,3.20205,0,latest,0,5876575,0,0,0,0,0
8,54,1,1,4,6,202,150,0.75,0,0,1,0,10,100000,0.1,159.2,100,0,0,0,0,0,0,0,0,18.7251,0,0,3532917,0,53.9551,0,0,0,0,0,47835482,3615.38,2543.1,29.3263,9.68229,1129.94,0.70341,53.9551,3.19961,0,latest,0,5809906,0,0,0,0,0
9,54,1,1,4,6,202,150,0.75,0,0,1,0,10,100000,0.1,159.2,100,0,0,0,0,0,0,0,0,18.7251,0,0,3530303,0,53.9554,0,0,0,0,0,47785760,3618.09,2543.85,29.3236,9.68263,1131.1,0.703093,53.9554,3.19873,0,latest,0,5817509,0,0,0,0,0
10,54,1,1,4,6,202,150,0.75,0,0,1,0,10,100000,0.1,159.2,100,0,0,0,0,0,0,0,0,18.7251,0,0,3531493,0,53.9551,0,0,0,0,0,47793423,3616.46,2543.48,29.3119,9.68058,1130.96,0.703307,53.9551,3.19769,0,latest,0,5819353,0,0,0,0,0
11,54,1,1,4,6,202,150,0.75,0,0,1,0,10,100000,0.1,159.2,100,0,0,0,0,0,0,0,0,18.7251,0,0,3532255,0,53.9556,0,0,0,0,0,47744327,3620.85,2544.43,29.3251,9.68236,1132.08,0.702714,53.9556,3.1984,0,latest,0,5820658,0,0,0,0,0
12,54,1,1,4,6,202,150,0.75,0,0,1,0,10,100000,0.1,159.2,100,0,0,0,0,0,0,0,0,18.7251,0,0,3527453,0,53.9555,0,0,0,0,0,47882530,3607.32,2541.7,29.334,9.67722,1128.8,0.704594,53.9555,3.19571,0,latest,0,5785779,0,0,0,0,0
13,54,1,1,4,6,202,150,0.75,0,0,1,0,10,100000,0.1,159.2,100,0,0,0,0,0,0,0,0,18.7251,0,0,3530193,0,53.9553,0,0,0,0,0,47824745,3611.74,2542.66,29.3399,9.68002,1130.16,0.703999,53.9553,3.19579,0,latest,0,5800740,0,0,0,0,0
14,54,1,1,4,6,202,150,0.75,0,0,1,0,10,100000,0.1,159.2,100,0,0,0,0,0,0,0,0,18.7251,0,0,3528841,0,53.9556,0,0,0,0,0,47739144,3617.25,2544.03,29.3359,9.68258,1132.17,0.703305,53.9556,3.19497,0,latest,0,5819723,0,0,0,0,0
15,54,1,1,4,6,202,150,0.75,0,0,1,0,10,100000,0.1,159.2,100,0,0,0,0,0,0,0,0,18.7251,0,0,3527232,0,53.9554,0,0,0,0,0,47646683,3624.53,2545.74,29.3281,9.68359,1134.37,0.702365,53.9554,3.1952,0,latest,0,5844714,0,0,0,0,0
16,54,1,1,4,6,202,150,0.75,0,0,1,0,10,100000,0.1,159.2,100,0,0,0,0,0,0,0,0,18.7251,0,0,3526043,0,53.9556,0,0,0,0,0,47702574,3618.58,2544.37,29.3328,9.68275,1133.06,0.70314,53.9556,3.19363,0,latest,0,5824613,0,0,0,0,0
17,54,1,1,4,6,202,150,0.75,0,0,1,0,10,100000,0.1,159.2,100,0,0,0,0,0,0,0,0,18.7251,0,0,3522170,0,53.9551,0,0,0,0,0,47749640,3614.19,2544.14,29.3512,9.68366,1131.97,0.703931,53.9551,3.19284,0,latest,0,5822487,0,0,0,0,0
18,54,1,1,4,6,202,150,0.75,0,0,1,0,10,100000,0.1,159.2,100,0,0,0,0,0,0,0,0,18.7251,0,0,3525410,0,53.9554,0,0,0,0,0,47569154,3627.68,2547.08,29.391,9.68735,1136.25,0.702124,53.9554,3.19267,0,latest,0,5873354,0,0,0,0,0
19,54,1,1,4,6,202,150,0.75,0,0,1,0,10,100000,0.1,159.2,100,0,0,0,0,0,0,0,0,18.7251,0,0,3522671,0,53.9555,0,0,0,0,0,47774880,3609.55,2542.94,29.3506,9.68275,1131.32,0.704503,53.9555,3.19056,0,latest,0,5804237,0,0,0,0,0
20,54,1,1,4,6,202,150,0.75,0,0,1,0,10,100000,0.1,159.2,100,0,0,0,0,0,0,0,0,18.7251,0,0,3520615,0,53.9554,0,0,0,0,0,47795871,3606.99,2543.17,29.3769,9.68263,1130.84,0.705067,53.9554,3.18966,0,latest,0,5804131,0,0,0,0,0
21,54,1,1,4,6,202,150,0.75,0,0,1,0,10,100000,0.1,159.2,100,0,0,0,0,0,0,0,0,18.7251,0,0,3521811,0,53.955,0,0,0,0,0,47757147,3608.39,2543.02,29.3707,9.67984,1131.71,0.704753,53.955,3.18844,0,latest,0,5792739,0,0,0,0,0
22,54,1,1,4,6,202,150,0.75,0,0,1,0,10,100000,0.1,159.2,100,0,0,0,0,0,0,0,0,18.7251,0,0,3519718,0,53.9551,0,0,0,0,0,47849804,3598.82,2541.33,29.3447,9.67967,1129.52,0.706156,53.9551,3.18614,0,latest,0,5761688,0,0,0,0,0
23,54,1,1,4,6,202,150,0.75,0,0,1,0,10,100000,0.1,159.2,100,0,0,0,0,0,0,0,0,18.7251,0,0,3517439,0,53.9547,0,0,0,0,0,47804648,3603.11,2542.14,29.3486,9.68135,1130.66,0.705539,53.9547,3.18673,0,latest,0,5777194,0,0,0,0,0
24,54,1,1,4,6,202,150,0.75,0,0,1,0,10,100000,0.1,159.2,100,0,0,0,0,0,0,0,0,18.7251,0,0,3515983,0,53.9551,0,0,0,0,0,47836301,3598.13,2540.82,29.3515,9.67839,1129.92,0.70615,53.9551,3.18441,0,latest,0,5754885,0,0,0,0,0
25,54,1,1,4,6,202,150,0.75,0,0,1,0,10,100000,0.1,159.2,100,0,0,0,0,0,0,0,0,18.7251,0,0,3514240,0,53.9554,0,0,0,0,0,47796041,3599.53,2541.76,29.3661,9.67965,1130.92,0.706137,53.9554,3.18284,0,latest,0,5773828,0,0,0,0,0
26,54,1,1,4,6,202,150,0.75,0,0,1,0,10,100000,0.1,159.2,100,0,0,0,0,0,0,0,0,18.7251,0,0,3511615,0,53.9553,0,0,0,0,0,47750445,3601.26,2542.9,29.3786,9.68081,1131.94,0.706115,53.9553,3.18148,0,latest,0,5785732,0,0,0,0,0
27,54,1,1,4,6,202,150,0.75,0,0,1,0,10,100000,0.1,159.2,100,0,0,0,0,0,0,0,0,18.7251,0,0,3509970,0,53.9553,0,0,0,0,0,47817520,3593.29,2540.68,29.3575,9.67615,1130.35,0.707061,53.9553,3.17892,0,latest,0,5745921,0,0,0,0,0
28,54,1,1,4,6,202,150,0.75,0,0,1,0,10,100000,0.1,159.2,100,0,0,0,0,0,0,0,0,18.7251,0,0,3506048,0,53.9556,0,0,0,0,0,47836440,3589.73,2540.77,29.3571,9.67812,1129.94,0.707787,53.9556,3.17693,0,latest,0,5745199,0,0,0,0,0
29,54,1,1,4,6,202,150,0.75,0,0,1,0,10,100000,0.1,159.2,100,0,0,0,0,0,0,0,0,18.7251,0,0,3507119,0,53.9551,0,0,0,0,0,47849079,3587.32,2540.48,29.3468,9.678,1129.67,0.708183,53.9551,3.17554,0,latest,0,5746225,0,0,0,0,0
0,54,1,1,4,6,202,150,0.75,0,0,2,0,10,100000,0.1,159.212,100,0,0,0,0,0,0,0,0,18.7191,0,0,14288732,0,2.48828,0,0,0,10434126,0,645,673.878,1342.86,50.9566,10.6744,3352.86,1.99274,2.48828,0.200986,0,latest,0,1,286702,0,0,0,0
1,54,1,1,4,6,202,150,0.75,0,0,2,0,10,100000,0.1,159.212,100,0,0,0,0,0,0,0,0,18.7191,0,0,3695982,0,53.889,0,0,0,0,0,25852160,3775.19,2517.41,26.4344,10.0786,2090.85,0.66683,53.889,1.80558,0,latest,0,5101024,0,0,0,0,0
2,54,1,1,4,6,202,150,0.75,0,0,2,0,10,100000,0.1,159.212,100,0,0,0,0,0,0,0,0,18.7191,0,0,3702499,0,53.964,0,0,0,0,0,25284909,5358.81,2621.01,25.5911,10.1468,2139.61,0.489103,53.964,2.50457,0,latest,0,6546551,0,0,0,0,0
3,54,1,1,4,6,202,150,0.75,0,0,2,0,10,100000,0.1,159.212,100,0,0,0,0,0,0,0,0,18.7191,0,0,3699666,0,53.9689,0,0,0,0,0,26556223,6721.48,2673.05,25.8842,10.2003,2037.3,0.397687,53.9689,3.29921,0,latest,0,7628250,0,0,0,0,0
4,54,1,1,4,6,202,150,0.75,0,0,2,0,10,100000,0.1,159.212,100,0,0,0,0,0,0,0,0,18.7191,0,0,3699999,0,53.9687,0,0,0,0,0,26635071,6787.54,2674.15,25.908,10.1991,2031.2,0.39398,53.9687,3.34164,0,latest,0,7666996,0,0,0,0,0
5,54,1,1,4,6,202,150,0.75,0,0,2,0,10,100000,0.1,159.212,100,0,0,0,0,0,0,0,0,18.7191,0,0,3700432,0,53.9685,0,0,0,0,0,26830970,6737.48,2667.76,25.8903,10.1937,2016.35,0.395958,53.9685,3.34142,0,latest,0,7614956,0,0,0,0,0
6,54,1,1,4,6,202,150,0.75,0,0,2,0,10,100000,0.1,159.212,100,0,0,0,0,0,0,0,0,18.7191,0,0,3696783,0,53.9683,0,0,0,0,0,26809707,6743.07,2668.05,25.886,10.1923,2018.05,0.395673,53.9683,3.34137,0,latest,0,7617006,0,0,0,0,0
